Start Time (s),End Time (s),AVG Peak,STD Peak,AVG Trough,STD Trough,FMA,Total Power,Label,Label bin
0.078132391,10.078132391,2.273219390184519,0.4880047313326078,-1.9322072442398328,0.5872018295129262,1.5965313066829658,5391384163.0,1,0
1.078132391,11.078132391,2.555314549080414,0.4327284008677764,-2.3429183966566893,0.5691165437910898,1.599999466084694,4945686462.000001,1,0
2.078132391,12.078132391,2.125754792403194,0.7456228452646718,-2.3661129102122143,0.6624431458696108,1.59999506088815,5506321863.0,1,0
3.078132391,13.078132391,2.528185641997168,0.5014935210639678,-2.471754222914257,0.5609131097704282,1.6079211404156033,6042423642.000002,1,0
4.078132391,14.078132391,2.2681783669149698,0.6744364394318636,-2.218329718144401,0.6807371740985954,1.600014710160403,7217171184.000001,1,0
5.078132391,15.078132391,2.221116968864112,0.5879392340424553,-2.6825397630070085,0.4113301990933891,1.5999719670156798,7774349649.0,1,0
6.078132391,16.078132391,2.490037517183854,0.5784977067509083,-2.3696619736823754,0.6172800123123853,1.4999298785672763,8718784154.000002,1,0
7.078132391,17.078132391,1.6977139647045376,0.419968908597509,-2.070855848346905,0.5562803185467012,1.4999975965659478,9125158562.000002,1,0
8.078132391,18.078132391,2.380466752840277,0.6179461092831087,-2.4700937237449323,0.6039466769211006,1.499973036409699,9517586379.0,1,0
9.078132391,19.078132391,2.0937735008482186,0.6548605966508828,-2.1470510067058277,0.7307240927958598,1.499893939588649,11389121639.000002,1,0
10.078132391,20.078132391,2.357440377442398,0.6010534960810303,-2.318677289359635,0.5745565656038761,1.5983909203559743,13171144309.999998,1,0
11.078132391,21.078132391,2.293226177030825,0.5571040077695137,-2.3317273745528047,0.523341809744302,1.5999965553622544,14682900416.000002,1,0
12.078132391,22.078132391,2.220036552819684,0.5997044591320195,-1.8156413870357755,0.595347878939498,1.5999120688649515,18123837302.0,1,0
13.078132391,23.078132391,2.1671189723009165,0.6339191743909744,-2.280561013547308,0.4791353329161479,1.599924821184188,20776336478.000004,1,0
14.078132391,24.078132391,2.347670117344878,0.5213939945601378,-2.403955382023063,0.6154862544955346,1.5999202641222168,25282871606.000004,1,0
15.078132391,25.078132391,1.9050109774100128,0.6607191152957501,-2.227520263393027,0.4782120175987199,1.5984208883453577,29107439150.00001,1,0
16.078132391,26.078132391,2.3752819563976844,0.5639717193320366,-2.2820363166985027,0.6266761295122275,1.6000044077024649,30359807001.0,1,0
17.078132391,27.078132391,2.0665721846694507,0.6442403130740086,-2.0947949212602346,0.6511065329067919,1.6000058229953855,31641058446.0,1,0
18.078132391,28.078132391,2.185785389839497,0.6886073281415909,-2.1549891096995406,0.5822888779034107,1.6000401811638914,31900441992.000004,1,0
19.078132391,29.078132391,2.471246826963486,0.5166410464289488,-2.2196830325873846,0.6068746636065656,1.5998601782263495,30445206267.000004,1,0
20.078132391,30.078132391,2.1012774172706994,0.5849371093220762,-2.07370903807658,0.6869264870914853,1.5998885549501372,28087340534.000004,1,0
21.078132391,31.078132391,2.286184096468225,0.496584343886641,-2.1267046385839623,0.5466257947852338,1.6000007674713363,26611578621.0,1,0
22.078132391,32.078132391,2.554867990591913,0.4719139821306372,-2.4598737542502533,0.6957253376037014,1.6000589103366802,22536411827.000004,1,0
23.078132391,33.078132391,2.3728816851570724,0.544560765201866,-1.959631672117124,0.63755006031338,1.600031293876571,19217697018.0,1,0
24.078132391,34.078132391,2.351124933827463,0.641601541809441,-1.866654290277012,0.570553016971358,1.600022830803193,14100659489.000004,1,0
25.078132391,35.078132391,2.1346401617527664,0.4763591432345092,-2.142959799605633,0.7468952596827143,1.599892690997497,10141941689.999998,1,0
26.078132391,36.078132391,2.1690054231280467,0.5784601285089561,-1.9438768314169097,0.4890848354981255,1.699970986937902,9636275161.999998,1,0
27.078132391,37.078132391,2.67147788211308,0.4874581244199058,-2.4101781500969666,0.7207716951555606,1.6982198119316525,8972714349.0,1,0
28.078132391,38.078132391,2.127650796851483,0.7666484278491822,-2.343118648787468,0.5185652967716942,1.7001114320557151,10738633393.999998,1,0
29.078132391,39.078132391,2.3803047460725386,0.5653178938093764,-2.303295549268968,0.6269475140210982,1.6983928250936544,12691143659.000002,1,0
30.078132391,40.078132391,2.205819921811957,0.5737323996172714,-2.347839035135937,0.6954333811482976,1.600084805449578,14896567057.999998,1,0
31.078132391,41.078132391,2.1646192006013867,0.5468321050912163,-2.1057934880648106,0.6986892996791871,1.6000634681884995,16659566759.0,1,0
32.078132391,42.078132391,2.190394062151751,0.6040675063988287,-1.9892314707002108,0.6093539430650272,1.5044726155748334,19944196793.0,1,0
33.078132391,43.078132391,2.437451499712547,0.5594376765874985,-2.320665387131901,0.6374392885137604,1.500006501251968,21673499888.0,1,0
34.078132391,44.078132391,2.344169529294794,0.5637171958217743,-2.118081534104906,0.5778845014601568,1.5000476886451226,23520359201.0,1,0
35.078132391,45.078132391,2.1252268252026423,0.529207482090822,-2.306116249018816,0.5496427805321518,1.5000258197508836,23963777552.000004,1,0
36.078132391,46.078132391,2.287804270704465,0.6432342883144314,-2.624816070103172,0.3473075078372072,1.499966933543459,23223628127.0,1,0
37.078132391,47.078132391,2.300293947676248,0.6716606092465107,-2.048787810536755,0.6044525605073297,1.3999506056048776,23317270717.999992,1,0
38.078132391,48.078132391,2.165195762674104,0.5322025071848953,-2.300005794405985,0.6330636034591789,1.3999546268834648,22378407641.0,1,0
39.078132391,49.078132391,2.023089624190568,0.645286576648668,-2.225331897061757,0.7381111027661456,1.3999671265872418,21580328962.999992,1,0
