Start Time (s),End Time (s),AVG Peak,STD Peak,AVG Trough,STD Trough,FMA,Total Power,Label,Label bin
0.072195292,10.072195292,2.570078703651608,0.4429392261024441,-1.9184939122690945,0.6332281001670856,1.695250936901167,6454652590.999999,1,0
1.072195292,11.072195292,2.50188162371458,0.5598591623163579,-2.457623490777926,0.5826770415289433,1.7000903889874603,6880324920.000002,1,0
2.072195292,12.072195292,2.280811082769501,0.5965846609478654,-2.2136362414760105,0.606213948644242,1.6998934305675657,7639120652.000002,1,0
3.072195292,13.072195292,1.979935197286068,0.7581554847323123,-1.8339811714281704,0.6363194029839886,1.6998585181914718,7770442406.000003,1,0
4.072195292,14.072195292,2.308733159540766,0.6677250491085038,-2.581135956007772,0.4403834693270724,3.499692799119533,8126987304.0,1,0
5.072195292,15.072195292,2.3903469996569915,0.5495814948968706,-2.226118811968736,0.6649693414825761,1.8001015681092198,8785568772.000002,1,0
6.072195292,16.072195292,2.3112274419737786,0.6111453746029122,-2.425642958192304,0.5920030262998192,1.8000355085194937,9055695374.0,1,0
7.072195292,17.072195292,2.0250859626389355,0.5929445009053665,-2.3885680595970507,0.5763957703206298,1.7998435611516304,9685812977.000002,1,0
8.072195292,18.072195292,2.317003541263945,0.5607043748660314,-2.0676078338166386,0.6142790752690747,1.8000828220312968,10136638394.0,1,0
9.072195292,19.072195292,2.373265654533808,0.572460534905293,-2.0105701267160945,0.5951260266267695,1.798000726956566,10627102364.000004,1,0
10.072195292,20.072195292,2.4337167923744247,0.5784478937568678,-2.3479673701886283,0.555255964670681,1.8000243906208189,10881907559.000002,1,0
11.072195292,21.072195292,2.264899612715421,0.6502169059047326,-2.323998220080079,0.6564716189501214,1.8000926045881762,11356786346.0,1,0
12.072195292,22.072195292,2.234248762265697,0.5742514978516962,-2.4108948279810574,0.4828093063019994,1.800104584406902,11754210744.0,1,0
13.072195292,23.072195292,2.058847729612792,0.5138383565431591,-2.318870287469462,0.6647124023274922,1.7998371857339133,12282797317.999996,1,0
14.072195292,24.072195292,2.117142366205081,0.4662033983215941,-2.422204279018393,0.5655809821519634,1.8070334394978735,12551678100.999998,1,0
15.072195292,25.072195292,2.3199946241125304,0.6593788962726475,-2.48092729141429,0.5806748590852572,1.7999770783733446,12904169742.0,1,0
16.072195292,26.072195292,2.0910904426601933,0.6071040444653866,-2.336788382793612,0.5895195964036751,1.7982219933065535,13458680201.000002,1,0
17.072195292,27.072195292,1.9849490632383304,0.7018302271604784,-2.245466252589657,0.5980948068117181,1.7999744091251249,13062988925.999998,1,0
18.072195292,28.072195292,2.550982913197048,0.5352629777892153,-2.343251850154859,0.7354892565482067,1.6999631732590774,12876469555.999998,1,0
19.072195292,29.072195292,2.437235455599341,0.5599610293230389,-2.468509326284679,0.5573587183084368,3.5001227513654465,13190487116.000002,1,0
20.072195292,30.072195292,2.241085222411927,0.6331750037354256,-2.202959369735749,0.6301270740480108,3.4998053034742447,13227393539.0,1,0
21.072195292,31.072195292,1.817360053511452,0.6909990983524311,-1.8626623750097928,0.4572425280622085,3.4966353355635285,12875007242.000002,1,0
22.072195292,32.072195292,2.580372187144807,0.5345539396686422,-2.5159295397886337,0.6516647922519543,1.7998738473065257,12422312445.000002,1,0
23.072195292,33.072195292,2.332075806352817,0.4961588572124579,-2.4299587895664443,0.5825088153252734,1.8000407234027616,12520321553.0,1,0
24.072195292,34.072195292,2.46927943479927,0.4532305333927007,-1.740646072152358,0.6168676703723851,1.7999648436310185,12895377914.0,1,0
25.072195292,35.072195292,2.290692618774381,0.6644142600248379,-2.27586447568786,0.5282463190978757,1.79989888009149,12706934008.999998,1,0
26.072195292,36.072195292,2.2999750489748143,0.51052680898173,-2.3882636904864016,0.5578382573106632,1.6998940821632895,12399633998.0,1,0
27.072195292,37.072195292,2.3316820405410383,0.5272537080019675,-2.590321183869764,0.4438127592164537,1.7001198548233003,12837201466.999998,1,0
28.072195292,38.072195292,2.157346564167427,0.6277803712378999,-1.4542527640951284,0.4964654952685901,1.6983483496146596,12939267707.000002,1,0
29.072195292,39.072195292,2.2296392570007013,0.6860409437956495,-2.2575656810448232,0.5860060256372034,1.6999376606812395,12462087892.999996,1,0
30.072195292,40.072195292,2.1007893348456554,0.5520073978706788,-2.2223332948725605,0.6008311170950758,1.6998484290051048,12313192193.000002,1,0
31.072195292,41.072195292,2.383198073435651,0.5779259982182616,-2.544040910011143,0.4590398766057442,1.700054902320217,12531155001.0,1,0
32.072195292,42.072195292,2.053344002052306,0.6880895131419664,-1.985236566111962,0.7499134316976548,1.6999407123193484,12819582999.0,1,0
33.072195292,43.072195292,2.113178260665604,0.6156215392585845,-2.4085513934544123,0.590263565383603,1.705022297166739,12345769842.0,1,0
34.072195292,44.072195292,2.4445137431754187,0.5493231927992385,-2.318460062566853,0.5890557108931567,1.699894488344221,12118489447.999998,1,0
35.072195292,45.072195292,2.4162141008618896,0.7008365720784031,-1.8598865963683369,0.6468841623215832,1.6999670817962993,12227420861.000004,1,0
36.072195292,46.072195292,2.1186561092815497,0.5846451583564664,-2.340440634910061,0.4914295286435761,1.6999248432381393,12136062645.0,1,0
