Start Time (s),End Time (s),AVG Peak,STD Peak,AVG Trough,STD Trough,FMA,Total Power,Label bin, Label
622.0796783,632.0796783,1.851333777,0.678051158,-2.313834541,0.661248362,1.298730335,2651203052,0,
623.0796783,633.0796783,2.087910403,0.682565972,-1.994691295,0.684394802,1.303938949,2641691510,0,
624.0796783,634.0796783,2.125568675,0.662021649,-2.057302183,0.570319135,1.298715185,2651221630,0,
625.0796783,635.0796783,2.142905372,0.696735728,-2.157850961,0.660136798,1.298705715,2666824400,0,
626.0796783,636.0796783,2.435301595,0.560808816,-2.223478036,0.576577466,1.298699566,2648761920,0,
627.0796783,637.0796783,2.371575396,0.543825186,-2.265686933,0.603111351,1.298734816,2689190760,0,
628.0796783,638.0796783,2.339603283,0.606587799,-2.285044512,0.610479211,1.303935849,2714651321,0,
629.0796783,639.0796783,2.299597731,0.536122826,-2.27898535,0.598783144,1.298751803,2653408644,0,
630.0796783,640.0796783,2.273295162,0.587353498,-2.511801841,0.530139791,1.303926369,2802890126,0,
631.0796783,641.0796783,2.340194374,0.67640684,-1.904697399,0.564850056,1.303953262,2869246083,0,
632.0796783,642.0796783,2.324927992,0.592782855,-2.435309259,0.488193016,1.30513972,2814897155,0,
633.0796783,643.0796783,2.237154311,0.483887103,-2.496285232,0.411519358,1.298793361,2912595722,0,
634.0796783,644.0796783,2.318809053,0.622430144,-2.011055297,0.607201868,1.303926986,3001493123,0,
635.0796783,645.0796783,2.289855695,0.503038797,-2.137937142,0.623503432,1.30391807,3069736064,0,
636.0796783,646.0796783,2.251691233,0.592996116,-2.266832071,0.489231449,1.303897625,3131890067,0,
637.0796783,647.0796783,1.849137718,0.641204599,-2.25711258,0.742926166,1.303807212,3136133666,0,
638.0796783,648.0796783,2.178537786,0.572179275,-2.186031026,0.675602426,1.298773663,3236683762,0,
639.0796783,649.0796783,2.106765293,0.650581679,-2.08566999,0.576626551,1.303845589,3253507011,0,
640.0796783,650.0796783,2.282412793,0.588545559,-2.024877499,0.589465337,1.298677631,3146362668,0,
641.0796783,651.0796783,2.111524462,0.457704135,-2.070428416,0.501845936,1.298697443,3135565478,0,
642.0796783,652.0796783,2.246319967,0.641752353,-2.186250254,0.478288189,1.298805034,3154301308,0,
643.0796783,653.0796783,2.280157569,0.594786617,-2.381906586,0.485644377,1.300064755,3100802520,0,
644.0796783,654.0796783,2.182688085,0.573793918,-2.127909863,0.550319348,1.29874852,3026633402,0,
645.0796783,655.0796783,2.377509396,0.564127555,-2.398972295,0.580308877,1.299955559,2938731082,0,
646.0796783,656.0796783,2.263150044,0.650004017,-2.170548489,0.592010067,1.299889692,2976642264,0,
647.0796783,657.0796783,2.303011185,0.558758234,-2.198292082,0.650586521,1.298692845,2961715578,0,
648.0796783,658.0796783,2.377096409,0.627030222,-2.395930447,0.635496655,1.29870096,2971634018,0,
649.0796783,659.0796783,2.300082228,0.580556236,-2.205886583,0.574916172,1.298643439,2991865190,0,
650.0796783,660.0796783,2.149599053,0.638239645,-2.42174112,0.484963713,1.298680223,2960756250,0,
651.0796783,661.0796783,2.569389141,0.506557347,-2.21878643,0.587095335,1.298703852,2888205218,0,
652.0796783,662.0796783,2.328906276,0.528647072,-2.102094284,0.655647817,1.29865128,2845424568,0,
653.0796783,663.0796783,2.19424344,0.64664654,-2.379821296,0.626743765,1.298634569,2762297030,0,
654.0796783,664.0796783,2.07320922,0.697982913,-1.851956282,0.492174407,1.298748481,2788873398,0,
655.0796783,665.0796783,2.275952683,0.637378594,-2.512309323,0.465360334,1.298683414,2700514234,0,
656.0796783,666.0796783,2.179539168,0.70279133,-2.369403741,0.678326247,1.398566385,2543681306,0,
657.0796783,667.0796783,2.24580096,0.517396533,-1.996079016,0.673346717,1.400007773,2587602318,0,
658.0796783,668.0796783,2.302923807,0.579428247,-2.459371528,0.471781652,1.400008841,2369647280,0,
659.0796783,669.0796783,2.004682577,0.640416107,-2.153320796,0.69453692,1.400067459,2331579294,0,
660.0796783,670.0796783,2.093811082,0.695898532,-2.185890676,0.590177839,1.40007782,2275281184,0,
661.0796783,671.0796783,2.348587346,0.596007378,-2.32180983,0.601658097,1.400081939,2208089250,0,
662.0796783,672.0796783,2.320545541,0.527798564,-2.202183266,0.649251139,1.398630536,2117299368,0,
663.0796783,673.0796783,2.028706984,0.696952388,-1.987171667,0.632803954,1.398531247,2148286286,0,
664.0796783,674.0796783,2.413952165,0.548968074,-2.376046616,0.581256164,1.498617976,2040334666,0,
665.0796783,675.0796783,2.293468266,0.5846951,-2.178922856,0.527329536,1.49846209,1984532028,0,
666.0796783,676.0796783,2.372519691,0.553188485,-2.423437987,0.571000582,1.498598164,1856378976,0,
667.0796783,677.0796783,2.418870395,0.579141267,-2.105259015,0.613675195,1.498489324,1641140630,0,
668.0796783,678.0796783,2.203630522,0.520086068,-2.144644222,0.656650288,1.598266955,1506165670,0,
669.0796783,679.0796783,2.42048778,0.517149462,-2.376786104,0.493258982,1.598479583,1309559158,0,
670.0796783,680.0796783,2.070575755,0.647878808,-2.065306281,0.62192027,1.59841747,1215060700,0,
671.0796783,681.0796783,2.618537494,0.400619766,-2.361416118,0.505612705,1.698446297,994835816,0,
672.0796783,682.0796783,2.347294183,0.469928928,-2.308335916,0.563776771,1.700011999,890086930,0,
673.0796783,683.0796783,2.242788584,0.679339989,-2.241607484,0.488652336,1.706647802,816000612,0,
674.0796783,684.0796783,1.925879939,0.739652168,-1.725484956,0.586511179,1.70007606,819223642,0,
675.0796783,685.0796783,2.540563254,0.506820124,-2.412300984,0.472075465,1.700059366,853418080,0,
676.0796783,686.0796783,2.149798811,0.622217556,-2.157564155,0.66206883,1.705012931,1194624272,0,
677.0796783,687.0796783,2.354339318,0.534919331,-2.174387461,0.560942424,1.698341747,1369903704,0,
678.0796783,688.0796783,1.863588172,0.669558055,-2.021802306,0.560058709,1.498496839,1711583380,0,
679.0796783,689.0796783,2.135039427,0.479800141,-2.187667941,0.605911719,0,2029080642,0,
680.0796783,690.0796783,2.284628316,0.666253004,-2.464538402,0.49166222,0,2228210146,0,
681.0796783,691.0796783,2.303084709,0.63593883,-2.036073011,0.573353153,1.298689041,2361708864,0,
682.0796783,692.0796783,2.223267329,0.58663514,-2.073769183,0.59992463,1.303963505,2547786183,0,
683.0796783,693.0796783,2.261683323,0.595684723,-2.278142994,0.634925858,1.294918341,2513566646,0,
684.0796783,694.0796783,2.200307844,0.571446239,-2.235988197,0.732715472,1.299997729,2559090544,0,
685.0796783,695.0796783,2.134804718,0.626582558,-2.326216851,0.588177298,1.29870152,2572102662,0,
686.0796783,696.0796783,2.249455241,0.597202094,-2.310578564,0.596869428,1.300119191,2303727296,0,
687.0796783,697.0796783,2.244465423,0.599793962,-1.982810006,0.580197663,1.303907079,2317112819,0,
688.0796783,698.0796783,2.392689501,0.502389701,-2.255089342,0.652391315,1.404227817,2163419022,0,
689.0796783,699.0796783,2.174805718,0.555758346,-2.29301063,0.693629733,1.398610559,2037130950,0,
690.0796783,700.0796783,2.324506972,0.577670007,-2.089244917,0.706078524,1.404145589,2040213521,0,
691.0796783,701.0796783,2.114978845,0.730510271,-2.16753512,0.58724588,1.404233375,2008877361,0,
692.0796783,702.0796783,2.281829207,0.587971522,-2.223384428,0.561568196,1.398599084,1985663000,0,
693.0796783,703.0796783,2.154915235,0.536334504,-2.229765961,0.633576983,1.404091012,1955487815,0,
694.0796783,704.0796783,2.303671523,0.542106054,-2.219173299,0.613327663,1.404196961,1966519118,0,
695.0796783,705.0796783,2.123714817,0.606807999,-2.413193681,0.53260181,1.404248719,1991496702,0,
696.0796783,706.0796783,2.167612581,0.599496024,-2.339164318,0.601134838,1.398739954,2013213942,0,
697.0796783,707.0796783,2.132640654,0.630582468,-2.459069318,0.602219576,1.400051912,2092660058,0,
698.0796783,708.0796783,2.406485446,0.536051212,-2.224898914,0.542195407,1.399895514,2037836744,0,
699.0796783,709.0796783,2.088346829,0.642119006,-2.073817915,0.705749861,1.400010556,2063459750,0,
700.0796783,710.0796783,2.331827124,0.459171403,-2.088156608,0.62167393,1.398683314,2036344010,0,
701.0796783,711.0796783,2.194484277,0.580747506,-2.256144011,0.588774774,1.398497991,2036474300,0,
702.0796783,712.0796783,2.124629443,0.539827138,-2.237131699,0.469825548,1.398597653,2092888730,0,
703.0796783,713.0796783,2.212416019,0.605184492,-2.376834875,0.510251624,1.398591172,2115768288,0,
704.0796783,714.0796783,2.486637449,0.627166355,-2.288732259,0.571611932,1.398601637,2102090178,0,
705.0796783,715.0796783,2.305484533,0.681538201,-2.235733549,0.591951353,1.398620295,2033295884,0,
706.0796783,716.0796783,1.779400031,0.623259914,-1.998900522,0.544387549,1.398612537,2060444102,0,
707.0796783,717.0796783,2.178139509,0.574045983,-2.329274656,0.580289718,1.398688266,1975295056,0,
708.0796783,718.0796783,2.002669153,0.644565373,-2.090509655,0.559342636,1.398602142,2025234070,0,
709.0796783,719.0796783,2.317729548,0.632500734,-2.45974428,0.384311152,1.398684787,2010351626,0,
710.0796783,720.0796783,2.22012102,0.671818357,-2.243217762,0.665439889,1.500104586,1931477786,0,
711.0796783,721.0796783,2.168444385,0.615486077,-2.221894062,0.575754519,1.499955679,1988216408,0,
712.0796783,722.0796783,2.329210691,0.591109354,-2.343218586,0.609158005,1.500107086,1843597702,0,
713.0796783,723.0796783,2.063686506,0.675787687,-2.046167584,0.65398457,1.499967139,1930359506,0,
714.0796783,724.0796783,2.232562099,0.486215454,-2.426112459,0.530477543,1.498615105,1792014018,0,
715.0796783,725.0796783,1.954914186,0.609248614,-2.108249075,0.555823023,1.398584256,1864510796,0,
716.0796783,726.0796783,2.489684983,0.579574478,-2.537363611,0.466528707,1.398612116,1829396454,0,
717.0796783,727.0796783,2.253906295,0.646919893,-2.349884477,0.598550285,1.398536381,1800736812,0,
718.0796783,728.0796783,2.162639703,0.670447079,-2.381853257,0.513074208,1.398493488,1820302400,0,
719.0796783,729.0796783,2.114105393,0.630739309,-2.073797203,0.622123012,1.398644915,1866701502,0,
720.0796783,730.0796783,2.338115612,0.518391209,-2.441508857,0.554671702,1.398573132,1845240072,0,
721.0796783,731.0796783,2.137187393,0.571793106,-2.244694797,0.641569683,1.398548192,1834374704,0,
722.0796783,732.0796783,2.273798678,0.596577162,-2.070518259,0.602889989,1.398517992,1814450704,0,
723.0796783,733.0796783,2.258007835,0.563000607,-2.327694405,0.579549186,1.398515117,1781913692,0,
724.0796783,734.0796783,2.093768476,0.734160626,-2.122869416,0.740540256,1.398667166,1847462010,0,
725.0796783,735.0796783,2.501477571,0.502926025,-2.326444802,0.529095907,1.404300706,1814041301,0,
726.0796783,736.0796783,2.388685428,0.485020031,-2.418461648,0.534989522,1.400043843,1918202324,0,
727.0796783,737.0796783,2.366086614,0.619029613,-1.96663249,0.534615197,1.398616142,1982667272,0,
728.0796783,738.0796783,2.491802172,0.510989531,-2.453718883,0.490249978,1.398573006,1960477112,0,
729.0796783,739.0796783,2.330813339,0.505336685,-2.215558721,0.501182077,1.303904991,1908274322,0,
730.0796783,740.0796783,2.227381699,0.539998467,-2.023495963,0.642130196,1.298712892,2035919306,0,
731.0796783,741.0796783,2.217221779,0.558292385,-2.449718562,0.633848452,1.303796066,2034663740,0,
732.0796783,742.0796783,2.35185268,0.635813739,-2.421394493,0.459944934,1.298758916,2054174330,0,
733.0796783,743.0796783,2.316698029,0.585357573,-2.240086803,0.619840913,1.298696179,2094632210,0,
734.0796783,744.0796783,2.609888307,0.473869931,-2.27101816,0.495819876,1.300027932,2081167380,0,
735.0796783,745.0796783,2.120549268,0.712818541,-2.255505755,0.630161613,1.300091463,2111472216,0,
736.0796783,746.0796783,2.203464389,0.603100885,-1.990912395,0.647242831,1.405741071,2056162355,0,
737.0796783,747.0796783,2.512486619,0.533126152,-2.457824305,0.619214343,1.404152122,2030238312,0,
738.0796783,748.0796783,2.12579733,0.48283304,-2.331581756,0.6025214,1.404127688,2083454795,0,
739.0796783,749.0796783,2.202094308,0.559148136,-2.110325821,0.532299498,1.398566315,2155478870,0,
740.0796783,750.0796783,2.295108824,0.649010576,-2.162386414,0.517935741,1.404195717,2172622431,0,
741.0796783,751.0796783,2.590069448,0.52157531,-2.324845808,0.658484899,1.398659267,2118795544,0,
742.0796783,752.0796783,2.114866665,0.771001403,-1.808973453,0.403639435,1.404157849,2172879215,0,
743.0796783,753.0796783,2.182299168,0.670441366,-2.287263316,0.539435131,1.404203141,2120418435,0,
744.0796783,754.0796783,2.398363213,0.602269159,-2.288366847,0.547491311,1.404213266,2111552043,0,
745.0796783,755.0796783,2.19613545,0.573927387,-2.412836771,0.607895812,1.39869573,2136075512,0,
746.0796783,756.0796783,2.395570382,0.584138636,-2.532452157,0.606628379,1.398691802,2060646506,0,
747.0796783,757.0796783,2.227443804,0.662876462,-1.840945133,0.546748304,1.399982809,2093169540,0,
748.0796783,758.0796783,2.198044776,0.577884073,-2.370612942,0.707711132,1.39862404,2012886802,0,
749.0796783,759.0796783,2.075832514,0.571157086,-2.560246044,0.498235876,1.399986084,1978585580,0,
750.0796783,760.0796783,2.222065535,0.551018901,-2.352384285,0.522359791,1.398611765,1948158110,0,
751.0796783,761.0796783,2.246569589,0.585509009,-2.315505902,0.562205701,1.398609689,1954048130,0,
752.0796783,762.0796783,2.376014395,0.594823369,-2.455916061,0.542599304,1.39855428,1924955640,0,
753.0796783,763.0796783,2.070912216,0.485707807,-2.255354082,0.627704408,1.398597457,1959722994,0,
754.0796783,764.0796783,2.198479398,0.597485989,-2.516220812,0.568060528,1.398533772,1946149796,0,
755.0796783,765.0796783,1.951775297,0.710158743,-2.22394952,0.747684724,1.398678095,1977314964,0,
756.0796783,766.0796783,2.3915089,0.541634913,-2.097240822,0.595299965,1.398606084,1988678470,0,
757.0796783,767.0796783,2.564937388,0.464837648,-2.360391523,0.741026142,1.398537489,1969222462,0,
758.0796783,768.0796783,2.374556771,0.566769458,-2.330516844,0.539271807,1.398629638,2002592070,0,
759.0796783,769.0796783,2.595956178,0.520366928,-2.271015687,0.486957174,1.398598565,1983496020,0,
760.0796783,770.0796783,2.352244664,0.557664365,-2.269230877,0.532880555,1.400047961,1953643532,0,
761.0796783,771.0796783,2.231754744,0.549116959,-2.146298213,0.604951962,1.40003486,1973711110,0,
762.0796783,772.0796783,2.158706439,0.574922624,-2.460343985,0.579094941,1.498506549,2019359078,0,
763.0796783,773.0796783,2.175738118,0.646059436,-2.133347066,0.607852235,1.498462196,2024207072,0,
764.0796783,774.0796783,2.130756443,0.635274016,-1.899093596,0.610694158,1.498535302,2005260190,0,
765.0796783,775.0796783,2.205568269,0.605072195,-2.038070787,0.652000039,1.49839891,1939200738,0,
766.0796783,776.0796783,2.205857804,0.589935315,-2.150708942,0.585485107,1.498532957,1896159282,0,
767.0796783,777.0796783,2.337829678,0.557361993,-2.105634735,0.628563789,1.498401314,1845557360,0,
768.0796783,778.0796783,2.273389247,0.6156242,-2.360027516,0.626650743,1.498488663,1742723648,0,
769.0796783,779.0796783,1.982725587,0.691986328,-2.142774398,0.645697078,1.498516844,1731589016,0,
770.0796783,780.0796783,2.584036467,0.550975703,-2.317991113,0.564903093,1.49850461,1601894504,0,
771.0796783,781.0796783,2.278124132,0.587755595,-2.347269622,0.60757316,1.499957064,1563525302,0,
772.0796783,782.0796783,2.317812345,0.517551884,-2.565926013,0.518913703,1.500112207,1422741380,0,
773.0796783,783.0796783,2.383059449,0.572892794,-2.522025213,0.503231375,1.499986386,1372033838,0,
774.0796783,784.0796783,2.31555343,0.609900841,-2.330768982,0.54260187,1.499897447,1335342420,0,
775.0796783,785.0796783,2.579304557,0.417553323,-2.455807419,0.493186289,1.504342024,1304881443,0,
776.0796783,786.0796783,2.403494055,0.610039982,-1.981513506,0.540344738,1.504616809,1349126075,0,
777.0796783,787.0796783,2.155119794,0.60783422,-2.294934356,0.689366729,1.498583282,1381268456,0,
778.0796783,788.0796783,2.238165871,0.461825803,-2.261659677,0.67026587,1.504510441,1419867692,0,
779.0796783,789.0796783,2.42278418,0.420535194,-2.435210744,0.669465793,1.498498598,1453973836,0,
780.0796783,790.0796783,2.27310033,0.570800718,-2.051600181,0.708109556,1.404311667,1764615845,0,
781.0796783,791.0796783,2.163663074,0.611952709,-2.249712385,0.488420166,1.398547995,1759560458,0,
782.0796783,792.0796783,2.236435635,0.531773175,-2.083924529,0.592258525,1.404193129,1845643832,0,
783.0796783,793.0796783,2.219668159,0.629989769,-2.145461133,0.626225852,1.404186949,1860052157,0,
784.0796783,794.0796783,2.081233677,0.622064764,-1.901420951,0.647645724,1.398688968,1994452070,0,
785.0796783,795.0796783,2.21866134,0.572168026,-2.20928239,0.586667593,1.40009095,1970191032,0,
786.0796783,796.0796783,2.305954569,0.546633412,-2.196536488,0.554204519,1.398613449,1966914200,0,
787.0796783,797.0796783,2.297449595,0.572130509,-1.965025286,0.660698966,1.404162345,2034369633,0,
788.0796783,798.0796783,2.197875517,0.63856716,-2.082267867,0.631890431,1.398651439,2144261720,0,
789.0796783,799.0796783,2.407888116,0.633013383,-2.141881149,0.639710291,1.404220068,2182009467,0,
790.0796783,800.0796783,2.475437229,0.497226578,-2.535703039,0.498839338,1.398623311,2053107300,0,
791.0796783,801.0796783,2.148943553,0.533698851,-2.295698775,0.506864761,1.203699654,2169201197,0,
792.0796783,802.0796783,2.314862927,0.63119206,-2.18241938,0.647354422,1.198786133,2258646738,0,
793.0796783,803.0796783,2.074529782,0.655795676,-2.123331135,0.647766306,1.198856789,2246728726,0,
794.0796783,804.0796783,2.558729774,0.49173777,-2.454361521,0.65547848,1.203597662,2207338196,0,
795.0796783,805.0796783,2.252047273,0.710094066,-2.062146662,0.57103944,1.198881706,2288834754,0,
796.0796783,806.0796783,2.012356363,0.527412377,-2.077842148,0.647527624,1.198779303,2347082548,0,
797.0796783,807.0796783,2.285917371,0.648721157,-2.280482664,0.560377996,1.198729515,2232286566,0,
798.0796783,808.0796783,2.470528626,0.481991222,-2.678375644,0.511950934,1.298749588,2187277450,0,
799.0796783,809.0796783,2.22400308,0.709453114,-2.047175264,0.555983834,1.298738724,2166465362,0,
800.0796783,810.0796783,2.070585322,0.601135398,-2.209174933,0.663163625,1.298690279,2079153860,0,
801.0796783,811.0796783,2.103565754,0.634273495,-2.462152075,0.497533569,1.298716644,2002913608,0,
802.0796783,812.0796783,2.334046886,0.592099535,-2.158170215,0.579914532,1.298648376,1955756514,0,
803.0796783,813.0796783,2.333644777,0.694128133,-2.236616299,0.576470091,1.298618549,1968293040,0,
804.0796783,814.0796783,2.343953474,0.589006185,-2.427892845,0.568127988,1.298599729,1989361334,0,
805.0796783,815.0796783,2.454542705,0.512455809,-2.379948167,0.550111712,1.298684508,2010548540,0,
806.0796783,816.0796783,2.267560714,0.53320602,-2.303238665,0.609332207,1.299920804,1959378486,0,
807.0796783,817.0796783,2.290443782,0.532312345,-2.259388717,0.541766952,1.298768895,2157473062,0,
808.0796783,818.0796783,2.037010721,0.702413566,-2.077592297,0.681368452,1.298750526,2243974180,0,
809.0796783,819.0796783,2.201181924,0.566454034,-2.460805941,0.520109533,1.398638294,2215355030,0,
810.0796783,820.0796783,2.371303536,0.585951112,-2.015493611,0.611392055,1.400015406,2328734546,0,
811.0796783,821.0796783,2.04738742,0.617323251,-2.053112143,0.649848927,1.398550268,2435223150,0,
812.0796783,822.0796783,2.326177855,0.576419972,-2.135131863,0.659857969,1.398712188,2459872416,0,
813.0796783,823.0796783,2.095387175,0.707812747,-2.193805911,0.522526395,1.398694552,2615006214,0,
814.0796783,824.0796783,1.990303562,0.592059813,-1.984891463,0.7714513,1.39856358,2643658750,0,
815.0796783,825.0796783,2.342937176,0.53328734,-2.53031421,0.535968463,1.398611204,2674986926,0,
816.0796783,826.0796783,2.129699134,0.632351039,-1.966894275,0.583726223,1.398562303,2911592050,0,
817.0796783,827.0796783,2.033417002,0.595530437,-2.076653619,0.65671875,1.298749562,2890705090,0,
818.0796783,828.0796783,2.279871373,0.645937777,-2.378745818,0.65460868,1.29869515,2789240896,0,
819.0796783,829.0796783,2.274450044,0.643159193,-1.900613344,0.688434315,1.298776972,2877157066,0,
820.0796783,830.0796783,2.283993344,0.619778055,-2.268355832,0.57681889,1.300008301,2698915896,0,
821.0796783,831.0796783,2.231297888,0.619819788,-2.27831275,0.52506706,1.300047982,2555411100,0,
822.0796783,832.0796783,2.016720221,0.538179489,-2.155252891,0.704509679,1.298732888,2452698386,0,
823.0796783,833.0796783,2.002701376,0.66484459,-2.411044437,0.515334613,1.298679063,2349509178,0,
824.0796783,834.0796783,2.24848729,0.51677913,-2.13661989,0.632256645,1.298794755,2303924752,0,
825.0796783,835.0796783,2.123873968,0.619347317,-2.167588049,0.645168493,1.298810389,2138834022,0,
826.0796783,836.0796783,2.257277009,0.638867491,-2.408510177,0.468748529,1.29871891,1959793470,0,
827.0796783,837.0796783,2.220379016,0.61204511,-2.026781948,0.561684367,1.303977806,1961694360,0,
828.0796783,838.0796783,2.152548001,0.614592972,-2.078914161,0.611315476,1.298788775,1863961122,0,
829.0796783,839.0796783,2.099394613,0.680059569,-1.944109571,0.57403846,1.29881775,1845443656,0,
830.0796783,840.0796783,2.159750882,0.598194983,-2.21272891,0.658641765,1.298681434,1894566162,0,
831.0796783,841.0796783,2.266219423,0.606873175,-2.29954337,0.628007171,1.298730374,1916888856,0,
832.0796783,842.0796783,2.214370774,0.563091866,-2.072453186,0.66017722,1.299967879,1988192982,0,
833.0796783,843.0796783,2.476739443,0.495264099,-2.431199463,0.533232835,1.305158389,2021057600,0,
834.0796783,844.0796783,2.248218963,0.665619775,-2.356776491,0.544598209,1.305176334,2006384169,0,
835.0796783,845.0796783,2.196514944,0.580328574,-2.385355558,0.52424053,1.300018391,2043425796,0,
836.0796783,846.0796783,2.238041706,0.584556256,-2.343465582,0.489399258,1.303975547,2105217386,0,
837.0796783,847.0796783,2.338434645,0.597714377,-2.337875268,0.635834881,1.298753067,2068642590,0,
838.0796783,848.0796783,2.109260047,0.632990744,-2.116180156,0.68748886,1.303795449,2048553659,0,
839.0796783,849.0796783,2.540766217,0.485655468,-2.305171234,0.54353746,1.303839642,2122670042,0,
840.0796783,850.0796783,2.285429804,0.598610894,-2.394049128,0.540852484,1.203686562,2140213508,0,
841.0796783,851.0796783,1.947437094,0.725092206,-2.107085228,0.591650313,1.404335046,2350790717,0,
842.0796783,852.0796783,2.109238007,0.534076203,-2.16751947,0.551928119,1.404121764,2520151259,0,
843.0796783,853.0796783,2.152677218,0.667561535,-2.186668282,0.505228183,1.398702521,2641783288,0,
844.0796783,854.0796783,2.262933669,0.57077648,-2.148847029,0.669916623,1.198849826,2697290510,0,
845.0796783,855.0796783,2.531154215,0.519272029,-2.297302987,0.603345214,1.203609807,2790402231,0,
846.0796783,856.0796783,2.358125938,0.50989346,-2.402060069,0.630894348,1.200054002,2894421998,0,
847.0796783,857.0796783,2.126695661,0.578956512,-2.362416155,0.579329171,1.200045664,3056142532,0,
848.0796783,858.0796783,2.09324902,0.474788035,-2.275321998,0.58060153,1.199990807,3251180402,0,
849.0796783,859.0796783,2.229229786,0.627640921,-2.341855613,0.58679309,1.198867636,3104653442,0,
850.0796783,860.0796783,2.197445359,0.498037222,-2.147704946,0.587407056,1.198846219,3094313992,0,
851.0796783,861.0796783,2.226502659,0.654946946,-2.256412864,0.559758974,1.198836839,3018906314,0,
852.0796783,862.0796783,2.291413886,0.514988109,-2.400237014,0.512898409,1.198779015,2863873636,0,
853.0796783,863.0796783,2.142503306,0.742744811,-2.217141296,0.567828506,1.098913973,2827774222,0,
854.0796783,864.0796783,2.338962631,0.608110726,-1.97032143,0.573807552,1.198798024,2898536150,0,
855.0796783,865.0796783,2.107464101,0.647090238,-2.163449019,0.609245695,1.198719248,2800872930,0,
856.0796783,866.0796783,2.213695773,0.592578722,-1.98149581,0.637744384,1.198821303,2554733212,0,
857.0796783,867.0796783,2.386275558,0.617029201,-2.719023654,0.356218558,1.198789199,2394158800,0,
858.0796783,868.0796783,2.340448935,0.536872193,-2.355845314,0.590678763,1.199987615,2210959338,0,
859.0796783,869.0796783,2.203008836,0.606698026,-2.238159969,0.605268219,1.198762927,2034465910,0,
860.0796783,870.0796783,2.34674927,0.61967932,-2.151962193,0.537326695,1.198789391,1820339300,0,
861.0796783,871.0796783,2.466894891,0.557131174,-2.623838814,0.375528353,1.200000566,1581333414,0,
862.0796783,872.0796783,2.285426585,0.578594236,-2.393167922,0.633647724,1.198756855,1496416956,0,
863.0796783,873.0796783,2.561646382,0.426318537,-2.595099767,0.465013877,1.198743209,1325156390,0,
864.0796783,874.0796783,2.39757169,0.570533253,-2.195052554,0.591390886,1.198856729,1166465924,0,
865.0796783,875.0796783,2.30978418,0.577462238,-2.29770096,0.495638033,1.198795379,1067522064,0,
866.0796783,876.0796783,2.245070005,0.658326938,-2.217765577,0.56629427,1.198736885,986328074,0,
867.0796783,877.0796783,2.209465127,0.656143984,-2.165750639,0.633306284,1.198807475,909543502,0,
868.0796783,878.0796783,2.276363444,0.659582879,-2.162937253,0.633543851,1.198770899,885124764,0,
869.0796783,879.0796783,2.203446326,0.534371513,-2.159671917,0.514581675,1.199932028,914196886,0,
870.0796783,880.0796783,1.979822187,0.479825005,-2.12877993,0.449549475,1.200008157,935441316,0,
871.0796783,881.0796783,2.448176405,0.590750769,-2.311817084,0.526009354,1.199970892,979302604,0,
872.0796783,882.0796783,2.332206838,0.597036596,-2.307628553,0.597200368,1.200008072,1040694830,0,
873.0796783,883.0796783,2.054710092,0.446341394,-1.9591963,0.494810139,1.200016024,1107809350,0,
874.0796783,884.0796783,2.308856777,0.569094396,-2.244956592,0.556514804,1.203607262,1157520728,0,
875.0796783,885.0796783,2.056170671,0.550887263,-2.363918055,0.478028537,1.203722397,1191046134,0,
876.0796783,886.0796783,2.380748518,0.576875794,-2.204185811,0.600156137,1.198762927,1239429332,0,
877.0796783,887.0796783,2.188085272,0.596914479,-2.227196439,0.621131866,1.198920911,1261047060,0,
878.0796783,888.0796783,2.289571496,0.562392172,-2.523911457,0.526943562,1.198768578,1290008422,0,
879.0796783,889.0796783,2.077032055,0.612387613,-1.977097319,0.647752967,1.203494996,1298738780,0,
880.0796783,890.0796783,2.233802033,0.624053893,-2.214339661,0.503092738,1.198900659,1339602560,0,
881.0796783,891.0796783,2.128130635,0.671495984,-2.274802959,0.566575005,1.198813536,1347402510,0,
882.0796783,892.0796783,1.910661899,0.634970329,-2.192388272,0.59174333,1.198888957,1383057540,0,
883.0796783,893.0796783,2.490968593,0.528869214,-2.352163255,0.648694408,1.19889194,1437603620,0,
884.0796783,894.0796783,2.285540264,0.594109774,-2.43280415,0.488040033,1.294933001,1423625499,0,
885.0796783,895.0796783,2.270446362,0.577035618,-2.279929734,0.574228234,1.294936277,1476632935,0,
886.0796783,896.0796783,1.984823799,0.666195079,-2.07948652,0.798855109,1.300083553,1579619580,0,
887.0796783,897.0796783,2.016816673,0.590278814,-2.007604239,0.594861965,1.305240699,1648952169,0,
888.0796783,898.0796783,2.260362257,0.515463746,-2.110319179,0.579977492,1.305224449,1668704366,0,
889.0796783,899.0796783,2.29082562,0.51660143,-2.608230478,0.508693184,1.298772334,1699895500,0,
890.0796783,900.0796783,2.335844628,0.681415787,-2.065291896,0.665148245,1.303925554,1780420464,0,
891.0796783,901.0796783,2.053761677,0.652259379,-2.159716584,0.672800307,1.304001918,1833848637,0,
892.0796783,902.0796783,2.370616102,0.544805003,-2.62089996,0.451571404,1.303919658,1845639060,0,
893.0796783,903.0796783,2.168772811,0.670849131,-2.065716252,0.652616137,1.303933052,1910733363,0,
894.0796783,904.0796783,2.101111251,0.688977558,-2.12462147,0.650913564,1.303975416,1951523433,0,
