Start Time (s),End Time (s),AVG Peak,STD Peak,AVG Trough,STD Trough,FMA,Total Power,Label,Label bin
0.071507692,10.071507692,2.4824285015624983,0.4927698896793278,-2.382049197067794,0.4387807872323801,1.9952136941407628,20429495057.000004,1,0
1.071507692,11.071507692,2.388656429744772,0.5488303185197367,-1.9970197121003077,0.5995377038670628,1.8000271492985174,17074762804.999996,1,0
2.071507692,12.071507692,2.144051688176442,0.6811064172365349,-2.240029267116253,0.6630593583742294,1.800071144880353,16892960494.999996,1,0
3.071507692,13.071507692,2.1233802332822327,0.6785263696272361,-1.9470228882166256,0.5809175583392897,1.7999058163181885,16638863178.000002,1,0
4.071507692,14.071507692,2.1010831598586224,0.7106958099047003,-2.0466917196352887,0.6537799717861474,1.79986083841195,15953078374.999998,1,0
5.071507692,15.071507692,2.2643037700806774,0.4856041694659644,-2.0759548245859327,0.4849335522864103,1.8025339506566904,16566241102.999996,1,0
6.071507692,16.071507692,2.108677129856897,0.5977240854314821,-2.0908855841345297,0.6220120540601184,1.8001136771017687,17040765272.0,1,0
7.071507692,17.071507692,2.51843207349516,0.4153776055041859,-2.573282825199252,0.5190931459637083,1.7989375094963578,16470464026.999996,1,0
8.071507692,18.071507692,1.9890809468381712,0.6882834110135855,-2.1153123016055804,0.5846701665921162,1.7998176700050794,17777695490.0,1,0
9.071507692,19.071507692,2.234083647400974,0.5894909217820479,-2.13274374218691,0.6008258504773599,1.7999455403650844,17876360356.999996,1,0
10.071507692,20.071507692,2.3085762430325945,0.6275562707745743,-2.2145287347691966,0.589090776598327,1.6000263153037704,17727334076.0,1,0
11.071507692,21.071507692,2.1885854348364324,0.6717342716443413,-2.37091030214033,0.4805790786839874,1.5983280059842817,17852457900.000004,1,0
12.071507692,22.071507692,2.2839145924136264,0.6234067975226583,-2.2078337843818945,0.6016855799625649,1.6000385344699792,18080171607.0,1,0
13.071507692,23.071507692,2.1894238020450207,0.4577329825212344,-2.267807833513818,0.5692796129148792,1.7000094419346987,18444326450.0,1,0
14.071507692,24.071507692,1.987891062326243,0.637591567792301,-2.262085383895324,0.551410636303716,1.6998812636707226,18822532698.000004,1,0
