Time start,Time end,AMI,FNN,Lyapunov,ARE,DFA,Label,Label bin
0.074147463,59.91985059,0.204247885,3.060217177,0.192635344,404.9229398,0.252234852,1,0
0.939866304,60.8794179,0.223165945,3.060217177,0.191643376,403.3038839,0.248298755,1,0
1.909389734,61.8494823,0.22808148,2.961500494,0.190834349,402.7445141,0.243732949,1,0
2.870965481,62.80990481,0.236053205,2.764067127,0.19123845,396.7242373,0.248204776,1,0
3.839445114,63.77944994,0.234695224,2.665350444,0.191897684,388.9135307,0.253724276,1,0
4.801976919,64.74036837,0.243568149,2.764067127,0.192494297,384.6288225,0.258916635,1,0
5.769934893,65.7003181,0.246103134,2.86278381,0.191993192,377.0751953,0.249457222,1,0
6.729929686,66.66947293,0.252383501,2.86278381,0.19233857,375.891571,0.246348575,1,0
7.689599752,67.62991881,0.275781405,2.961500494,0.192355201,377.8433662,0.248177817,1,0
8.660320044,68.60035014,0.273390566,3.060217177,0.190977911,371.9199713,0.252742182,1,0
9.620203495,69.56035924,0.269613504,2.961500494,0.190899003,375.3710076,0.255837547,1,0
10.58981657,70.51970339,0.277150325,4.481327801,0.189891027,374.839502,0.246587739,1,0
11.54953647,71.49038959,0.279878533,4.481327801,0.190768843,370.7108652,0.234574725,1,0
12.51024365,72.44946098,0.272128388,38.86900501,0.192588781,376.3994994,0.239423834,1,0
13.47939372,73.42027569,0.281172745,3.15893386,0.194102468,373.0141853,0.246349808,1,0
14.43942714,74.38004971,0.278424698,3.553800592,0.19612461,370.3827936,0.254361706,1,0
15.40945721,75.34014273,0.296847632,3.849950642,0.197639866,369.5209444,0.247092422,1,0
16.36946774,76.30999327,0.306540763,4.52403393,0.198848042,370.5530297,0.235579618,1,0
17.33942199,77.26943207,0.310563188,6.058091286,0.201112214,367.3134864,0.238611899,1,0
18.30032706,78.23991728,0.29323357,4.753363229,0.199093195,352.08268,0.244497355,1,0
19.25982046,79.20008993,0.295782897,4.932735426,0.20204162,348.1721316,0.249026211,1,0
20.23018003,80.16007328,0.299058517,5.112107623,0.202986944,347.4350173,0.24525745,1,0
21.19035363,81.12943673,0.29284054,5.022421525,0.202428135,349.8052064,0.232773712,1,0
22.15942788,82.09027696,0.301365456,4.932735426,0.202690526,350.6385205,0.22670608,1,0
23.11949944,83.06013298,0.308877226,5.201793722,0.202693494,348.339068,0.233736716,1,0
24.08009148,84.01941586,0.314916108,5.022421525,0.202581525,345.364483,0.238654511,1,0
25.05033064,84.99045229,0.334824657,4.753363229,0.202597354,346.9036664,0.234687999,1,0
26.01017118,85.94941258,0.35326209,6.141078838,0.20149252,353.9491762,0.229139028,1,0
26.98031759,86.91025162,0.348942117,5.975103734,0.201296569,345.0464997,0.229084987,1,0
27.9397068,87.87945652,0.3516705,5.975103734,0.199876122,345.1634235,0.233415842,1,0
