Time start,Time end,AMI,FNN,Lyapunov,ARE,DFA,Label,Label bin
0.072195292,59.91019416,0.2804977211148212,4.94053064958829,0.1882431712088203,464.0058010970657,0.1397114692292773,1,0
0.940693617,60.870157,0.2850077912908082,42.28284278535534,0.1890247089289909,462.2817192886431,0.1315154832752542,1,0
1.900099754,61.840204,0.2878932792290269,42.85714285714285,0.1893794378347249,459.1318431740807,0.1446900824145251,1,0
2.870145321,62.80113554,0.2904546683235876,42.78535534816942,0.1900709537876071,470.92217241111615,0.153685739765936,1,0
3.830676317,63.77020383,0.2904557709772537,42.71356783919598,0.1904618354923186,472.9968765289213,0.1526557354660077,1,0
4.79110527,64.73016381,0.289869399844139,42.5699928212491,0.1906704063590246,478.7065815843109,0.1429252257927349,1,0
5.765197515,65.690943,0.2914241195547609,44.27046263345196,0.1866165900602309,466.1856000916514,0.1329449826134505,1,0
6.720290661,66.66020203,0.2788596084772043,44.05693950177936,0.1853860140743186,470.3615479009309,0.1424856186939439,1,0
7.690981627,67.62020612,0.2812583036268834,5.6091148115688,0.1841352985885253,477.721040256266,0.1566938955688612,1,0
8.650560856,68.59017682,0.2770575621276219,5.346187554776511,0.1836035534689097,469.4398701946874,0.1516572627936268,1,0
9.62069726,69.550982,0.271612481293797,5.083260297984225,0.1835197189665599,474.6882504814727,0.1382954355647107,1,0
10.58088255,70.51020312,0.2598759673487376,5.521472392638037,0.1823432579524185,474.1146807139186,0.1362186423703158,1,0
11.54083943,71.48047996,0.2568808302178618,43.77224199288256,0.1838734518655156,477.8850486813271,0.1438658719941939,1,0
12.51017594,72.44094825,0.2483447079261069,6.047326906222612,0.1819496823318722,473.4285545878958,0.1528137433546262,1,0
13.4704318,73.41029882,0.2528419187799029,44.83985765124555,0.1810956260846149,456.0406876224242,0.1519551902031977,1,0
14.44092965,74.370471,0.2574117110481837,45.90747330960854,0.1814939064361904,453.1874120696845,0.1453480827512542,1,0
15.40052891,75.33059955,0.2549661454589977,45.90747330960854,0.1797417957986008,449.36438044418463,0.1405645236968157,1,0
16.36050797,76.30010915,0.2641080539109448,45.76512455516014,0.1810709448535183,445.4624101496155,0.141980526100494,1,0
17.33037853,77.26012087,0.2787287152358311,45.26690391459074,0.1809614602045309,445.8336574515027,0.154613600823149,1,0
18.29085922,78.23080969,0.2802964008573534,45.12455516014235,0.1820913661496242,443.8779014317079,0.1631578187037942,1,0
19.26097393,79.19041228,0.2702816182084286,45.26690391459074,0.1810594137486129,453.0379053348706,0.1510015481897414,1,0
20.22091961,80.15021753,0.2568731562235067,45.90747330960854,0.1808545233903652,457.4857195920053,0.1384454629075336,1,0
21.18096232,81.12034965,0.250620348120445,6.582278481012659,0.1811015861615422,457.12494253442406,0.1420840036605485,1,0
22.15021014,82.08016109,0.2452456103835971,6.329113924050633,0.1796124841595958,464.88778640956014,0.1515193051402211,1,0
23.11081243,83.05061936,0.2391472154956702,6.835443037974684,0.1789351396441495,461.4624477670554,0.1638908845631694,1,0
24.08021975,84.01078534,0.2393020874442988,6.666666666666667,0.177326542808573,455.6408297127263,0.1535026709102841,1,0
25.04098511,84.97032905,0.2426594114015925,6.666666666666667,0.178675244988959,458.242749089986,0.1385934258392761,1,0
26.00029683,85.94092965,0.2497675745101557,5.651777575205105,0.1778910856131257,448.3048792963442,0.1392891760629737,1,0
26.97028208,86.90066266,0.2549872420358632,4.922515952597994,0.1781358135124323,455.1547737032096,0.1510572874239786,1,0
27.9310236,87.87017703,0.2527230116024799,45.16821760916249,0.1916404495521501,584.8737917753779,0.1660044235525218,1,0
28.90032029,88.83043337,0.2630634178520195,6.786050895381715,0.1900409996849175,580.4945257229388,0.1602524988232933,1,0
29.86048985,89.80012894,0.2656671057708784,46.45669291338583,0.19088818737142,583.9387338580017,0.1385719816207731,1,0
30.83019447,90.76043391,0.2680937555812401,46.74302075876879,0.1889766876383614,578.3978881679795,0.1399112745373823,1,0
31.79012394,91.73103738,0.2706979063789245,47.17251252684324,0.1873779404462508,576.3714867357666,0.1539180982701428,1,0
32.75093889,92.6908052,0.2638957602074945,4.557885141294439,0.1796964505925326,475.4267236773604,0.1664826915087895,1,0
33.72044706,93.65084982,0.2603899546002077,4.649042844120328,0.1778918437493331,474.5935226929336,0.1593913459841289,1,0
34.6808455,94.62088346,0.2632114755537436,4.649042844120328,0.1780964457948994,468.7861922890119,0.1472613222424996,1,0
35.65113068,95.58058524,0.2605730679057809,4.922515952597994,0.1772368116024656,467.1378589527751,0.1444143333162098,1,0
36.61028075,96.55077958,0.2715993626904924,7.356948228882834,0.1835335028660727,510.1703951394753,0.157931195899021,1,0
37.5707252,97.51012754,0.2748436131127576,5.104831358249772,0.1776052246289557,457.4348231253043,0.1665371020267774,1,0
38.54044604,98.47040105,0.2837275904655945,5.195989061075661,0.1787602109090676,450.9436842038354,0.1580467152878734,1,0
39.50035,99.44016147,0.2884532132931938,5.28714676390155,0.1808507962800561,445.2651897531753,0.1520622203663351,1,0
40.4701283,100.4001057,0.292212450864211,43.80816034359341,0.1844772956116916,523.5083948785269,0.1484220290477519,1,0
41.4304688,101.3610408,0.2844277000353763,43.73657838224768,0.1845682940028245,523.4256098195202,0.1564515384710419,1,0
42.39095378,102.3301239,0.2725919311759561,43.87974230493916,0.1844306660644457,515.0132484403078,0.1673041628470427,1,0
43.36049509,103.2911332,0.2751143618696461,43.30708661417323,0.1852227229136018,518.0277598655631,0.1635379616638005,1,0
44.32059598,104.2603953,0.2726546562814893,5.937794533459001,0.1845178856271868,516.0397581084276,0.1527326009853364,1,0
45.29052186,105.2204556,0.277556173865185,44.09448818897638,0.1850463579546142,509.7320496510314,0.1467527897142427,1,0
46.25023627,106.1902955,0.2737359255647127,43.66499642090193,0.184442354071789,511.9695965019498,0.1535811347776538,1,0
47.21076989,107.1507862,0.2761611404586519,43.87974230493916,0.1832577774674411,508.4364002757394,0.1630482206148565,1,0
48.18061042,108.1205201,0.2725000814938596,6.82800345721694,0.1840449668576774,511.2053027887508,0.1622827516013881,1,0
49.14020038,109.0807407,0.2701509191585898,6.568712186689715,0.1825126388700395,512.1783566416016,0.1555692839129597,1,0
50.11092591,110.0403981,0.2773480488512745,6.4730290456431545,0.1830391184006322,507.3957318936701,0.1495475255279025,1,0
51.07012439,111.0107987,0.2750885696323322,6.222990492653413,0.1817508378806713,496.8265212370451,0.149114889926407,1,0
52.04101825,111.9704804,0.283423821908062,6.3070539419087135,0.1824511124732896,481.0686046646466,0.1598526013294336,1,0
53.00055742,112.9407537,0.2899665007481182,43.655913978494624,0.1813362812186369,431.23017782813946,0.1617916896885579,1,0
53.96084428,113.9006979,0.2929921417856156,4.48654037886341,0.1812869633679422,422.4685908991761,0.1624020422500677,1,0
54.93030238,114.8606775,0.2939824368094514,6.4730290456431545,0.1816307767807241,453.2031497647298,0.1475746692640089,1,0
55.89015675,115.8308196,0.3115588092608377,6.255212677231025,0.1825697466039898,421.6758999570537,0.1443043418125066,1,0
56.86020613,116.7901819,0.3324031123383761,6.556016597510374,0.1833529794851378,459.6060894073305,0.1575793082955567,1,0
57.82019353,117.7601418,0.3481704683690272,4.429783223374175,0.1830824630609634,454.887190583248,0.1652482362942625,1,0
58.78022814,118.7205143,0.3555032609659667,3.948667324777887,0.1854917443908652,450.58716346272905,0.1615502609887422,1,0
59.75131941,119.6805525,0.3545891185635312,4.6889089269612265,0.1853794887752934,453.41433052749,0.14613307825839,1,0
60.71059585,120.6504068,0.370477138246001,5.477178423236515,0.1868795723506526,447.50551661538987,0.1476339907082978,1,0
61.68056679,121.610374,0.3647884381413635,5.145228215767634,0.1873745563583472,446.0402792185232,0.1643810514065724,1,0
62.64078689,122.5806816,0.3869481463717319,5.560165975103734,0.186043448214699,436.8611223093763,0.1678589565717021,1,0
63.60018587,123.5401528,0.4207314061137843,43.9513242662849,0.1878491584850498,433.9190821719018,0.1592035766512289,1,0
64.57016993,124.5101118,0.4471374886648247,43.9513242662849,0.1880151633221639,415.3482270259905,0.1446157500041886,1,0
65.53032422,125.4705827,0.4589634139422904,5.410279531109107,0.1878262590358541,416.1197261657173,0.1515148889105713,1,0
66.50013828,126.4305112,0.4597770219730757,5.229936880072137,0.1881286654649417,423.24929760050406,0.1722078091655964,1,0
67.46022868,127.4008667,0.4456496424000713,6.0,0.1871470669390071,407.851802456494,0.1693900065479001,1,0
68.43035889,128.3602903,0.4306273200244144,5.478260869565217,0.1858164398163197,424.329883941606,0.1631886381408691,1,0
69.39022422,129.3301396,0.4094962066915024,4.956521739130435,0.1862932153668879,439.102999224892,0.1429981194214657,1,0
70.35090041,130.2908525,0.3845631747449789,5.565217391304348,0.1857373795866885,449.9687869882879,0.149563539579395,1,0
