Time start,Time end,AMI,FNN,Lyapunov,ARE,DFA,Label,Label bin
0.075069427,59.66034555,0.201645382,67.24014337,0.195347635,928.0427576,0.226086238,1,0
0.930622101,60.63010764,0.210150814,5.703771849,0.199669791,887.4700638,0.218613162,1,0
1.890547037,61.59051561,0.208816212,5.243790248,0.198028773,882.151911,0.221767037,1,0
2.860019684,62.5509851,0.207487189,5.151793928,0.197978961,889.4899567,0.226314274,1,0
3.820582628,63.52100086,0.204755144,5.151793928,0.19771414,896.2162955,0.222342154,1,0
4.790039301,64.48084712,0.201725138,66.37992832,0.194048721,898.4339095,0.222857361,1,0
5.75047636,65.45073843,0.196984199,5.151793928,0.196648595,880.2022438,0.22702044,1,0
6.720611811,66.41011357,0.187246941,2.82375852,0.192892836,908.6049461,0.218301655,1,0
7.680202246,67.37062693,0.18333595,2.82375852,0.193127026,906.0783686,0.222435257,1,0
8.640737295,68.34043622,0.176169126,2.629016553,0.190656461,904.7026546,0.222655714,1,0
9.610421896,69.30083442,0.192981316,2.82375852,0.190877692,893.3880409,0.222225298,1,0
10.57106566,70.27052188,0.20430314,67.09677419,0.189054516,884.2624554,0.218217126,1,0
11.5402801,71.23105931,0.220106607,2.921129503,0.187628153,858.7547269,0.219846381,1,0
12.50062895,72.20081258,0.217657104,2.629016553,0.185935143,830.6639624,0.224484209,1,0
13.460814,73.16084218,0.213198064,2.726387537,0.184604626,814.3509021,0.220192256,1,0
14.43072271,74.12099004,0.214552097,65.3046595,0.184698288,812.1958161,0.226541558,1,0
15.39022779,75.09066582,0.216878046,65.3046595,0.184707313,800.0810743,0.225504122,1,0
16.36039662,76.05076337,0.223377605,2.336903603,0.18599296,806.3421241,0.221168963,1,0
17.32008505,77.02052712,0.238161273,2.434274586,0.187639092,788.4049947,0.221028834,1,0
18.28038311,77.98028278,0.239434476,2.53164557,0.187551277,784.854604,0.222836749,1,0
19.25101328,78.9505918,0.23989169,2.434274586,0.186001915,779.746661,0.232997047,1,0
20.21094227,79.91018152,0.238414643,2.434274586,0.186207131,791.935553,0.232291103,1,0
21.18036437,80.87057948,0.236140533,2.434274586,0.184178958,787.671603,0.216401115,1,0
22.14036965,81.84092712,0.244592191,2.921129503,0.184709607,784.3071399,0.223279451,1,0
23.10101795,82.80002475,0.252952651,3.407984421,0.181836656,771.2298505,0.223284161,1,0
24.07032323,83.77088261,0.258557991,64.58781362,0.182633006,768.5133016,0.233589167,1,0
25.03037143,84.73008466,0.253990184,64.58781362,0.182253584,767.4106499,0.218764747,1,0
26.00089812,85.69038129,0.253962812,64.37275986,0.181443705,765.144895,0.212200183,1,0
26.96072745,86.66037989,0.25436028,64.08602151,0.179056564,759.6714067,0.216714905,1,0
27.93014884,87.62051201,0.255598956,63.65591398,0.179020935,735.8698587,0.225472699,1,0
28.89097738,88.59059024,0.257504361,64.30107527,0.176751004,723.1865311,0.222679157,1,0
29.86082816,89.55052781,0.262699487,63.79928315,0.177369393,709.4344084,0.218750057,1,0
30.82090306,90.51040339,0.278737904,63.87096774,0.177235318,690.7916417,0.211125424,1,0
31.78050423,91.48002243,0.270978188,63.44086022,0.177011034,692.9396775,0.218000429,1,0
32.75041413,92.44089127,0.295042079,63.08243728,0.177816167,690.1307932,0.221860366,1,0
33.71036458,93.41023111,0.307846485,63.79928315,0.17584946,692.398373,0.225639378,1,0
34.68050504,94.37084007,0.326106639,64.01433692,0.177533204,693.0992622,0.217124897,1,0
35.64068103,95.33067536,0.327942323,3.932082216,0.176463181,701.239406,0.208404685,1,0
36.60010529,96.30007362,0.337868585,4.378909741,0.177286571,703.1487438,0.206799216,1,0
37.57064819,97.26078343,0.338664656,62.67049533,0.177118595,702.305401,0.212439375,1,0
38.53057408,98.2301023,0.332271507,62.16798277,0.175821752,692.0062841,0.22338243,1,0
