Time start,Time end,AMI,FNN,Lyapunov,ARE,DFA,Label,Label bin
642.753196,702.7327485,0.347384837940603,2.521588946459413,0.1977769811407776,96.95598003646552,0.6008691404547983,6,1
643.7357409,703.7119186,0.3512889119386368,2.3505012098167994,0.1931388794718125,96.69288456923692,0.6038175092818129,6,1
644.7174873,704.6975243,0.3462753789615949,2.4541997926028345,0.1946130314896198,97.16812252048472,0.5956980617809843,6,1
645.6970806,705.6766315,0.3513431925565156,2.4541997926028345,0.1974251082243888,97.88575934750682,0.5838458435749425,6,1
646.6747007,706.6682997,0.3463606260734693,2.5561312607944733,0.2045465084738538,97.95411322235007,0.583330661346359,6,1
647.6531484,707.6428537,0.3543253498682093,2.4870466321243523,0.2049752512181711,98.65290862201842,0.5763941451986396,6,1
648.64377,708.6226048,0.359819574645039,2.4196335983408224,0.2025548680603776,98.15725568251062,0.5839877964925295,6,1
649.6411684,709.6004281,0.3599575827753147,2.4541997926028345,0.2036861147411363,97.24467190937564,0.5794891076742597,6,1
650.6199982,710.5918159,0.3552607404744865,2.4196335983408224,0.2036536739546379,96.75702256343382,0.5777850261343657,6,1
651.6026969,711.5720496,0.3695716839347147,2.281368821292776,0.2036410737743455,95.9474626211882,0.5704451682727969,6,1
652.5956419,712.5591309,0.3667678209910354,3.3166216737369845,0.2042249224284728,95.28165130382943,0.5783952913612015,6,1
653.5750151,713.5374982,0.362920088556744,2.246802627030764,0.2052793074556476,94.47667067966589,0.5762051874847357,6,1
654.5570822,714.5158656,0.3551837167872174,2.383419689119171,0.2072894848570875,98.11063772133956,0.5671352139447342,6,1
655.5345221,715.5061119,0.3594247249464208,2.452504317789292,0.2073197923398719,98.3708986866728,0.5565751081967178,6,1
656.5258663,716.4812579,0.3646487278247594,2.521588946459413,0.2079468514819684,98.25236326343924,0.5570801005299609,6,1
657.5005209,717.4618042,0.3778418717921523,2.5906735751295336,0.2087356826380057,97.88044149847047,0.5568910334935273,6,1
658.4860156,718.445025,0.3841368140898673,2.5906735751295336,0.2088856812691768,97.034916219067,0.5545129518214525,6,1
659.4638677,719.4228554,0.3840062388809118,2.6252158894645943,0.2091678016053834,97.85110956210268,0.5489195024193292,6,1
660.4406538,720.4047937,0.3883180120764606,2.6943005181347157,0.2083033879729837,98.18456758990412,0.5493984043823231,6,1
661.4275329,721.39591,0.3979747991446976,2.6252158894645943,0.2093219934241595,97.88151270253948,0.5483858894568016,6,1
662.4188502,722.3710792,0.3963380946308614,2.6943005181347157,0.2090329901554324,97.65065975852848,0.5524221646847381,6,1
663.3970842,723.3611705,0.4057453269396021,2.6943005181347157,0.2100079527015668,98.78309896942775,0.5621858176520453,6,1
664.3745263,724.3408871,0.4092871751544242,2.7979274611398965,0.2091867401536395,97.68059139275717,0.5478910545240548,6,1
665.3520899,725.3189251,0.4258345423897376,2.970639032815199,0.2081598075684591,96.57951635663608,0.5493002785671656,6,1
666.3378904,726.3001335,0.4291740891357625,2.901554404145078,0.207608352301735,95.125727676937,0.5437641748693847,6,1
667.3298087,727.2899222,0.4425030777223009,3.005181347150259,0.2062165245308876,94.72674276380148,0.5501721130200748,6,1
668.3028326,728.2641206,0.4499286026285212,2.867012089810017,0.2074608149754602,95.86006012173544,0.5451985670373697,6,1
669.2782712,729.2561278,0.4542147986221199,2.832469775474957,0.2063898608006123,95.56887555899289,0.5481778079054629,6,1
670.2686415,730.2308881,0.4597901747736239,2.901554404145078,0.2089986111302105,96.42774502379412,0.5404587543150914,6,1
671.2452331,731.2118208,0.4543921248612257,2.7250776129699896,0.2077345793933876,98.60024704683607,0.5394959903106007,6,1
672.237076,732.1939511,0.4561532134649173,2.7288428324697755,0.2100568323525198,97.43568081344382,0.5515360813474719,6,1
673.2196283,733.1828473,0.4585431073457444,2.6252158894645943,0.2091718823350102,96.25442137792156,0.5597653095429554,6,1
674.1948433,734.1603925,0.4593425635950741,2.4870466321243523,0.2092485240150445,96.92922802122057,0.5437777788342597,6,1
675.1826971,735.1474447,0.4505270463683368,2.4870466321243523,0.2083291875331462,97.20408576060522,0.5403484243850158,6,1
676.1618652,736.1296773,0.4417265047345937,2.4870466321243523,0.2090967607326863,98.40008800140686,0.5451778254811095,6,1
677.1407182,737.1089816,0.4156613386722263,2.521588946459413,0.2075995550068238,101.95954734684446,0.5415792695654519,6,1
678.1270018,738.0933678,0.4094380515403379,2.3850674040788107,0.2109504929025575,97.7846977225694,0.5450264758756602,6,1
679.1097429,739.0696499,0.4008385217145251,2.452504317789292,0.2065960224264234,102.70369251528768,0.537710543724425,6,1
680.095134,740.060611,0.3896349241867272,2.452504317789292,0.2067349540036634,102.67093713434954,0.534597833725487,6,1
681.0633397,741.0381212,0.3737835296553466,2.521588946459413,0.2072303390637543,102.62025284247012,0.5395622339366029,6,1
682.0563641,742.0135758,0.37028609466799,2.586206896551724,0.2066708083939371,100.42813512475642,0.5331935917846893,6,1
683.0385246,743.0045023,0.37407331923339,2.547021943573668,0.2059475971912852,99.45072206163434,0.5409260330143778,6,1
684.0158751,743.9825835,0.3831329570409219,2.507836990595611,0.2047214513570914,98.738313839377,0.5348977061806993,6,1
684.9976144,744.9615884,0.3975071485729149,2.867012089810017,0.2041951780673827,98.19269458760292,0.5397521822984783,6,1
685.9718807,745.9411898,0.3939493768373951,2.357171394326808,0.2035620300733994,98.56101360186815,0.5344276967517186,6,1
686.9610376,746.9295557,0.3880556993575101,2.556931681981622,0.203934182418502,99.17534086036046,0.5400685186743414,6,1
687.9374909,747.9086702,0.3781839675641842,2.596883739512585,0.2036767574466152,98.5147175933426,0.5331004954867155,6,1
688.9180002,748.8973856,0.3764166153410588,3.1347962382445136,0.2038939232257523,97.41051629113834,0.537266678930344,6,1
689.9110298,749.8725991,0.3820251783456614,3.3307210031347965,0.2027390318101462,95.94879634324391,0.5399299762444323,6,1
690.887243,750.8501215,0.3951499087541297,3.4482758620689653,0.2029378401947132,97.82322004585563,0.5342423031622109,6,1
691.8683662,751.8421159,0.40013301301809,3.5658307210031346,0.2013686238659157,95.9655916912662,0.5413977802824862,6,1
692.8576102,752.8171394,0.4080630813438004,3.605015673981191,0.198953357139013,93.49567825720425,0.5445297194876391,6,1
693.8353035,753.7960272,0.4033536812206861,3.644200626959248,0.1992575454515174,92.90059101120504,0.5446498434341683,6,1
694.8118424,754.7886674,0.4124118987449279,3.683385579937304,0.2006795320796442,93.4707139466235,0.550502309042203,6,1
695.8025877,755.765801,0.4101300257140163,3.683385579937304,0.2013679311311663,92.10554160149164,0.5496497386984631,6,1
696.7805448,756.7432301,0.4094908907018801,3.875349580503397,0.2018418037820593,90.1795844198672,0.5402847527464143,6,1
697.7591908,757.7324586,0.4062405866286527,3.918495297805643,0.2004817052177183,89.16197411000408,0.5439675996549446,6,1
698.7407846,758.7061861,0.4061297819001801,3.8793103448275854,0.2012016142988159,90.53355826611202,0.5313734901379059,6,1
699.730803,759.6959863,0.4173594007959238,2.901554404145078,0.2021665402926692,89.58912381543462,0.5325425504753338,6,1
700.7135503,760.6727519,0.4204044235835287,2.763385146804836,0.2041270698353766,92.47182435403349,0.5388320540953478,6,1
701.6901667,761.6535301,0.4105118224327633,4.27115987460815,0.2050447413106131,94.13359304315512,0.5332222558211012,6,1
702.6708534,762.639313,0.4233444118782872,4.702194357366771,0.2065762323038754,95.8900519273432,0.5287914328013221,6,1
703.6482744,763.6299334,0.4204928996071144,4.741379310344827,0.2052820688406608,94.03040549539834,0.5436033213908081,6,1
704.6368303,764.6052537,0.4211523341678065,4.27115987460815,0.2056112496416332,95.1769287526191,0.5459710335484844,6,1
705.6158028,765.5806465,0.4225088448456668,4.349529780564263,0.2040823651840676,94.15092173613148,0.552448886617173,6,1
706.6064532,766.5749388,0.4262563221342885,4.27115987460815,0.2035993056245432,95.47631492041997,0.5472191920784006,6,1
707.5805221,767.5495698,0.4263421188375309,4.349529780564263,0.202548944102403,94.4884525424322,0.5375236611432708,6,1
708.559684,768.5268805,0.4330502549005599,4.114420062695925,0.2021326470857786,93.71263708593952,0.5416052208872943,6,1
709.5530684,769.5234003,0.434850989156379,3.918495297805643,0.2011067910851631,92.62939256056887,0.5498541890299158,6,1
710.5291662,770.5018001,0.4417739063006021,3.8401253918495297,0.1999127465022095,92.23749421317116,0.5467926535517889,6,1
711.5101013,771.4763677,0.4361285161554731,4.036050156739812,0.1986440835851567,92.20419485355409,0.5465580690173207,6,1
712.4968443,772.4675109,0.4473004510989193,4.192789968652037,0.1981008724267448,93.02182588893194,0.5507199059688853,6,1
713.4755826,773.44591,0.4578356730866106,4.192789968652037,0.1984455305700772,92.15211580283564,0.5573887024156846,6,1
714.4540284,774.4195542,0.46963244966941,4.192789968652037,0.198920506287132,92.9267800581028,0.5716124469386744,6,1
715.4441113,775.4132144,0.4729687039299879,4.036050156739812,0.1988338075277327,92.85087093794571,0.5649563430534098,6,1
716.4178472,776.386713,0.4699425823021048,4.114420062695925,0.1979299700641542,92.15464429561148,0.5615594753330103,6,1
717.3988447,777.3757577,0.4717687745716956,4.036050156739812,0.1974359395279654,91.99165214755156,0.5657388356743994,6,1
718.382935,778.3478091,0.4727674731797613,5.514847666795218,0.2043594143325978,86.69166320931556,0.5617860340260227,6,1
719.3608418,779.3399391,0.4675852283209352,5.63054377169302,0.2033563903583475,86.69791936907906,0.5694030089063105,6,1
720.3565271,780.3209944,0.4652102675427274,2.867012089810017,0.1997986760690846,93.53425569027932,0.5694873694546745,6,1
721.3333981,781.2981148,0.4672940411952426,5.054858934169279,0.2007872689443945,94.08036894698613,0.5604398901307607,6,1
722.3093154,782.2747738,0.4577566185564752,2.7288428324697755,0.2042634587418744,95.22377000910626,0.562900388478658,6,1
