Start Time (s),End Time (s),BPM,AVG Interval (s),STD Interval (s),Amplitude,Time V2P (s),Label,Label bin
275.63,335.63,77,0.78,0.078203513,537.3273393,0.661558442,2,0
276.63,336.63,77,0.781578947,0.077782636,540.6883117,0.666842105,2,0
277.63,337.63,76,0.782933333,0.078226566,540.8983254,0.667631579,2,0
278.63,338.63,76,0.783733333,0.078498804,537.2392344,0.665,2,0
279.63,339.63,77,0.783684211,0.077981815,539.6493506,0.667894737,2,0
280.63,340.63,76,0.785866667,0.07823202,540.7646958,0.669473684,2,0
281.63,341.63,76,0.7864,0.078053657,540.6973684,0.670933333,2,0
282.63,342.63,77,0.786052632,0.077596781,540.9861586,0.670526316,2,0
283.63,343.63,76,0.7888,0.076122007,539.3993506,0.668684211,2,0
284.63,344.63,76,0.790666667,0.074642853,544.6184211,0.674933333,2,0
285.63,345.63,75,0.794054054,0.072390064,544.3926316,0.673333333,2,0
286.63,346.63,76,0.7944,0.071372077,550.2368421,0.678133333,2,0
287.63,347.63,75,0.792972973,0.072666021,549.3907018,0.6768,2,0
288.63,348.63,76,0.790666667,0.073054014,550.7138596,0.6744,2,0
289.63,349.63,76,0.7904,0.073201821,547.2368421,0.673866667,2,0
290.63,350.63,76,0.790133333,0.073348362,544.25,0.673333333,2,0
291.63,351.63,76,0.788266667,0.073979697,535.1006494,0.671842105,2,0
292.63,352.63,76,0.787466667,0.07460283,529.4868421,0.6712,2,0
293.63,353.63,77,0.785526316,0.075922307,522.6519139,0.669210526,2,0
294.63,354.63,76,0.7872,0.074878746,515.1578947,0.6704,2,0
295.63,355.63,77,0.786315789,0.074495533,510.1247437,0.669210526,2,0
296.63,356.63,76,0.787733333,0.073965277,505.0435748,0.667631579,2,0
297.63,357.63,77,0.784210526,0.077549019,503.2568353,0.666315789,2,0
298.63,358.63,76,0.783733333,0.079309913,499.0355434,0.665526316,2,0
299.63,359.63,77,0.780526316,0.082268731,492.5759241,0.659480519,2,0
300.63,360.63,77,0.778684211,0.083372059,494.0649351,0.661315789,2,0
301.63,361.63,78,0.776883117,0.083062482,492.3228438,0.659220779,2,0
302.63,362.63,77,0.777631579,0.083538022,485.2570763,0.655844156,2,0
303.63,363.63,77,0.777894737,0.083450518,486.3636364,0.659210526,2,0
304.63,364.63,78,0.776363636,0.083602478,484.8238428,0.657662338,2,0
305.63,365.63,77,0.778157895,0.083045811,478.506993,0.655064935,2,0
306.63,366.63,78,0.776103896,0.084425574,480.7887113,0.656623377,2,0
307.63,367.63,77,0.778684211,0.082928982,477.8048618,0.658441558,2,0
308.63,368.63,77,0.778157895,0.083172467,477.2207792,0.658157895,2,0
309.63,369.63,77,0.776842105,0.082974481,475.4805195,0.656578947,2,0
310.63,370.63,78,0.774285714,0.081915835,473.1538462,0.654025974,2,0
311.63,371.63,78,0.772467532,0.081546033,470.5128205,0.652207792,2,0
312.63,372.63,77,0.771315789,0.082035649,465.4485514,0.648051948,2,0
313.63,373.63,78,0.77012987,0.080879797,465.4358974,0.649350649,2,0
314.63,374.63,78,0.768831169,0.08022653,463.2435897,0.648311688,2,0
315.63,375.63,78,0.768311688,0.080152494,461.0,0.647532468,2,0
316.63,376.63,78,0.767272727,0.080382791,456.1075949,0.643846154,2,0
317.63,377.63,78,0.765454545,0.07984637,455.525641,0.644675325,2,0
318.63,378.63,79,0.763846154,0.079295468,452.716975,0.642820513,2,0
319.63,379.63,79,0.763076923,0.07961941,449.6202532,0.642051282,2,0
320.63,380.63,78,0.761038961,0.080187838,444.9733853,0.638461538,2,0
321.63,381.63,79,0.757435897,0.076685102,444.9367089,0.636666667,2,0
322.63,382.63,79,0.754871795,0.075204739,442.5443038,0.634358974,2,0
323.63,383.63,80,0.752911392,0.074019359,441.2632911,0.632405063,2,0
324.63,384.63,80,0.752151899,0.073427324,441.075,0.63164557,2,0
325.63,385.63,80,0.75164557,0.073371439,438.925,0.631139241,2,0
326.63,386.63,80,0.749873418,0.072626906,436.7911392,0.629367089,2,0
327.63,387.63,80,0.749620253,0.071004422,435.2385802,0.62825,2,0
328.63,388.63,80,0.747341772,0.066307852,435.0875,0.626835443,2,0
329.63,389.63,80,0.746329114,0.063925931,433.5,0.62556962,2,0
