Start Time (s),End Time (s),BPM,AVG Interval (s),STD Interval (s),Amplitude,Time V2P (s),Label,Label bin
1.589780092,61.589780092,85.0,0.7028580932023809,0.0962721159207528,1904.541176470588,0.5301275307857145,1,0
2.589780092,62.589780092,86.0,0.7036469095411765,0.0958360017663597,1905.7273597811215,0.5305972517764708,1,0
3.589780092,63.589780092,85.0,0.70667168075,0.0975644694796485,1912.0853625171,0.5329473101058826,1,0
4.589780091999999,64.589780092,85.0,0.7047556269166667,0.0964875611929264,1936.4,0.5348922352619049,1,0
5.589780091999999,65.589780092,86.0,0.702698996482353,0.0966339358037137,1953.414500683995,0.5348168651294117,1,0
6.589780091999999,66.589780092,85.0,0.7028607385357143,0.0953434180000765,1954.0740082079344,0.5333884292235295,1,0
7.589780091999998,67.589780092,85.0,0.7028478866190477,0.0953464895499457,1972.964705882353,0.5349662414523809,1,0
8.589780091999998,68.589780092,85.0,0.7042893001428572,0.0941798028173687,1979.6235294117648,0.5367611786190477,1,0
9.589780091999998,69.589780092,86.0,0.7021244189882354,0.0945279830203465,1971.1142270861835,0.5342070661882352,1,0
10.589780091999998,70.589780092,85.0,0.7042781313095239,0.0939809216957139,1978.8,0.5347271076190476,1,0
11.589780091999998,71.589780092,86.0,0.7021123352941177,0.0943271794219497,1980.1474692202464,0.5340748110588235,1,0
12.589780091999998,72.589780092,85.0,0.7019115175,0.0948594504715761,1994.4941176470588,0.533779580952381,1,0
13.589780091999996,73.589780092,86.0,0.701641093882353,0.094188556427059,2001.0232558139533,0.5336033085882352,1,0
14.589780091999996,74.589780092,85.0,0.7042919936904762,0.0921765391516594,2001.8470588235296,0.5375868728571428,1,0
15.589780091999996,75.589780092,86.0,0.7006957867058824,0.0897793623123762,2009.0116279069769,0.5378399365882353,1,0
16.589780091999998,76.589780092,85.0,0.701900765952381,0.088991437158552,2016.658823529412,0.539946745595238,1,0
17.589780091999998,77.589780092,86.0,0.7017647798823529,0.088474036380697,2019.9767441860463,0.541344720470588,1,0
18.589780092,78.589780092,85.0,0.7014281977380952,0.0886232051487543,2038.282352941177,0.5424367097619045,1,0
19.589780092,79.589780092,86.0,0.7027064968235294,0.0860645330898939,2050.116279069767,0.5436899991764703,1,0
20.589780092,80.589780092,85.0,0.7028592002380952,0.085773856299793,2059.8,0.5448007349999999,1,0
21.589780092,81.589780092,86.0,0.7021243824705882,0.0859633968122215,2070.974418604651,0.5449764750588232,1,0
22.589780092,82.589780092,85.0,0.7039376923809523,0.0869679955303445,2077.235294117647,0.546234998928571,1,0
23.589780092,83.589780092,85.0,0.7038173646428573,0.0869940711371731,2080.188235294117,0.5466025834523804,1,0
24.589780092,84.589780092,85.0,0.7057158607142858,0.0853419153542457,2090.9058823529413,0.5484974917857139,1,0
25.589780091999994,85.589780092,85.0,0.704756918452381,0.0850579092807319,2099.964705882353,0.5489686126190472,1,0
26.589780091999994,86.589780092,85.0,0.7047563365476189,0.0850585536815853,2086.7284541723666,0.5453444981176465,1,0
27.589780091999994,87.589780092,85.0,0.7047638183333333,0.0850563960325136,2101.447058823529,0.5489761255952376,1,0
28.589780091999994,88.589780092,85.0,0.7057218382142858,0.0833996765246175,2109.917647058824,0.5493283011904757,1,0
29.589780091999994,89.589780092,85.0,0.7066659020238095,0.084458674112841,2111.0920168067228,0.5507542430952377,1,0
30.589780091999994,90.589780092,85.0,0.7057164595238096,0.0859981968934686,2106.505882352941,0.5468313095238091,1,0
31.589780091999994,91.589780092,85.0,0.7042896604761906,0.0860838215757445,2126.4131652661063,0.5505282299999997,1,0
32.58978009199999,92.58978009199998,85.0,0.7044035252380952,0.085550215884791,2124.507422969188,0.550137260843373,1,0
33.58978009199999,93.58978009199998,86.0,0.7021128990588236,0.0852870569894598,2135.3969904240766,0.54976625047619,1,0
34.58978009199999,94.58978009199998,86.0,0.6984721857647058,0.0824697337018008,2139.376880984952,0.5465466658333329,1,0
35.58978009199999,95.58978009199998,87.0,0.6934809905813955,0.0728380763219674,2142.364875701684,0.5481273112941172,1,0
36.58978009199999,96.58978009199998,86.0,0.6941187549411765,0.0730262864572633,2140.1976744186045,0.546233002823529,1,0
37.58978009199999,97.58978009199998,86.0,0.6951812688235294,0.0734756882067305,2163.5738714090285,0.5504895273809519,1,0
38.58978009199999,98.58978009199998,86.0,0.6974041517647058,0.0725020241400699,2169.2291381668947,0.5532164823809518,1,0
39.58978009199999,99.58978009199998,86.0,0.6989431072941176,0.0734996390210608,2170.2243502051983,0.5547741646428564,1,0
40.58978009199999,100.58978009199998,85.0,0.7000020884523809,0.0746946488778499,2164.8037815126054,0.5560453363855413,1,0
41.58978009199999,101.58978009199998,86.0,0.7008138712941177,0.0746261460208438,2170.0968992248063,0.5571591051190468,1,0
42.58978009199999,102.58978009199998,86.0,0.7008261594117648,0.0746424851505859,2171.688372093023,0.5571561099999992,1,0
43.58978009199999,103.58978009199998,85.0,0.6995283192857142,0.0735317225691572,2172.4117647058824,0.5565585815476183,1,0
44.58978009199999,104.58978009199998,86.0,0.7008272704705882,0.0734249347085444,2181.2901439645625,0.5595365771428563,1,0
45.58978009199999,105.58978009199998,86.0,0.6992995174117647,0.0707656008448283,2178.654719562244,0.5603791139285706,1,0
46.58978009199999,106.58978009199998,85.0,0.6985636754761905,0.0708687393264383,2181.435294117647,0.5608526927380946,1,0
47.58978009199999,107.58978009199998,86.0,0.7002413131764706,0.0698854353987239,2191.433831672204,0.5627484326190471,1,0
48.58978009199999,108.58978009199998,86.0,0.7002370754117647,0.0698842396525425,2191.6239398084817,0.564180071428571,1,0
