Start Time (s),End Time (s),BPM,AVG Interval (s),STD Interval (s),Amplitude,Time V2P (s),Label,Label bin
0.075069427,60.075069427,89.0,0.6752899289090908,0.094274297985806,3030.9565378441785,0.5302371495333328,1,0
1.075069427,61.075069427,89.0,0.6711412045,0.0869712180101151,3035.1543722520764,0.5298009724175818,1,0
2.075069427,62.075069427,89.0,0.6714776916477272,0.0867914625843863,3039.5246326707,0.5302531658999994,1,0
3.075069427,63.075069427,89.0,0.67204400625,0.0864853889376184,3046.932337325596,0.5312392121999995,1,0
4.075069427,64.075069427,90.0,0.672139274977528,0.0859974169248828,3048.465567765568,0.5315469877472522,1,0
5.075069427,65.075069427,89.0,0.672844030590909,0.0863885086261801,3049.8162736140266,0.5321178403444439,1,0
6.075069427,66.075069427,88.0,0.6736822813908045,0.0867921849573713,3046.965034965034,0.5325825393777772,1,0
7.075069427,67.075069427,89.0,0.6732901849431818,0.0863691952387077,3052.5056179775283,0.5324738735111106,1,0
8.075069427,68.075069427,89.0,0.6734076576136364,0.0863786379992023,3053.9380170391405,0.532778621538461,1,0
9.075069427,69.075069427,89.0,0.6737475368295455,0.0861877808089273,3055.2303988146687,0.5328112411666661,1,0
10.075069427,70.075069427,89.0,0.6734158451136364,0.0862184159556048,3057.8055315471047,0.5327867015384612,1,0
11.075069427,71.075069427,89.0,0.6728386717045454,0.0862714369083073,3052.828867761452,0.5323723921111108,1,0
12.075069427,72.075069427,89.0,0.674214084090909,0.0856242385395782,3047.2918878873934,0.5337351716666663,1,0
13.075069427,73.075069427,89.0,0.6743182729545455,0.0856366981131825,3045.1665637733054,0.5342948168888885,1,0
14.075069427,74.075069427,89.0,0.6746616635227273,0.0855996346654007,3039.915230961298,0.5350685169999996,1,0
15.075069427,75.075069427,89.0,0.6752239248863635,0.0855348973428863,3037.1882948512166,0.5360669795555552,1,0
16.075069427,76.075069427,89.0,0.6755764728409092,0.0853276051620139,3034.27213236202,0.5368647467777774,1,0
17.075069427,77.075069427,88.0,0.6770134958620688,0.0848604744116505,3030.358391608392,0.537410656444444,1,0
