Start Time (s),End Time (s),BPM,AVG Interval (s),STD Interval (s),Amplitude,Time V2P (s),Label,Label bin
2.920237541,62.920237541,84.0,0.7138476227951808,0.0652593765486824,2183.063399778516,0.5729688034705884,1,0
3.920237541,63.920237541,83.0,0.7147513977439025,0.0667513803767625,2192.706874557052,0.5759319727261907,1,0
4.9202375410000005,64.920237541,84.0,0.7157830589156626,0.0651831825898762,2178.5619047619048,0.5747953169647059,1,0
5.9202375410000005,65.920237541,84.0,0.7167505269759036,0.0652463043998437,2188.7025210084034,0.5787888261309523,1,0
6.9202375410000005,66.920237541,83.0,0.7176809136707316,0.0667068586764309,2173.4032600992205,0.5750074024523808,1,0
7.920237541,67.920237541,84.0,0.7196441012289156,0.0658350892832262,2187.059523809524,0.5816863440952379,1,0
8.920237541,68.920237541,83.0,0.721102790097561,0.0670888250972483,2182.829747561675,0.5824319115903613,1,0
9.920237541,69.920237541,83.0,0.7215944731707317,0.0656920552873143,2174.7920252438325,0.5842456593975901,1,0
10.920237541,70.920237541,83.0,0.7264737356097561,0.0631019299757999,2178.132530120482,0.5876356354216865,1,0
11.920237541,71.920237541,83.0,0.7265803756097561,0.0630993182754608,2168.628944348824,0.58919348253012,1,0
12.920237541,72.920237541,82.0,0.7265436177777778,0.0623236336745591,2153.735481997677,0.5882427036144574,1,0
13.920237541,73.920237541,83.0,0.7270723785365854,0.063505007877498,2162.6746987951806,0.5902824378313251,1,0
14.920237541,74.920237541,83.0,0.7269562395121951,0.0621220370087683,2173.289156626506,0.5949178764634144,1,0
15.920237541,75.920237541,82.0,0.725061934691358,0.064402740622708,2169.987804878049,0.5919040755555552,1,0
16.920237541,76.920237541,83.0,0.7240262352439024,0.0639218148849624,2166.867469879518,0.5905168179268289,1,0
17.920237541,77.920237541,82.0,0.724082531728395,0.062928066106422,2161.624742873935,0.5914917434146336,1,0
18.920237541,78.920237541,83.0,0.7245111,0.0640348026195909,2158.9703203056124,0.5919722120731703,1,0
19.920237541,79.920237541,83.0,0.7245021564634145,0.0640297836418017,2154.3253012048194,0.5919673070731701,1,0
20.920237541,80.920237541,82.0,0.7249348517283951,0.0642254032264631,2151.503085512783,0.5924439495121947,1,0
21.920237541,81.920237541,82.0,0.7255646181481482,0.0644186173489667,2150.4024390243903,0.5927129916049378,1,0
22.920237541,82.920237541,83.0,0.7269491625609756,0.0635787125020213,2149.746987951808,0.5952414337804873,1,0
23.920237541,83.920237541,82.0,0.7270344922222223,0.0640425468027177,2148.832206876285,0.5952380232926824,1,0
24.920237541,84.920237541,82.0,0.7265422461728395,0.0636345640157123,2146.914634146341,0.5941972385185179,1,0
25.920237541,85.920237541,83.0,0.7254877671951219,0.0618608776472495,2143.759036144578,0.593777468170731,1,0
26.920237541,86.920237541,83.0,0.7254876595121952,0.0632524063094113,2142.855421686747,0.5927988063414628,1,0
27.920237541,87.920237541,82.0,0.72357986,0.0631560288768286,2138.378048780488,0.5907276682716043,1,0
28.920237541,88.920237541,83.0,0.7235343921951221,0.0623768085076613,2134.710843373494,0.5908446696341458,1,0
29.920237541,89.920237541,83.0,0.7246248896341463,0.064456144379412,2134.397590361445,0.5919428139024384,1,0
30.920237541,90.920237541,82.0,0.7240772040740742,0.0632844749882933,2131.389215398178,0.592912793658536,1,0
31.920237541,91.920237541,83.0,0.7236475334146342,0.0618934729373539,2126.2375844842786,0.5925404826829264,1,0
32.920237541,92.920237541,83.0,0.7217077132926829,0.064580448617043,2119.240963855422,0.5896099607317069,1,0
33.920237541,93.920237541,83.0,0.7240282007317074,0.0654701219927792,2119.5783132530123,0.5915662202439022,1,0
34.920237541,94.920237541,83.0,0.7236484085365853,0.0651189561539725,2116.659418160447,0.5921490139024387,1,0
35.920237541,95.920237541,83.0,0.7230481258536585,0.0652889716267268,2107.590361445783,0.5915495220731702,1,0
36.920237541,96.920237541,83.0,0.7220734241463415,0.0659247934033664,2101.6265060240967,0.5910632847560972,1,0
37.920237541,97.920237541,83.0,0.7196287876829269,0.066669762683894,2094.409638554217,0.589093551829268,1,0
38.920237541,98.920237541,83.0,0.7186560979268293,0.0659383208671,2092.9156626506024,0.589577512439024,1,0
39.920237541,99.920237541,84.0,0.7191491586746988,0.0650190738001816,2084.6309523809523,0.5898146462650599,1,0
40.920237541,100.920237541,83.0,0.719634274390244,0.0652666675721394,2079.5180722891564,0.5905396887804875,1,0
41.920237541,101.920237541,84.0,0.7187874339759036,0.0648619049127321,2075.9825014343087,0.5902817385542168,1,0
42.920237541,102.920237541,83.0,0.7186663382926829,0.0652401627387665,2072.1167527251864,0.5896704361445783,1,0
43.920237541,103.920237541,83.0,0.7191357258536586,0.0648160970144527,2066.0,0.590991652804878,1,0
44.920237541,104.920237541,83.0,0.7196307730487805,0.0630769667102891,2060.249426276535,0.59219525,1,0
45.920237541,105.920237541,83.0,0.7206135752439026,0.0624537680066959,2056.421686746988,0.5939420931707317,1,0
46.920237541,106.920237541,82.0,0.7246849601234567,0.0620365430970592,2051.5731707317077,0.5969523448148149,1,0
47.920237541,107.920237541,83.0,0.7259644180487805,0.0612126755427224,2051.5060240963853,0.5984376809756098,1,0
48.920237541,108.920237541,82.0,0.7291365881481482,0.0578023587956481,2047.9512195121952,0.602506735308642,1,0
49.920237541,109.920237541,83.0,0.7298716336585366,0.0574047021090701,2047.6181310608283,0.6038253571951219,1,0
50.920237541,110.920237541,82.0,0.7325822339506173,0.0561216975804199,2045.756097560976,0.6064496461728395,1,0
51.920237541,111.920237541,81.0,0.7361236124999999,0.054223709037517,2046.1186389641675,0.6084394959259258,1,0
52.920237541,112.920237541,81.0,0.738618579125,0.0524488871561329,2047.41975308642,0.6124182607499999,1,0
53.920237541,113.920237541,81.0,0.742614183,0.0513408924193667,2032.1975308641972,0.611377685308642,1,0
54.920237541,114.920237541,81.0,0.745134395875,0.0493700188473336,2048.0864197530864,0.61889778625,1,0
55.920237541,115.920237541,80.0,0.746072129493671,0.0527228720076019,2048.525,0.6192502343037974,1,0
56.920237541,116.920237541,80.0,0.746460981392405,0.0527136415927106,2045.9125,0.6196274675949367,1,0
57.920237541,117.920237541,81.0,0.7472479104999998,0.0511278374248375,2046.4976851851848,0.6220212604999997,1,0
58.920237541,118.920237541,80.0,0.7479754012658228,0.052413349944642,2043.7625,0.6226744565822782,1,0
59.920237541,119.920237541,80.0,0.7489789499999999,0.052640912689085,2041.025,0.6236824848101262,1,0
60.920237541,120.920237541,80.0,0.7496295845569622,0.0530820071985453,2040.0,0.6243192277215187,1,0
61.920237541,121.920237541,79.0,0.7508966708974358,0.0543119698360923,2035.949367088608,0.6255398197435894,1,0
62.920237541,122.920237541,80.0,0.7536709102531646,0.0558235271395052,2034.447784810127,0.6283779572151895,1,0
63.920237541,123.920237541,80.0,0.7545622120253165,0.0559994778928896,2035.7125,0.6292711753164555,1,0
64.920237541,124.920237541,79.0,0.7549957308974359,0.0565818845087178,2029.3544303797469,0.6301583288461537,1,0
65.920237541,125.920237541,79.0,0.7561447442307693,0.0567687897503495,2028.46835443038,0.6311845437179487,1,0
66.920237541,126.920237541,80.0,0.756717299113924,0.0570799637092347,2029.5474683544303,0.6324377658227849,1,0
67.920237541,127.920237541,79.0,0.7571697780769231,0.0576416441053368,2030.93670886076,0.6328354000000002,1,0
68.920237541,128.920237541,79.0,0.7580675737179488,0.0577560522248228,2031.4177215189875,0.6338559314102565,1,0
69.920237541,129.920237541,79.0,0.7570479437179488,0.0577101190276144,2033.037974683544,0.6328265141025644,1,0
70.920237541,130.920237541,79.0,0.7585975143589742,0.0581223064083146,2037.8617088607596,0.6335593497468358,1,0
71.920237541,131.920237541,79.0,0.7576934008974359,0.0580224661901422,2037.5569620253164,0.6329579158974363,1,0
72.920237541,132.920237541,79.0,0.7587072365384616,0.058060731864029,2034.430379746836,0.6339766425641031,1,0
73.920237541,133.920237541,79.0,0.7592194262820511,0.0583353318904509,2033.53164556962,0.6345569893670892,1,0
74.920237541,134.920237541,79.0,0.7607760737179486,0.0567109787497986,2032.8354430379748,0.6365461066666673,1,0
75.920237541,135.920237541,78.0,0.7627154607792209,0.0564586687130144,2034.30753002272,0.6379679443589753,1,0
76.920237541,136.920237541,78.0,0.7644045327272729,0.055903901338953,2034.128205128205,0.6406563570129881,1,0
77.920237541,137.920237541,79.0,0.764237990897436,0.0559065298732339,2032.012658227848,0.6405375314102576,1,0
78.920237541,138.920237541,78.0,0.7649348023376624,0.0564954925899658,2031.2880558260304,0.6411765511538474,1,0
79.920237541,139.920237541,78.0,0.766494652077922,0.0568976269341193,2031.1538461538464,0.6427543225974038,1,0
80.920237541,140.920237541,79.0,0.7664111276923077,0.0568006136193131,2031.6080817916256,0.6428597891025649,1,0
81.920237541,141.920237541,78.0,0.7654553542857143,0.0569155599592373,2028.7022070756248,0.6423439828205136,1,0
82.920237541,142.920237541,78.0,0.7658422327272729,0.0570475830775563,2024.525641025641,0.6423821168831181,1,0
83.920237541,143.920237541,78.0,0.7665040651948053,0.0572683992804371,2025.269230769231,0.6435605640259752,1,0
84.920237541,144.920237541,78.0,0.766887634025974,0.0571219719717631,2023.5384615384612,0.6439037439743598,1,0
85.920237541,145.920237541,78.0,0.7670130137662337,0.057117301494283,2021.3846153846152,0.6440866883116888,1,0
86.920237541,146.920237541,78.0,0.768050457142857,0.0562513548888213,2019.8461538461536,0.6451362510389614,1,0
