Start Time (s),End Time (s),BPM,AVG Interval (s),STD Interval (s),Amplitude,Time V2P (s),Label,Label bin
0.120252132,60.120252132,98.0,0.6107197422783505,0.1123603570643388,1210.1785714285716,0.4808631617777777,1,0
1.120252132,61.120252132,98.0,0.6116485448556702,0.1121250792693285,1228.3269428983715,0.4816669768080808,1,0
2.120252132,62.120252132,98.0,0.6116238722164948,0.1121274220944168,1236.4071325499897,0.4820657920816326,1,0
3.120252132,63.120252132,98.0,0.6111340473814433,0.1122373805363566,1244.6987219130076,0.482079768755102,1,0
4.120252132,64.120252132,98.0,0.611228938,0.1122416189544723,1255.0365306122449,0.4817721194646465,1,0
5.120252132,65.120252132,99.0,0.6094862806632654,0.1121146143770153,1270.141414141414,0.481372700969697,1,0
6.120252132,66.120252132,98.0,0.6091752052783505,0.112901957582398,1287.704390847248,0.4805767173673469,1,0
7.120252132,67.120252132,98.0,0.6079342144123712,0.1132154399743025,1302.841836734694,0.4797561628383839,1,0
8.120252132,68.120252132,99.0,0.6073427151224489,0.1127414677808665,1322.611515151515,0.4800480954242426,1,0
9.120252132,69.120252132,99.0,0.607452280622449,0.1127385681905252,1338.7733333333333,0.4801460757373741,1,0
10.120252132,70.120252132,98.0,0.6098875311340205,0.1141680332207987,1352.5510204081634,0.4824915783673473,1,0
11.120252132,71.120252132,97.0,0.6159423614583334,0.1209733003334578,1362.0747683015725,0.4834114629591839,1,0
12.120252132,72.120252132,98.0,0.6145343460824741,0.1208574505818696,1373.0470006184291,0.4838240001020409,1,0
13.120252132,73.120252132,99.0,0.6090869586734694,0.1137950648000327,1382.989898989899,0.4788234330612247,1,0
14.120252132,74.120252132,99.0,0.6090837060204082,0.113797584135038,1382.1919191919192,0.4792440544897961,1,0
15.120252132,75.120252132,99.0,0.609485991122449,0.1135865670265098,1384.166563595135,0.4792415996938777,1,0
16.120252132,76.120252132,98.0,0.6116574056701031,0.1134659531423396,1387.5,0.4813041463917527,1,0
17.120252132,77.120252132,98.0,0.6141235508247422,0.1127487294368976,1388.2962339575006,0.4837811949484536,1,0
18.120252132,78.120252132,97.0,0.61926669625,0.1170173398889112,1389.5197594501717,0.4883961873958334,1,0
19.120252132,79.120252132,96.0,0.6266281153684211,0.1273349150289484,1389.0736842105262,0.4905767413684212,1,0
20.120252132,80.120252132,95.0,0.6276689869148937,0.1277119607623882,1384.0031798245614,0.4908854733684213,1,0
21.120252132,81.120252132,96.0,0.6278946801052633,0.1268948845123165,1379.96875,0.4917349034736846,1,0
22.120252132,82.120252132,95.0,0.6294672665957447,0.1271794218823112,1382.842105263158,0.4931388203191494,1,0
23.120252132,83.120252132,95.0,0.6311786149999999,0.127108249916004,1381.4736842105262,0.4949510906382984,1,0
24.120252132,84.120252132,95.0,0.6320186371276596,0.1268972984267183,1379.4526315789474,0.4952196922105267,1,0
25.120252132,85.120252132,95.0,0.6320221018085106,0.1268956084935679,1382.7157894736845,0.4958152463829792,1,0
26.120252132,86.120252132,95.0,0.6328618526595745,0.1266836507062164,1387.8,0.4962352639361705,1,0
27.120252132,87.120252132,95.0,0.6332998731914894,0.1264979173855903,1390.3098544232923,0.4966564682978726,1,0
28.120252132,88.120252132,94.0,0.6349499661290322,0.12643907019387,1391.6733482642776,0.497078651702128,1,0
29.120252132,89.120252132,94.0,0.6348404320430108,0.1264992856487173,1391.318477043673,0.4975116578723407,1,0
30.120252132,90.120252132,95.0,0.6345817434042553,0.1256756890147917,1389.5157894736842,0.49794445606383,1,0
31.120252132,91.120252132,95.0,0.6350062831914894,0.1254903890881083,1390.048600223964,0.4983833821276597,1,0
32.120252132,92.120252132,94.0,0.6362256132258065,0.1259365601378857,1386.7446808510638,0.4993356245161292,1,0
33.120252132,93.120252132,94.0,0.6362408770967741,0.1259321689829138,1381.2975363941769,0.4987003265957447,1,0
34.120252132,94.120252132,95.0,0.6351051076595744,0.12526159609947,1380.1324748040315,0.497945105319149,1,0
35.120252132,95.120252132,94.0,0.6345135549462365,0.1261466686481214,1375.521276595745,0.4977128140860216,1,0
36.120252132,96.120252132,95.0,0.6332992061702127,0.1258852938642461,1369.0315789473684,0.4966793967021279,1,0
37.120252132,97.120252132,95.0,0.6324484981914894,0.1262095994608744,1368.2631578947369,0.4958304768085109,1,0
38.120252132,98.120252132,96.0,0.6291568028421052,0.120652639006948,1368.5663377192982,0.4943917241052634,1,0
39.120252132,99.120252132,96.0,0.6257894691578947,0.1168865212803052,1365.46875,0.4948170227368423,1,0
40.120252132,100.120252132,97.0,0.6209322264583333,0.1078412071493912,1364.8556701030927,0.4900693066666668,1,0
41.120252132,101.120252132,97.0,0.6210399565625001,0.1072082413262055,1354.5360824742268,0.4880013160824744,1,0
42.120252132,102.120252132,96.0,0.621581168,0.1075240876540869,1346.9270833333337,0.4914339904210527,1,0
43.120252132,103.120252132,97.0,0.6201060061458333,0.1063760669143675,1331.9896907216494,0.4896554009375,1,0
44.120252132,104.120252132,98.0,0.6153563965979382,0.0964322191144661,1318.8061224489795,0.4845063867010309,1,0
45.120252132,105.120252132,98.0,0.611236920927835,0.088112973584509,1302.8329476120346,0.4841359837500001,1,0
46.120252132,106.120252132,98.0,0.6094876397938145,0.0874615007743658,1281.3446244477173,0.4815230958333334,1,0
47.120252132,107.120252132,99.0,0.6078564832653062,0.0869422651128952,1270.0988232843904,0.4798540740206188,1,0
48.120252132,108.120252132,98.0,0.6054640181443299,0.0864302422143899,1257.8775510204082,0.4786242340206188,1,0
49.120252132,109.120252132,99.0,0.6037808481632654,0.0857547416520662,1248.3708513708514,0.4753160379381447,1,0
