Start Time (s),End Time (s),BPM,AVG Interval (s),STD Interval (s),Amplitude,Time V2P (s),Label,Label bin
0.078132391,60.078132391,93.0,0.6444551815434783,0.0659252968675987,2086.6021505376348,0.4905074866630431,1,0
1.078132391,61.078132391,93.0,0.6462042253478261,0.0664405548255851,2115.1652641421224,0.4921555549347822,1,0
2.078132391,62.078132391,93.0,0.647056976076087,0.0645276375091468,2132.430107526882,0.4943195092717387,1,0
3.078132391,63.078132391,92.0,0.6461625046923076,0.0648972190411078,2160.989130434783,0.4930689574945051,1,0
4.078132391,64.078132391,93.0,0.6496743093913043,0.0675461142301962,2186.208391771856,0.4939052362934778,1,0
5.078132391,65.078132391,92.0,0.6528530697472528,0.0688064568776338,2223.195652173913,0.4953823460549446,1,0
6.078132391,66.078132391,91.0,0.6543330801999999,0.071587232672807,2248.5934065934066,0.4973225014444438,1,0
7.078132391,67.078132391,92.0,0.6554926227802198,0.0725378806625375,2264.458193979933,0.496269611571428,1,0
8.078132391,68.078132391,91.0,0.6574484216222222,0.0747024190071641,2291.846153846154,0.4977800240666662,1,0
9.078132391,69.078132391,91.0,0.6574411206222222,0.0747041558089304,2302.5824175824173,0.4977756979888884,1,0
10.078132391,70.078132391,91.0,0.659104228,0.0761941628775607,2316.223443223443,0.4972238357777774,1,0
11.078132391,71.078132391,90.0,0.662136865505618,0.0764703688069568,2331.548107448108,0.4981033591111107,1,0
12.078132391,72.078132391,91.0,0.6623290433333334,0.0762948600902103,2342.2347985347983,0.4985566142222221,1,0
13.078132391,73.078132391,90.0,0.6634817847191011,0.076886580779786,2348.6124542124544,0.4995449758888886,1,0
14.078132391,74.078132391,90.0,0.663487878988764,0.076887870835015,2356.8888888888887,0.4984054889887637,1,0
15.078132391,75.078132391,90.0,0.6648274620224719,0.076944990671922,2367.055555555556,0.5000792848888886,1,0
16.078132391,76.078132391,90.0,0.6666285643820224,0.0781936679059771,2378.6666666666665,0.5006449143820221,1,0
17.078132391,77.078132391,89.0,0.6692041807954546,0.0790572678950614,2392.0,0.5008957170454541,1,0
18.078132391,78.078132391,90.0,0.6711180558426966,0.0798128930019705,2400.6193508114857,0.5016640948314603,1,0
19.078132391,79.078132391,89.0,0.6746613085227273,0.0819316205130691,2405.438202247191,0.5032670524999996,1,0
20.078132391,80.078132391,88.0,0.676443143908046,0.0822215289733559,2398.427349336057,0.5032606423863633,1,0
21.078132391,81.078132391,88.0,0.6782745877011495,0.0827283575048578,2400.988636363636,0.5035495622988504,1,0
22.078132391,82.078132391,88.0,0.6804610942528736,0.0827394139126537,2377.375,0.5034340663218388,1,0
23.078132391,83.078132391,87.0,0.6833657191860466,0.0830435844652431,2359.23223615465,0.5057201522988504,1,0
24.078132391,84.078132391,88.0,0.6851703381609197,0.0829163501430878,2333.635057471264,0.5061807250574711,1,0
25.078132391,85.078132391,87.0,0.6870909708139535,0.0820670386641187,2314.734064785789,0.5079146857471264,1,0
26.078132391,86.078132391,87.0,0.6894134947674418,0.0841722263856756,2313.32183908046,0.5101020725581394,1,0
27.078132391,87.078132391,87.0,0.6912804786046511,0.0828341453373502,2319.812349639134,0.5132387155813951,1,0
28.078132391,88.078132391,87.0,0.6917457275581396,0.082433248834001,2325.7816091954023,0.5127809880232556,1,0
29.078132391,89.078132391,86.0,0.694711256,0.0828941877463752,2353.267441860465,0.5145773691764703,1,0
30.078132391,90.078132391,86.0,0.6980075667058824,0.0813627882106483,2378.9418604651164,0.516846942325581,1,0
31.078132391,91.078132391,86.0,0.6989415309411764,0.0806907397172016,2403.267441860465,0.5186938537647056,1,0
32.078132391,92.078132391,85.0,0.7004851641666667,0.0808042598435627,2448.541176470588,0.5204786484523807,1,0
33.078132391,93.078132391,85.0,0.7053578582142858,0.0796584981440653,2473.780574555404,0.5214207225882349,1,0
34.078132391,94.078132391,85.0,0.7078587838095238,0.0770754585525426,2497.964705882353,0.5234634022619044,1,0
35.078132391,95.078132391,85.0,0.7105879811904762,0.0746358694963421,2517.887955182073,0.5261949098809521,1,0
36.078132391,96.078132391,84.0,0.7119252049397591,0.0740771046189666,2501.239075630252,0.5228633763095236,1,0
37.078132391,97.078132391,84.0,0.7148161136144577,0.0725202627775631,2523.5476190476197,0.5270618223809522,1,0
38.078132391,98.078132391,84.0,0.7162735520481928,0.0721989157626527,2521.535714285714,0.5286077271084335,1,0
39.078132391,99.078132391,83.0,0.7162091557317073,0.0728509082261123,2513.1452954675847,0.5277591637349395,1,0
40.078132391,100.078132391,84.0,0.7177094004819277,0.0726152364011206,2513.362880091796,0.528709307710843,1,0
41.078132391,101.078132391,83.0,0.7197548968292684,0.0720235823936304,2511.165806081469,0.529306589638554,1,0
42.078132391,102.078132391,84.0,0.7172300006024097,0.0709027473964759,2505.8970166379804,0.5297788536144579,1,0
43.078132391,103.078132391,84.0,0.7181958296385542,0.0684196020130131,2514.154761904762,0.5317079768674698,1,0
44.078132391,104.078132391,83.0,0.7176805990243903,0.0685462415470238,2516.686746987952,0.5319658959756098,1,0
45.078132391,105.078132391,84.0,0.7186802809638554,0.0673045964205091,2519.4453528399317,0.5303889827710845,1,0
46.078132391,106.078132391,83.0,0.7201182875609756,0.0676446245596296,2529.2761044176705,0.5324405091566267,1,0
47.078132391,107.078132391,84.0,0.7191627655421687,0.0677919415341934,2531.1817269076305,0.53244943686747,1,0
48.078132391,108.078132391,83.0,0.7201212880487805,0.0670635243217265,2534.543316121629,0.5324550524096388,1,0
49.078132391,109.078132391,83.0,0.722070976097561,0.0649479708297978,2540.879518072289,0.5334562108536587,1,0
50.078132391,110.078132391,83.0,0.7220759619512196,0.0649487913718819,2537.016637980493,0.5308943349397593,1,0
51.078132391,111.078132391,83.0,0.7211013484146342,0.066018026329659,2558.5060240963858,0.5335912168292688,1,0
52.078132391,112.078132391,83.0,0.7220624568292683,0.0648154198854841,2568.289156626506,0.5324674560240968,1,0
53.078132391,113.078132391,83.0,0.7230455269512195,0.0643185284719401,2577.855421686747,0.5345670210975615,1,0
54.078132391,114.078132391,84.0,0.7215727808433735,0.0635458897373048,2586.752438324728,0.5339200134939766,1,0
55.078132391,115.078132391,83.0,0.7226805803658537,0.063223595379725,2577.0473321858863,0.5316180365060248,1,0
56.078132391,116.078132391,84.0,0.7201163857831325,0.0638743991830334,2601.51950659782,0.5341437083132538,1,0
57.078132391,117.078132391,83.0,0.7220751398780487,0.0636051904932818,2600.804647160069,0.533650977831326,1,0
