Start Time (s),End Time (s),BPM,AVG Interval (s),STD Interval (s),Amplitude,Time V2P (s),Label,Label bin
642.753196,702.753196,85.0,0.7066284047619055,0.0836522118505893,488.8889192886457,0.5615195999999996,6,1
643.753196,703.753196,85.0,0.7030687726190465,0.0790910201174237,488.0563611491108,0.5598180541176442,6,1
644.753196,704.753196,86.0,0.7005176376470592,0.0745254514048464,491.5746922024624,0.560244697647058,6,1
645.753196,705.753196,86.0,0.6983364917647056,0.0739449615342886,491.79069767441865,0.5591626564705875,6,1
646.753196,706.753196,87.0,0.6954239941860473,0.0732195488012991,492.4946538358728,0.5564211255813961,6,1
647.753196,707.753196,86.0,0.6917156129411764,0.0687412783466277,492.7296177492649,0.553919623255815,6,1
648.753196,708.753196,87.0,0.6887305058139527,0.0699892316328164,493.2183908045977,0.55036003139535,6,1
649.753196,709.753196,87.0,0.6865365197674419,0.06931982750167,493.5517241379311,0.5483976406976766,6,1
650.753196,710.753196,88.0,0.6844565264367815,0.0647201354823902,493.6022727272728,0.5461406712643673,6,1
651.753196,711.753196,88.0,0.6803512494252874,0.0684982147695997,493.2840909090909,0.5423474988636369,6,1
652.753196,712.753196,88.0,0.6781638436781611,0.0698419856592823,493.0340909090909,0.5391113724137916,6,1
653.753196,713.753196,89.0,0.6766121113636362,0.0680203230096974,492.2921348314607,0.5363518590909073,6,1
654.753196,714.753196,89.0,0.672345659090908,0.0716810151888839,491.7865168539325,0.5347925303370755,6,1
655.753196,715.753196,89.0,0.6718296272727273,0.0688508653007722,491.5168539325842,0.5315746749999952,6,1
656.753196,716.753196,90.0,0.6710424179775281,0.0648836143068359,490.99937578027465,0.5322126157303332,6,1
657.753196,717.753196,89.0,0.6673296909090916,0.0677736606442724,490.2519350811485,0.5310501191011201,6,1
658.753196,718.753196,90.0,0.6651825696629221,0.0672829967244378,488.6,0.5275242314606732,6,1
659.753196,719.753196,91.0,0.6636829855555562,0.0647066318075685,487.5978021978021,0.5251705977777748,6,1
660.753196,720.753196,90.0,0.6632323887640454,0.0636992233697874,487.23345543345545,0.5250927311111089,6,1
661.753196,721.753196,91.0,0.662539490000001,0.0653768166384156,486.1571428571429,0.5227381966666662,6,1
662.753196,722.753196,91.0,0.6628682000000001,0.066994923240259,485.43956043956047,0.522720476666666,6,1
663.753196,723.753196,91.0,0.6617780844444445,0.0686604645575277,484.9332112332112,0.5247473466666659,6,1
664.753196,724.753196,91.0,0.6630084622222221,0.0656016355233028,485.13186813186815,0.5264624877777755,6,1
665.753196,725.753196,90.0,0.661675069662921,0.0622997017639006,485.21672771672775,0.5249435399999988,6,1
666.753196,726.753196,91.0,0.6600373611111107,0.0649949478325093,484.7362637362637,0.5246602266666653,6,1
667.753196,727.753196,91.0,0.6597044766666664,0.0638602150135489,484.74725274725273,0.5229654755555518,6,1
668.753196,728.753196,91.0,0.6614391299999991,0.0615773497285063,485.5274725274725,0.5243585944444413,6,1
669.753196,729.753196,91.0,0.659904591111111,0.0608330844245117,485.5604395604396,0.5250915833333288,6,1
670.753196,730.753196,91.0,0.658479272222222,0.0609826634989118,486.2967032967033,0.5240220833333297,6,1
671.753196,731.753196,92.0,0.6585547659340648,0.0597707702335319,486.7279025322504,0.5235082318681284,6,1
672.753196,732.753196,91.0,0.6593848411111114,0.0627415238791823,488.61538461538464,0.5262718744444429,6,1
673.753196,733.753196,90.0,0.6605203202247193,0.0594923246441731,489.5785103785104,0.5265992500000001,6,1
