Start Time (s),End Time (s),BPM,AVG Interval (s),STD Interval (s),Amplitude,Time V2P (s),Label,Label bin
5.620701551,65.620701551,90.0,0.66012091052809,0.0512620065289258,804.0947496947497,0.5072838786333338,1,0
6.620701551,66.620701551,91.0,0.6601142856444445,0.0509765734964253,807.7252747252747,0.5073062713444447,1,0
7.620701551,67.620701551,90.0,0.6621385397191011,0.0508287831123833,808.1888888888889,0.5089629984606744,1,0
8.620701551,68.620701551,90.0,0.6628050160786516,0.050530325561437,809.4258852258852,0.5079707597555556,1,0
9.620701551,69.620701551,90.0,0.6628044911123594,0.0505303551081507,812.3777777777777,0.5082789621348316,1,0
10.620701551,70.620701551,90.0,0.6634874852808988,0.050087615799332,811.4697191697192,0.5079761056666667,1,0
11.620701551,71.620701551,91.0,0.663554014111111,0.0488727197496783,811.5297924297925,0.5079707385555554,1,0
12.620701551,72.620701551,90.0,0.6642664335955056,0.0486791024303829,814.5111111111112,0.5089625750561796,1,0
13.620701551,73.620701551,90.0,0.6648317480898877,0.0483260122666163,818.2222222222222,0.509875737444444,1,0
14.620701551,74.620701551,90.0,0.6661815938202248,0.0498391402689437,818.5333333333333,0.5100993923595502,1,0
15.620701551,75.620701551,89.0,0.6662583079545453,0.050116295656027,818.861797752809,0.5101108444943816,1,0
16.620701551,76.620701551,90.0,0.6656160274157303,0.0495052758568047,821.9555555555555,0.5095449512359547,1,0
17.620701551,77.620701551,90.0,0.664944147752809,0.0483462220468609,816.7777777777778,0.5095398398876398,1,0
18.620701551,78.620701551,90.0,0.6648269503370786,0.04820719198511,813.4199023199023,0.5092062843333327,1,0
19.620701551,79.620701551,90.0,0.664832985730337,0.0482066161141455,814.3444444444444,0.5095291671910105,1,0
20.620701551,80.620701551,90.0,0.6656161774157304,0.0485541162581357,814.5516483516483,0.510092769666666,1,0
21.620701551,81.620701551,90.0,0.6662935246067415,0.0488898961748786,813.1444444444444,0.5117793029213475,1,0
22.620701551,82.620701551,89.0,0.6655609743181817,0.0486812352883985,814.2631710362048,0.5124346728089881,1,0
23.620701551,83.620701551,90.0,0.6668479924719102,0.0499039125463354,812.9,0.513101130337078,1,0
24.620701551,84.620701551,89.0,0.6670456176136362,0.05031174929646,814.6716604244693,0.5132078159550556,1,0
25.620701551,85.620701551,90.0,0.6676432711235954,0.0511469506404098,813.6330836454432,0.5133201244943816,1,0
26.620701551,86.620701551,90.0,0.6676323682022471,0.0511358341632251,813.6444444444444,0.5133091304494378,1,0
27.620701551,87.620701551,89.0,0.6669324419318182,0.0509987919984988,812.6734082397004,0.5131971888764041,1,0
28.620701551,88.620701551,90.0,0.6676438979775281,0.0511487441915346,814.2444444444444,0.5132980907865164,1,0
29.620701551,89.620701551,89.0,0.6683991930681819,0.0524948552647056,814.619975031211,0.5140705991011232,1,0
