Start Time (s),End Time (s),Kurtosis D1,Kurtosis D2,Kurtosis D3,Kurtosis A4,Label,Label bin
0.075451374053955,60.07545137405396,2.830257314566331,0.3220331333503048,-0.159061673820168,4.8728714297936335,1,0
1.075451374053955,61.07545137405396,2.8438744368395144,0.3222086174498475,-0.3777393459740072,3.1437723416126357,1,0
2.075451374053955,62.07545137405396,2.89402903844182,0.4441272793279447,-0.3666848587891032,3.0675638070554125,1,0
3.075451374053955,63.07545137405396,2.7232151993581954,0.3986993099116751,-0.3525987774697072,2.925982572754558,1,0
4.075451374053955,64.07545137405396,2.9400956216560434,0.3037003760468582,-0.3382946089430367,3.196584294012437,1,0
5.075451374053955,65.07545137405396,2.7477473807899395,0.1773265209132235,-0.3093398853305324,1.655223356876219,1,0
6.075451374053955,66.07545137405396,2.937172482609853,0.2171566745900617,-0.3995922710298063,0.8485403334103596,1,0
7.075451374053955,67.07545137405396,2.848405074396225,0.4323728630402534,-0.441017211367356,2.7555414970777763,1,0
8.075451374053955,68.07545137405396,2.9388778476906854,0.2079380220047295,-0.1671692162179776,1.5945698086813316,1,0
9.075451374053957,69.07545137405396,2.979234113582649,0.1063144954467021,-0.2302198019527814,6.813570303162926,1,0
10.075451374053957,70.07545137405396,2.9015038528357344,0.2952566011392177,-0.4407218497472498,2.602416666468612,1,0
11.075451374053957,71.07545137405396,2.9255134480638203,0.5123092817952828,-0.3361362152664044,0.7673266604088025,1,0
12.075451374053957,72.07545137405396,2.886833076979378,0.3090514892863054,-0.2082480163212818,2.115970656434577,1,0
13.075451374053957,73.07545137405396,2.817085677612109,0.3472173400311384,-0.2293826825155149,3.651922669671528,1,0
14.075451374053957,74.07545137405396,3.0606204940817543,0.1698169096527686,-0.3699293131394792,1.8500955344852643,1,0
15.075451374053957,75.07545137405396,2.7446304402417443,0.4757022882056603,-0.3082480184709335,3.219662149657742,1,0
16.075451374053955,76.07545137405396,3.235531644904756,0.3209552616014566,-0.3233789290784408,2.696998593339617,1,0
17.075451374053955,77.07545137405396,2.5582406340092163,0.2184309707105884,-0.4477886431466529,7.018700633846814,1,0
18.075451374053955,78.07545137405396,3.289177597168724,0.2309237660593788,-0.0753227659208044,3.3636620362236487,1,0
19.075451374053955,79.07545137405396,2.796268544022432,0.2710686094538816,-0.3410555809406714,2.28503943733669,1,0
20.075451374053955,80.07545137405396,3.214925395773202,0.2689388379870703,-0.4077800422788367,7.158980785240733,1,0
21.075451374053955,81.07545137405396,2.6175639166506794,0.2288979699879862,-0.2152053322784932,2.7453507633857965,1,0
22.075451374053955,82.07545137405396,3.282978876496827,0.2152004319188747,-0.3600443610828434,0.007469883643199,1,0
23.075451374053955,83.07545137405396,3.408458406115627,0.2229723157523291,-0.4070258029982798,2.820864172568152,1,0
24.075451374053955,84.07545137405396,2.6704405939723284,0.2415192616500046,-0.3526953107565864,3.419298698365594,1,0
25.075451374053955,85.07545137405396,3.129178314660145,0.1956942611288026,-0.2997925281300801,1.997824109782905,1,0
26.075451374053955,86.07545137405396,2.822037824548831,0.2047049679971668,-0.3149277624557336,3.0658946056181726,1,0
27.075451374053955,87.07545137405396,3.095044369713017,0.1848051423505605,-0.0400301192301402,1.334252690512316,1,0
28.075451374053955,88.07545137405396,2.9516040702831665,0.2902237017370082,-0.336441146054157,2.025612294825428,1,0
29.075451374053955,89.07545137405396,3.077746452882958,0.3137610151510959,-0.3689555900959016,2.4464895370484667,1,0
30.075451374053955,90.07545137405396,2.6753305275159107,0.0795846535038893,-0.3616163491815594,1.2827680686488856,1,0
31.075451374053955,91.07545137405396,3.125189721783716,0.0801944315960336,-0.3221356888428937,2.040915238657248,1,0
32.075451374053955,92.07545137405396,2.916466575288511,0.1110775947058475,-0.3324446224465354,1.958980363252011,1,0
33.075451374053955,93.07545137405396,2.898572182531772,0.1798847578158882,-0.3578993420799166,3.1004121597355105,1,0
34.075451374053955,94.07545137405396,2.8385955097137234,0.501193476777547,-0.3568837260822448,2.397827334235285,1,0
35.075451374053955,95.07545137405396,2.990854113060696,0.128419655079881,-0.2241329867616386,3.782339334139349,1,0
36.07545137405396,96.07545137405396,2.7368044742933675,0.0305857299950504,-0.2819001159156036,5.501851909343968,1,0
37.07545137405396,97.07545137405396,3.117053478544473,0.2455587053061751,-0.2671815766584373,1.3205441980066863,1,0
38.07545137405396,98.07545137405396,2.8687175104802662,0.2624406345531254,-0.281235666817492,5.9613039734945446,1,0
39.07545137405396,99.07545137405396,3.131854419671994,0.3027297082483047,-0.2200149105093616,2.470248524216937,1,0
40.07545137405396,100.07545137405396,2.923162756779506,-0.0239033482941919,-0.3931870355175326,3.04707184443157,1,0
41.07545137405396,101.07545137405396,3.092423519528764,0.1533954846327581,-0.1741079935972576,2.461368254576014,1,0
42.07545137405396,102.07545137405396,3.0311834880193524,0.4668970924660858,-0.3102671186958416,2.485586325085639,1,0
43.07545137405396,103.07545137405396,2.980881304984335,0.2589240753267412,-0.1352198870337395,1.7017636399513547,1,0
44.07545137405396,104.07545137405396,3.1108415720502407,0.347273455108434,-0.3114104022680735,1.262804495321193,1,0
45.07545137405396,105.07545137405396,2.733557403551002,-0.0146999725265768,-0.3933340490336903,2.661785530126106,1,0
46.07545137405396,106.07545137405396,3.071260971595281,0.1863188052443547,-0.2911782320465605,3.2737473552498724,1,0
47.07545137405396,107.07545137405396,2.633406144935212,0.2707562218682722,-0.2451247980344475,0.437532916620889,1,0
48.07545137405396,108.07545137405396,2.881598846243496,0.4408041288546527,-0.1043966014614761,2.926875508346675,1,0
49.07545137405396,109.07545137405396,2.837353858594282,0.0684597127798563,-0.3703461283393774,4.120057771934489,1,0
50.07545137405396,110.07545137405396,3.057625815966785,0.1182037707883085,-0.1811996273718867,2.179762039388508,1,0
51.07545137405396,111.07545137405396,2.7868610207095603,0.1893558142426696,-0.1824663479383015,1.6310797611778192,1,0
52.07545137405396,112.07545137405396,2.715895675302355,0.2432768086347074,-0.2285369805743737,5.026141529782287,1,0
53.07545137405396,113.07545137405396,2.976767244612293,0.15803728095262,-0.4562630885362102,2.46660781085064,1,0
54.07545137405396,114.07545137405396,2.6711461746720024,0.045882821681936,0.1611261308435323,2.667791099791465,1,0
55.07545137405396,115.07545137405396,3.230113400671807,0.238862602158234,-0.2730841207748753,5.420579567271716,1,0
56.07545137405396,116.07545137405396,2.639393324649535,0.2124470521106012,-0.3846796582410086,2.9019352536278804,1,0
57.07545137405396,117.07545137405396,3.180184510052348,0.2011905452107933,-0.0057534896503432,1.6560660122469546,1,0
58.07545137405396,118.07545137405396,2.6090108671025884,0.0696384127740246,-0.4668188661577401,2.786348092186824,1,0
59.07545137405396,119.07545137405396,3.008729480644428,0.0953472781106263,-0.4008965370109378,2.3837702452974074,1,0
60.07545137405396,120.07545137405396,2.5828610279058646,0.0904033673353383,-0.2640946294691746,2.939962751610575,1,0
61.07545137405396,121.07545137405396,2.9527134803899244,0.1040400321622034,-0.0939355121111091,1.333822323426399,1,0
62.07545137405396,122.07545137405396,2.88706785303569,0.3117772069144915,-0.3146831246054389,2.661304648540612,1,0
63.07545137405396,123.07545137405396,2.7921517418596915,0.1531824781937847,-0.1912155039499254,3.478262060286779,1,0
64.07545137405396,124.07545137405396,3.124266999719968,0.2591282418619811,-0.1759419487468707,1.6241884767614456,1,0
65.07545137405396,125.07545137405396,2.675969456203611,0.0945730992571847,-0.1929550350637776,2.4898363846929064,1,0
66.07545137405396,126.07545137405396,3.051457785820689,0.1056468041310765,-0.2410072021038636,1.594031651675457,1,0
67.07545137405396,127.07545137405396,2.59670914091613,0.0236007680720473,-0.2346686356470049,1.305310136280882,1,0
68.07545137405396,128.07545137405396,3.063843586818475,0.1259492470688612,-0.0981163469678763,2.9311525606074555,1,0
69.07545137405396,129.07545137405396,2.72317289951904,0.0612433325212427,-0.2917804627196849,2.192435776544718,1,0
70.07545137405396,130.07545137405396,2.8293548557568826,0.1135677760404796,0.2743133822420898,1.3248345012489926,1,0
71.07545137405396,131.07545137405396,2.9511745942387178,0.2636826959242397,-0.2388527799479352,4.495576839066406,1,0
72.07545137405396,132.07545137405396,2.825625064577518,0.1127653185691022,-0.334012786454454,2.3138652958283616,1,0
73.07545137405396,133.07545137405396,2.957631689143038,0.0981661719711004,-0.2776301700064225,3.8095374857757696,1,0
74.07545137405396,134.07545137405396,2.8528816819135283,0.1125099876064217,-0.2939017241053929,1.5179550931580603,1,0
75.07545137405396,135.07545137405396,2.918732967237534,0.2924177443511051,0.1457100160739299,2.3394452641385497,1,0
76.07545137405396,136.07545137405396,2.8183718816946204,0.1672187826729327,-0.163399644214695,1.0646610073351068,1,0
77.07545137405396,137.07545137405396,3.1598369467145657,0.1288738476615063,-0.2937527958625785,2.452701281926645,1,0
78.07545137405396,138.07545137405396,2.976896307231839,0.4771933327996547,-0.2559760800556945,4.08203760214752,1,0
79.07545137405396,139.07545137405396,3.201781927724359,0.3708795575301593,-0.0075200773215131,-0.1618419092317657,1,0
80.07545137405396,140.07545137405396,2.721921988950744,0.1017374522919807,-0.4407866067933361,5.518521833468444,1,0
81.07545137405396,141.07545137405396,2.803020294997089,0.0963402797519932,-0.4045506153055487,4.138548698859012,1,0
82.07545137405396,142.07545137405396,3.0367067413742594,0.1053256781809541,-0.416111072261617,2.0878485045726256,1,0
83.07545137405396,143.07545137405396,2.680571747469622,0.0775877153170592,-0.3203700457890743,6.61715110934807,1,0
84.07545137405396,144.07545137405396,2.9965120411423385,0.5055134912701216,-0.2378544252539449,4.941844036730097,1,0
85.07545137405396,145.07545137405396,2.8969399814363355,0.1992496238859544,-0.2026758812805544,0.7791537294338031,1,0
86.07545137405396,146.07545137405396,3.105939655605764,0.1746704560223544,-0.3705573505435349,4.088233317923547,1,0
87.07545137405396,147.07545137405396,2.8653443033336066,0.2434698086528648,-0.3279015118184025,1.9177848330770888,1,0
88.07545137405396,148.07545137405396,3.041701009219315,0.5199271931979719,-0.2170523467438934,1.9752963602794555,1,0
89.07545137405396,149.07545137405396,3.05944122465022,0.2970818102015085,-0.1192770149629565,4.48768832798533,1,0
90.07545137405396,150.07545137405396,3.280104955248312,0.2198545239289124,-0.2026514662086858,1.5849532573418257,1,0
91.07545137405396,151.07545137405396,3.235523042641512,0.1878138358236762,-0.2724786118657851,2.051832817029621,1,0
92.07545137405396,152.07545137405396,2.995852290224847,0.4097978907984463,-0.3298379809753715,2.904793789131816,1,0
93.07545137405396,153.07545137405396,3.070558035885421,0.4775975265618735,0.14047655306006,1.794968100813244,1,0
94.07545137405396,154.07545137405396,2.992260048756833,0.2801838725761034,-0.1205350729497292,2.838942272267575,1,0
95.07545137405396,155.07545137405396,3.0926464495122303,0.1659838579067236,-0.4531759776195936,2.331932998128688,1,0
96.07545137405396,156.07545137405396,2.9960891472363427,0.287839314315335,-0.2631188338996364,3.5488578496152456,1,0
97.07545137405396,157.07545137405396,3.105258536377025,0.6322793771913737,-0.3331432028570611,2.072629765015437,1,0
98.07545137405396,158.07545137405396,2.922672162327124,0.3062891656790829,0.4450694590760879,2.789255118685424,1,0
99.07545137405396,159.07545137405396,3.189135696710661,0.306605348273921,-0.1032389083500828,2.0611633494112924,1,0
100.07545137405396,160.07545137405396,3.166628039217557,0.3949109909450361,0.0769862323862469,2.2576450705783646,1,0
101.07545137405396,161.07545137405396,3.1318086913401,0.4400028702675747,-0.2271211145477445,1.445978265302549,1,0
102.07545137405396,162.07545137405396,3.122867063031678,0.6344550103019659,-0.2893441808789054,1.7528996163246164,1,0
103.07545137405396,163.07545137405396,3.061825849072389,0.3975252965146887,0.6947458583828485,2.6175088028641937,1,0
104.07545137405396,164.07545137405396,3.237179541522794,0.251817357241114,-0.3594902254598611,5.45055779289167,1,0
105.07545137405396,165.07545137405396,3.085585424366723,0.3702192946362412,-0.3232213524932876,4.676900288508025,1,0
106.07545137405396,166.07545137405396,3.07124755686856,0.6352593933978801,-0.3018290237713854,4.12981101938724,1,0
107.07545137405396,167.07545137405396,3.050003365896784,0.3665532706284704,-0.048569226017038,4.6074702342659295,1,0
108.07545137405396,168.07545137405396,3.425366084918682,0.4970561517269667,-0.0199921960956466,2.1055242823545948,1,0
109.07545137405396,169.07545137405396,3.1587874852109588,0.4754973667147335,0.0316657534928084,2.560980857655987,1,0
110.07545137405396,170.07545137405396,3.073615650646265,0.2823470265636842,-0.0286466541035674,3.0877131317994104,1,0
111.07545137405396,171.07545137405396,3.232930480454196,0.5115542580399026,-0.2006149432474755,3.04475064174005,1,0
112.07545137405396,172.07545137405396,3.047434589760474,0.3842811869026423,-0.0780741730616574,2.3529786061768245,1,0
113.07545137405396,173.07545137405396,3.091870225479526,0.3987964517816498,0.1289964498400158,3.0932726967342985,1,0
114.07545137405396,174.07545137405396,3.133198707456706,0.5111007075222846,-0.3456179800254557,2.0204467294703097,1,0
115.07545137405396,175.07545137405396,3.2789441764493805,0.582743301863653,-0.3917227694752085,3.4933508277966,1,0
116.07545137405396,176.07545137405396,3.1546289808956915,0.3534999232911753,-0.3817689319341215,2.7262546982784457,1,0
117.07545137405396,177.07545137405396,3.242950186477469,0.4026144847551007,0.7325777200681385,3.509773641124604,1,0
118.07545137405396,178.07545137405396,3.3019572054133386,0.5407028607681412,0.1813988373657569,2.4203742941440227,1,0
119.07545137405396,179.07545137405396,3.5201316204002757,0.6344182340597087,-0.4441618190121534,1.701863537524889,1,0
120.07545137405396,180.07545137405396,3.379152939940428,0.4904675913389442,-0.4676727502608511,3.522500947718621,1,0
121.07545137405396,181.075451374054,3.07620952159088,0.3722710875117569,-0.2826013502817539,3.0592412149729977,1,0
122.07545137405396,182.075451374054,3.31028194402401,0.3150093929495892,-0.4435382771457252,2.018831462355449,1,0
123.07545137405396,183.075451374054,3.1067986263347622,0.545480467886454,-0.4484561085233833,1.0117961801508557,1,0
124.07545137405396,184.075451374054,3.224545781833429,0.3975858391594769,-0.2488005845970589,4.150310595403312,1,0
125.07545137405396,185.075451374054,3.181973434046837,0.6203535345516573,-0.2306214944441285,2.1703053555244445,1,0
126.07545137405396,186.075451374054,3.4146424089205327,0.4804526884552618,0.0656121535579856,1.6170825016072028,1,0
127.07545137405396,187.075451374054,3.4197835856378136,0.6843919439410651,-0.1451527415632574,2.90343840849698,1,0
128.07545137405396,188.075451374054,3.71498828561942,0.4787750900155072,-0.2971322230870199,1.701383070124033,1,0
129.07545137405396,189.075451374054,3.4951882183827445,0.4723469956311423,-0.2483446514185288,1.8200157667656895,1,0
130.07545137405396,190.075451374054,2.987679390861348,0.3872857787011998,-0.2661688639323603,4.334459436538436,1,0
131.07545137405396,191.075451374054,3.518746453643775,0.3876789831344043,-0.3327436484052559,1.888710987748941,1,0
132.07545137405396,192.075451374054,2.8973357478375243,0.4368304973715582,-0.4598382688925082,1.79756420290889,1,0
133.07545137405396,193.075451374054,3.612925799463404,0.4436433650223708,-0.3180200310761778,2.3658108232987427,1,0
134.07545137405396,194.075451374054,2.883977991565668,0.3979235578897615,-0.4097168063551466,3.1338971699121805,1,0
135.07545137405396,195.075451374054,3.576904256055612,0.5072043455013504,-0.0142222480423539,1.3602023571146198,1,0
136.07545137405396,196.075451374054,2.970057939687421,0.537078361730547,0.0398102315712529,1.930026384158321,1,0
137.07545137405396,197.075451374054,3.4586116780515894,0.5740519487906539,-0.0722179405849705,4.950167885732237,1,0
138.07545137405396,198.075451374054,3.0746501070272174,0.4021102712344162,-0.076279455674677,2.485276103184304,1,0
139.07545137405396,199.075451374054,3.5907738907767595,0.5558124250237135,-0.094880720171433,2.949323569945344,1,0
140.07545137405396,200.075451374054,3.729355404490677,0.5022785030663686,-0.393770610575733,3.238200727595223,1,0
141.07545137405396,201.075451374054,2.9733315799723234,0.6232448543543487,-0.3341807524134332,-0.5157807373676695,1,0
142.07545137405396,202.075451374054,3.730885631164411,0.4787648940649682,-0.3615881771906521,1.8320072975954973,1,0
143.07545137405396,203.075451374054,2.9272920211217484,0.3343763986363814,-0.4194331418909018,3.4871288094427264,1,0
144.07545137405396,204.075451374054,3.406364627278249,0.4867610359003849,-0.0776103068000155,1.6768027157607612,1,0
145.07545137405396,205.075451374054,2.9727404870162437,0.3790595565569266,-0.2837081330334827,2.062716933202786,1,0
146.07545137405396,206.075451374054,3.585004378460064,0.4236574520667839,-0.4102375233137874,4.064142284241102,1,0
147.07545137405396,207.075451374054,2.9744572266825298,0.5144079163227846,-0.2632085367573906,2.335741787994396,1,0
