Start Time (s),End Time (s),Kurtosis D1,Kurtosis D2,Kurtosis D3,Kurtosis A4,Label,Label bin
0.072195292,60.072195292,1.7587868683166468,-0.725722148432455,-1.0014670993677823,0.7781836765048409,1,0
1.072195292,61.072195292,1.6572034750261802,-0.7791647215324882,-1.017608011124414,0.4174940232720101,1,0
2.072195292,62.072195292,1.6987591572409535,-0.6923400582120087,-1.0485027218051142,-0.0564992484711632,1,0
3.072195292,63.072195292,1.5289655959921866,-0.7752650455063228,-0.9831076084587128,-0.2773742813100726,1,0
4.072195292,64.072195292,1.712223856870315,-0.6568400691068206,-1.0297385971766946,0.2704517456060111,1,0
5.072195292,65.072195292,1.6709279539899873,-0.7209884471874539,-1.0706149782247758,-0.2146738360111544,1,0
6.072195292,66.072195292,1.400980158292028,-0.8693729288371701,-1.0919780955717049,0.5181519149216007,1,0
7.072195292,67.072195292,1.667337737979742,-0.7674684707866346,-1.14394590949393,1.3820555848136404,1,0
8.072195292,68.072195292,1.339392151501552,-0.8385234202566334,-1.0229028872424055,0.5889030410318168,1,0
9.072195292,69.072195292,1.675255291539543,-0.755437947640933,-1.072791914496903,-0.0123252613759374,1,0
10.072195292,70.072195292,1.1654832034897336,-0.8562874295838898,-1.0842494803667284,0.4986963822488417,1,0
11.072195292,71.072195292,1.699289418359582,-0.7798786259308494,-1.05692826408023,0.3225434928196424,1,0
12.072195292,72.072195292,1.202470047191416,-0.8864028190432411,-1.1199220460327295,0.6201783988950273,1,0
13.072195292,73.072195292,1.7955172312281809,-0.7029430786719866,-1.0342080914816651,0.1811758614887106,1,0
14.072195292,74.072195292,1.2214809749385207,-0.851931293063052,-1.0457174406078362,-0.0175894415725559,1,0
15.072195292,75.072195292,1.11490670593811,-0.860932517170462,-0.993240308357512,0.3240359267303154,1,0
16.072195292,76.072195292,1.8089613465413787,-0.7493049393916222,-1.0442205695457052,2.1511959469564577,1,0
17.072195292,77.072195292,1.1521241460476634,-0.8785920846399256,-1.0200572214353711,1.8463656184833732,1,0
18.072195292,78.072195292,1.864199125781509,-0.7208951254453839,-1.074577099396555,0.7820888187782891,1,0
19.072195292,79.072195292,1.1781611004179329,-0.8098979834843094,-1.042368731119497,-0.2220496251467882,1,0
20.072195292,80.072195292,1.8251083834095847,-0.738748221848589,-1.0440880359412792,0.1779669605096683,1,0
21.072195292,81.072195292,1.1778616684691017,-0.8545567971978132,-0.9649270399457476,0.5583519208188856,1,0
22.072195292,82.072195292,1.8417429050758896,-0.7432252165873008,-0.994382979613571,0.2374846312917604,1,0
23.072195292,83.072195292,1.2223906344256132,-0.7802991180299337,-1.0719398954578832,0.4539726566672044,1,0
24.072195292,84.072195292,1.2107560826085644,-0.7679666188711765,-0.967806926240128,0.4279706038151909,1,0
25.072195292,85.072195292,1.7471664397044018,-0.6904706606739848,-1.1333566969379238,1.2726390921085065,1,0
26.072195292,86.072195292,1.252707597972205,-0.8756650507121067,-1.019834633597365,-0.1664420499141559,1,0
27.072195292,87.072195292,1.740146577516863,-0.6937584473833454,-0.9814240430279222,1.2572131665098754,1,0
28.072195292,88.072195292,1.2598235024275892,-0.8006230641775058,-0.9808610053104744,1.6381960120185832,1,0
29.072195292,89.072195292,1.6888897011965538,-0.6119823724916307,-0.9838678059842492,0.6111549077241469,1,0
30.072195292,90.072195292,1.31947961582501,-0.8348418839547107,-0.988965335184905,0.4411486484715832,1,0
31.072195292,91.072195292,1.7766427442926291,-0.727936205158457,-1.0247623679303657,0.0274288284863128,1,0
32.072195292,92.072195292,1.2831126189628057,-0.6447124801632462,-0.9447632394321954,1.3287385271110983,1,0
33.072195292,93.072195292,1.6911354919392485,-0.6706659087797662,-1.001660563394389,0.4337681529082968,1,0
34.072195292,94.072195292,1.6106125701623215,-0.633013310344567,-0.9885559550235145,0.1430343518546188,1,0
35.072195292,95.072195292,1.3514354812703857,-0.819217227411916,-0.9022624880501526,0.5431343990034199,1,0
