Start Time (s),End Time (s),Kurtosis D1,Kurtosis D2,Kurtosis D3,Kurtosis A4,Label,Label bin
0.078132391,60.078132391,2.2351037926925583,0.1097293385396414,1.2986153248648842,0.5446625141549091,1,0
1.078132391,61.078132391,2.3050444351243016,0.1394882391672567,-0.1905249313375971,0.621887694158473,1,0
2.078132391,62.078132391,1.765001680136458,0.416613849305707,0.6424393879410499,1.204445783389544,1,0
3.078132391,63.078132391,2.3063269847369403,0.2089412399913599,1.4655358439489392,2.528471959593057,1,0
4.078132391,64.078132391,2.241890186777189,0.1712985866908587,1.3672872490277426,2.613694966731165,1,0
5.078132391,65.078132391,1.699972281374734,-0.2464654488719424,1.2720276964441828,2.0268682928573,1,0
6.078132391,66.078132391,2.235720528843344,0.0057143207013141,0.9377433319629832,0.4844732536441007,1,0
7.078132391,67.078132391,1.8604424047842207,0.3742847029356317,-0.0471099932583722,2.0107129846235665,1,0
8.078132391,68.078132391,2.331515063198085,-0.0571288885946481,-0.4125080449023031,0.483489656344533,1,0
9.078132391,69.078132391,1.625250254082263,-0.3316065456837216,-0.6814116632618763,1.0008735154998751,1,0
10.078132391,70.078132391,2.272177912553519,-0.0713684292318159,-0.5180335873484192,0.8261466676022087,1,0
11.078132391,71.078132391,1.7088201220691357,0.2692404015716048,0.3216776099029483,0.5811946877757346,1,0
12.078132391,72.078132391,2.2456764088311028,-0.0539179160143667,0.7103211426135179,0.6056720478990423,1,0
13.078132391,73.078132391,2.2830747193351115,-0.0568360673165337,0.6579566104736685,0.6391582020531459,1,0
14.078132391,74.078132391,1.6530924925467252,-0.3745337329799487,0.6886445705978761,0.861449642978608,1,0
15.078132391,75.078132391,2.350246223052908,-0.0514956952012513,0.3191104514157148,-0.1060578768921134,1,0
16.078132391,76.078132391,1.6497726376175867,0.216841555619045,-0.3754526798241189,2.521232767891526,1,0
17.078132391,77.078132391,2.2946578705005134,-0.0476633783032642,-0.3514779897129689,1.6950706438040806,1,0
18.078132391,78.078132391,1.6821196125755191,-0.283576121649463,-0.5949221930079678,1.6418124507887182,1,0
19.078132391,79.078132391,2.3334109453775254,-0.1003372530949229,-0.2140580734892974,1.5079057446243125,1,0
20.078132391,80.078132391,1.6703723574582536,0.1671329156993461,0.6426468034664126,0.8924969507172307,1,0
21.078132391,81.078132391,2.2801510077721607,0.0439893837839768,0.6123940005518484,0.8380628033192106,1,0
22.078132391,82.078132391,1.72798872010753,-0.0979701591008899,0.361847532167463,-0.3660269642355374,1,0
23.078132391,83.078132391,1.7293288102591902,-0.260148246439011,1.0043906685519026,1.2011192213668096,1,0
24.078132391,84.078132391,2.426476058687131,-0.1673813773587484,0.551966298907312,0.917259152949363,1,0
25.078132391,85.078132391,2.18901000675054,-0.146843510209365,-0.5338025880939545,0.9683429392203062,1,0
26.078132391,86.078132391,2.344195522244528,-0.0980097111966209,-0.565945154366736,2.613943230531521,1,0
27.078132391,87.078132391,1.988065307567938,-0.3061846438311892,-0.598426610516082,2.274750191387036,1,0
28.078132391,88.078132391,2.303616176977372,-0.2394092766311555,-0.4246269412256418,2.856321624471998,1,0
29.078132391,89.078132391,1.751888735855955,-0.0376329922881666,-0.2246880779847644,-0.2531604112192616,1,0
30.078132391,90.078132391,2.4209991133711464,-0.0917007171610282,-0.4847670676784852,1.8302041504603488,1,0
31.078132391,91.078132391,1.6411851574616056,-0.2813506029540367,-0.3383743071831193,3.119691694453074,1,0
32.078132391,92.078132391,2.4191626241642226,-0.1999763094439619,-0.373352387424696,0.2169661818990205,1,0
33.078132391,93.078132391,2.28401828680074,-0.2800340809320825,-0.5172457144036242,1.52274493825744,1,0
34.078132391,94.078132391,1.687260705705751,-0.2016059900899685,-0.5833784239879831,-0.103171397037348,1,0
35.078132391,95.078132391,2.279033716482389,-0.2484617488512723,-0.5945241721095669,2.8837256620922758,1,0
36.078132391,96.078132391,1.738520922999987,-0.4023232068756703,-0.7868639229272802,0.517577869773449,1,0
37.078132391,97.078132391,2.4398459229751834,-0.1122849573921187,-0.4404777892863332,3.421041298522896,1,0
38.078132391,98.078132391,1.7869323813003124,-0.167695118474529,-0.6023537034522639,2.830267840007199,1,0
39.078132391,99.078132391,2.806298765462806,-0.2225526115385192,-0.5418450104245696,1.780037951427147,1,0
40.078132391,100.078132391,1.83543750660919,-0.1434775946112951,-0.7179001579039386,0.6794640690120639,1,0
41.078132391,101.078132391,2.42105250194928,-0.2818918115628208,-0.5768659556710953,4.466760496861872,1,0
42.078132391,102.078132391,2.4484222583157926,-0.2476055862861592,-0.5908640642497334,0.8906262619724599,1,0
43.078132391,103.078132391,1.7642410467072018,-0.2660685229703614,-0.5607506835879432,2.112261776859464,1,0
44.078132391,104.078132391,2.399853400292945,-0.1576883905936918,-0.5410581460489681,0.4156955680854506,1,0
45.078132391,105.078132391,1.820764190001979,-0.1798318563346161,-0.6578968504911273,0.1047834766497044,1,0
46.078132391,106.078132391,2.396974715372963,-0.1639725442103112,-0.5535002173364378,1.6132710849120864,1,0
47.078132391,107.078132391,1.832611105213941,-0.1842238468065926,-0.5209946898387487,1.2255943983963364,1,0
48.078132391,108.078132391,2.3979020803691906,-0.1779734818589071,-0.6009648223456332,1.31699867282964,1,0
49.078132391,109.078132391,1.7048293475069125,-0.2682549486463692,-0.5701582584612965,0.2217949449572307,1,0
50.078132391,110.078132391,2.502194579713737,-0.2678734745735993,-0.577379630577822,1.6513550050443984,1,0
51.078132391,111.078132391,2.4687968202922628,-0.2756746839991151,-0.6337621916297467,0.7734553908240058,1,0
52.078132391,112.078132391,1.6677957666145191,-0.1676743287439448,-0.2751599689711308,0.8927652492233022,1,0
53.078132391,113.078132391,2.462266980853747,-0.1934100269356524,-0.6570073658807178,0.5176683917905835,1,0
54.078132391,114.078132391,1.7553372498862947,-0.2626577940658081,-0.4465740651979741,1.1734069229603232,1,0
55.078132391,115.078132391,2.5483666868652968,-0.1861790881920488,-0.4910819998004316,1.6901655744214574,1,0
