Start Time (s),End Time (s),Kurtosis D1,Kurtosis D2,Kurtosis D3,Kurtosis A4,Label,Label bin
1.359906912,61.359906912,1.4049935893832552,-0.2079008667779089,-0.508904896953482,2.206876721142552,1,0
2.359906912,62.359906912,1.4816389756338584,0.1507938060913329,-0.4652409142814355,2.773962860727961,1,0
3.359906912,63.359906912,2.319701267179028,0.0424136895330882,-0.4592544009491077,3.5591827925196062,1,0
4.359906912,64.359906912,2.0008708020423907,0.1277363050107118,-0.4509945044831953,-0.1225221768080788,1,0
5.359906912,65.359906912,1.4903810357380038,-0.1743674070714989,-0.5735500110392748,2.129624475934455,1,0
6.359906912,66.359906912,2.003297040102831,0.17413340126908,-0.5746086804654293,2.0504680877094223,1,0
7.359906912,67.359906912,1.5096408917863675,0.0704817724129327,-0.62169749741054,1.589827367623191,1,0
8.359906912,68.359906912,1.95889761658026,0.4077346759711,-0.4694595184450234,1.3799527903757385,1,0
9.359906912,69.359906912,1.5400997610757976,-0.1214703334039843,-0.5998577949490587,2.703470703397317,1,0
10.359906912,70.359906912,2.054212255748276,0.2183038693202763,-0.5548187206306014,2.315987910396455,1,0
11.359906912,71.359906912,2.039143369427732,0.1810417903918635,-0.6483631816372779,2.2232803712970206,1,0
12.359906912,72.359906912,1.5856303153538365,0.1948957575379193,-0.4153438584662887,1.0285576833435552,1,0
13.359906912,73.359906912,2.071408991163711,0.0973894233144401,-0.0878283885928312,2.3411705997639363,1,0
14.359906912,74.359906912,1.5431663410733982,0.0108439358480785,-0.4071834665960003,5.555711299076645,1,0
15.359906912,75.359906912,2.0911366186476856,0.1628732778680381,-0.6724880820010881,3.217261982264972,1,0
16.359906912,76.359906912,1.605618181888337,0.1668606614960328,-0.5893509613440413,3.479374728531628,1,0
17.359906912,77.359906912,2.0366255909073283,0.0661829437721492,-0.6593654226245316,4.260068458034852,1,0
18.359906912,78.359906912,1.6253830819777058,0.0851397731104692,-0.3801503248697768,1.42386662846532,1,0
19.359906912,79.359906912,2.094460975485477,0.118003538424384,-0.327713094011806,2.4394209109027907,1,0
20.359906912,80.359906912,1.5455244092354636,0.1177100825262287,-0.6007296683084902,1.451826109384296,1,0
21.359906912,81.359906912,2.117920105264389,0.2219911180539577,-0.1389710468650027,0.4074975768275402,1,0
