Start Time (s),End Time (s),Kurtosis D1,Kurtosis D2,Kurtosis D3,Kurtosis A4,Label,Label bin
642.753196,702.753196,6.660470275014452,2.9228141025908005,0.2525887228523418,-0.9931579970129878,6,1
643.753196,703.753196,7.937918664961018,2.9901689972688903,0.1262352624857596,-1.052248998169466,6,1
644.753196,704.753196,9.123171129521957,4.1722095218304736,0.2279044398665148,-1.244229442893912,6,1
645.753196,705.753196,6.635333631746326,3.393764618305977,0.1989876556118264,-1.0954670008175944,6,1
646.753196,706.753196,7.563138545563003,3.80861094475501,-0.2262090441092787,-0.9279000217812304,6,1
647.753196,707.753196,6.503196203373063,4.069674963095388,-0.0713626676487999,-0.9348534409170308,6,1
648.753196,708.753196,6.385803099614694,2.9583207942215117,0.1525509922670616,-0.939892093581201,6,1
649.753196,709.753196,7.663339019440613,3.216765773569604,0.2073999731189686,-1.0679049235578426,6,1
650.753196,710.753196,7.297945125123169,2.673522109433684,0.2898176469619486,-1.0118963081980703,6,1
651.753196,711.753196,6.53587506147268,2.692018905042369,0.156753388184875,-0.9825305587749792,6,1
652.753196,712.753196,7.228485450019933,2.930848068284768,-0.0077566052474735,-0.7977851161605232,6,1
653.753196,713.753196,6.547330364483685,2.551951529090373,0.0123943504349819,-1.0558341652547742,6,1
654.753196,714.753196,6.409603045882713,3.02838803900136,0.1540063215075666,-1.2217794059228306,6,1
655.753196,715.753196,6.37216729413124,2.705573955652614,0.2228347155567593,-0.9576052319968458,6,1
656.753196,716.753196,7.148309259438905,3.040326010592297,-0.3248654625328808,-1.0419449280047488,6,1
657.753196,717.753196,6.40296237134808,2.5604283301648643,0.2145788784530102,-0.9351645756535136,6,1
658.753196,718.753196,6.313369189125877,2.994894677939704,-0.0850655680442331,-0.9477088037095314,6,1
659.753196,719.753196,6.324038593674034,2.489715054607754,0.1317188395602606,-0.7198262532890873,6,1
660.753196,720.753196,6.120533389396405,3.14238892571135,-0.1298224673876449,-0.694037476604616,6,1
661.753196,721.753196,7.322121015603086,3.001551398945275,0.0252333549718586,-0.659223130535751,6,1
662.753196,722.753196,6.188490892260614,3.023715896473832,-0.2089497448907926,-0.8994387538787012,6,1
663.753196,723.753196,7.283497249557641,2.9526090028459127,0.299199494488211,-0.8253162356882529,6,1
664.753196,724.753196,6.323765711765418,2.943612731610651,-0.309357815850074,-0.9357130482005144,6,1
665.753196,725.753196,7.108775474878399,2.910343738376362,-0.0091808269141804,-0.6523306270765041,6,1
666.753196,726.753196,7.036772487649078,2.3943763813272687,-0.0971796193726448,-0.9330576645210606,6,1
667.753196,727.753196,7.118309052825959,2.88944441224702,0.1579445896365729,-0.6160829996263364,6,1
668.753196,728.753196,7.016927148975174,2.3443387177026,-0.3177033316298296,-0.5345124056471464,6,1
669.753196,729.753196,6.87272983846451,2.8893165036777857,-0.174773227515955,-0.5342196575322609,6,1
670.753196,730.753196,6.971730116639831,2.451754985938116,-0.0657732662513987,-0.5892662397427029,6,1
671.753196,731.753196,6.999967675856487,2.9117541878054816,0.0979952704473943,-0.9542895301423684,6,1
672.753196,732.753196,6.458613700494746,2.5510109505538763,0.0833402111941663,-0.850520436074556,6,1
673.753196,733.753196,6.453940776207915,2.850765937766176,-0.2606866365387059,-1.1308166169068046,6,1
674.753196,734.753196,6.804320013269011,2.247671307796825,-0.1585955305308952,-0.896385495533508,6,1
675.753196,735.753196,6.301219277820982,2.848953559057076,-0.1242071583313833,-0.3789570399889097,6,1
676.753196,736.753196,6.688950402328839,2.331177824018461,0.1512472021431534,-0.5492855130821557,6,1
677.753196,737.753196,7.013667252924366,2.851541057463576,-0.344734997074601,-0.6447104203526153,6,1
678.753196,738.753196,7.158492673241808,2.518415673602868,-0.1789022219451186,-0.792710909275057,6,1
679.753196,739.753196,7.364278577767871,2.736728908990698,0.0862441725996285,-0.7965127519226018,6,1
680.753196,740.753196,7.278807192703095,2.473398370685688,-0.0292483753096721,-1.0465143382502378,6,1
681.753196,741.753196,7.094055420858279,2.7857534312125827,-0.3460593161234402,-0.9038072339555216,6,1
682.753196,742.753196,6.47286182788609,3.157745796682401,-0.2787125828994301,-0.9103134302174044,6,1
683.753196,743.753196,6.810485133999631,2.2903946070366192,-0.087732335053142,-0.9445922857188204,6,1
684.753196,744.753196,7.261610890387292,2.515707363326088,-0.1738909906633101,-0.465059953235345,6,1
685.753196,745.753196,6.520018614674489,2.342444074865102,-0.1716671604606388,-0.6292527910291139,6,1
686.753196,746.753196,6.244294561940986,3.1211674571496038,-0.1604234900379091,-0.4366441468189825,6,1
687.753196,747.753196,6.533289690881244,2.2417960788422304,-0.1374391432156216,-0.7431052485532721,6,1
688.753196,748.753196,6.523207617800884,3.1447058029478328,0.1699149193894844,-0.9613084823366708,6,1
689.753196,749.753196,6.410391987129584,2.2338693390115925,-0.2508773689848387,-0.938044417877466,6,1
690.753196,750.753196,6.766356925855948,3.1861180320389897,-0.116769413495434,-1.108822398214768,6,1
691.753196,751.753196,7.292597961552925,2.6556621422659603,0.0719363198597271,-0.7895805540652416,6,1
692.753196,752.753196,6.778416681434658,3.0938266283833284,0.2408738546517828,-0.7984700856973679,6,1
