Start Time (s),End Time (s),Kurtosis D1,Kurtosis D2,Kurtosis D3,Kurtosis A4,Label,Label bin
5.620701551,65.62070155,1.411353531,-0.704966448,-1.351243689,-0.692205964,1,0
6.620701551,66.62070155,1.342693582,-0.703957354,-1.354932497,-0.873599528,1,0
7.620701551,67.62070155,1.385533168,-0.669825016,-1.34816802,0.16209938,1,0
8.620701551,68.62070155,1.408981109,-0.675501093,-1.319323049,-0.378653628,1,0
9.620701551,69.62070155,1.449763971,-0.700475575,-1.332598539,-1.13505867,1,0
10.62070155,70.62070155,1.401592843,-0.730109509,-1.277055333,1.264486271,1,0
11.62070155,71.62070155,1.552518558,-0.698586718,-1.290010783,0.526636756,1,0
12.62070155,72.62070155,1.490513719,-0.704486077,-1.346951953,1.678077861,1,0
13.62070155,73.62070155,1.581582796,-0.595351626,-1.273247817,-0.713664412,1,0
14.62070155,74.62070155,1.525219404,-0.659595779,-1.349709324,-0.373955988,1,0
15.62070155,75.62070155,1.628034438,-0.694061918,-1.346799555,0.310043707,1,0
16.62070155,76.62070155,1.538538494,-0.741311924,-1.265473051,-0.373955988,1,0
17.62070155,77.62070155,1.607568535,-0.543182507,-1.395986041,-0.125821765,1,0
18.62070155,78.62070155,1.476390222,-0.725175622,-1.44278547,-0.347005794,1,0
19.62070155,79.62070155,1.53280759,-0.70944506,-1.444391227,-0.819009954,1,0
20.62070155,80.62070155,1.559789279,-0.666592378,-1.436498591,-0.60390695,1,0
21.62070155,81.62070155,1.510399439,-0.748036389,-1.432991194,-0.234084354,1,0
22.62070155,82.62070155,1.521245345,-0.695957837,-1.339307055,-1.009936246,1,0
23.62070155,83.62070155,1.615909663,-0.764720237,-1.393241461,-0.260610243,1,0
24.62070155,84.62070155,1.496310274,-0.55978112,-1.440422068,-0.977933773,1,0
25.62070155,85.62070155,1.472200832,-0.50110419,-1.452642863,-0.566775084,1,0
26.62070155,86.62070155,1.659158601,-0.706356801,-1.440437301,-1.081049836,1,0
27.62070155,87.62070155,1.784390569,-0.578795868,-1.373983476,-0.29660251,1,0
28.62070155,88.62070155,1.38579322,-0.79463315,-1.402573858,-0.651322871,1,0
29.62070155,89.62070155,1.838118707,-0.597075632,-1.428431663,-0.568822803,1,0
30.62070155,90.62070155,1.693405211,-0.666191785,-1.409019585,-0.345997843,1,0
31.62070155,91.62070155,1.33444888,-0.783638078,-1.46568714,-0.343698897,1,0
32.62070155,92.62070155,1.795454332,-0.611337701,-1.463284976,-0.25717556,1,0
33.62070155,93.62070155,1.832217939,-0.633045722,-1.381802735,-0.545620082,1,0
34.62070155,94.62070155,1.348556344,-0.806744008,-1.437830677,-0.39423613,1,0
35.62070155,95.62070155,1.879500003,-0.746383932,-1.456904775,0.036117839,1,0
36.62070155,96.62070155,1.817899374,-0.624567052,-1.447124938,-0.471720038,1,0
37.62070155,97.62070155,1.351338073,-0.735328646,-1.399321581,-0.196041319,1,0
38.62070155,98.62070155,1.496501557,-0.645686309,-1.393345087,-0.203884976,1,0
39.62070155,99.62070155,1.683318221,-0.694653268,-1.43183689,-0.435407984,1,0
40.62070155,100.6207016,1.460424826,-0.753158294,-1.449005546,0.523954521,1,0
41.62070155,101.6207016,1.432437713,-0.768678252,-1.345640244,0.111732137,1,0
42.62070155,102.6207016,1.69237684,-0.745057623,-1.389582102,-0.177757862,1,0
43.62070155,103.6207016,1.696701123,-0.742920007,-1.398832364,-0.461725919,1,0
44.62070155,104.6207016,1.552527111,-0.719222519,-1.406387911,-0.663575181,1,0
45.62070155,105.6207016,1.652768204,-0.721158084,-1.355835821,-0.555692888,1,0
46.62070155,106.6207016,1.705303077,-0.74532474,-1.399808675,0.020261101,1,0
47.62070155,107.6207016,1.367371149,-0.67539613,-1.403198527,-0.189002193,1,0
48.62070155,108.6207016,1.785782734,-0.764445735,-1.367648992,-0.676171419,1,0
49.62070155,109.6207016,1.768545598,-0.709420182,-1.338004416,-0.967040371,1,0
50.62070155,110.6207016,1.429945786,-0.715497207,-1.396205403,-0.428501653,1,0
51.62070155,111.6207016,1.813174789,-0.701271679,-1.386811556,-0.554717228,1,0
52.62070155,112.6207016,1.766572226,-0.733658651,-1.431034281,0.025922962,1,0
53.62070155,113.6207016,1.472022209,-0.71488265,-1.414425241,-0.152245233,1,0
54.62070155,114.6207016,1.393555958,-0.819537302,-1.396869103,-0.490613054,1,0
55.62070155,115.6207016,1.775020592,-0.689974347,-1.424169336,-0.351630893,1,0
56.62070155,116.6207016,1.396356292,-0.77816226,-1.41727688,-0.739701471,1,0
57.62070155,117.6207016,1.51029986,-0.704517238,-1.398397653,-0.595409197,1,0
58.62070155,118.6207016,1.711087627,-0.686640213,-1.402894182,-0.720263689,1,0
59.62070155,119.6207016,1.548996243,-0.76127813,-1.386226503,-0.323344634,1,0
60.62070155,120.6207016,1.546874988,-0.788015747,-1.3906429,-0.130768079,1,0
61.62070155,121.6207016,1.660812095,-0.698606593,-1.405605659,-0.189251536,1,0
