Start Time (s),End Time (s),Kurtosis D1,Kurtosis D2,Kurtosis D3,Kurtosis A4,Label,Label bin
0.075069427,60.075069427,1.9203998765814685,-0.3404865058941979,-0.6856875872344181,4.016963839228332,1,0
1.075069427,61.075069427,1.8557293224140092,-0.4053282068987216,-0.656456647401988,5.0421713290737245,1,0
2.075069427,62.075069427,1.7375310745199508,-0.430009110273474,-0.6079758642303581,1.6254250179905243,1,0
3.075069427,63.075069427,1.892068920426392,-0.3418582721261001,-0.6969202566973278,6.201035972353212,1,0
4.075069427,64.075069427,1.7761065063592518,-0.2108754363645171,-0.6575560290709279,2.5282313568724994,1,0
5.075069427,65.075069427,1.75895641440398,-0.3452175285716787,-0.872775318500095,2.8565821284867727,1,0
6.075069427,66.075069427,1.8490996469424816,-0.3970694125215055,-0.672120680707442,0.7716228240087957,1,0
7.075069427,67.075069427,1.8952416388757607,-0.3637677123126552,-0.901571518015484,1.85696817630864,1,0
8.075069427,68.075069427,1.6877018809646582,-0.3983007322402629,-0.8293066681137558,1.3963467324903354,1,0
9.075069427,69.075069427,1.82599645662584,-0.3329929122574464,-0.9114791110508288,2.1601933152136468,1,0
10.075069427,70.075069427,1.887912082594263,-0.3361368434754501,-0.7566950789286415,3.5006601187556923,1,0
11.075069427,71.075069427,1.8418834455367588,-0.411538151766659,-0.7169347800861616,1.0014812283434962,1,0
12.075069427,72.075069427,1.730664847142454,-0.3601002169620066,-0.6232360209367505,7.874345462202045,1,0
13.075069427,73.075069427,1.8212081603213868,-0.2024241065697292,-0.5803886894296855,2.670593866248394,1,0
14.075069427,74.075069427,1.7636557232776386,-0.3529331873381243,-0.5838640837164992,6.005116268632648,1,0
15.075069427,75.075069427,1.903059005363412,-0.4308218097903027,-0.4717233975162833,4.247188806445563,1,0
16.075069427,76.075069427,1.9386596470721704,-0.5003898674832761,-0.6459679771896245,3.1708451883682303,1,0
17.075069427,77.075069427,1.7923886145357455,-0.2192716929860942,-0.6340925196689167,6.130091296206693,1,0
18.075069427,78.075069427,1.8140484977450504,-0.1134536400540704,-0.716545972438337,4.168913630449169,1,0
19.075069427,79.075069427,1.9238707097450616,-0.3808366062345176,-0.7221301999557843,5.27244865190389,1,0
20.075069427,80.075069427,1.7942565495386562,-0.5430591734960459,-0.6787394611726643,2.242329153639297,1,0
21.075069427,81.075069427,2.0446149348905225,-0.2203987729881436,-0.7121690704254631,2.154940493813677,1,0
22.075069427,82.075069427,1.8736733881997711,0.0256858988306722,-0.7914502987574736,2.7105549710926606,1,0
23.075069427,83.075069427,1.8077556015828196,-0.4489812495801017,-0.8134244067494567,2.329454524583576,1,0
24.075069427,84.075069427,1.783439581803388,-0.5907514230111044,-0.6613601764652093,7.839026360481961,1,0
25.075069427,85.075069427,1.8537375651269856,-0.317337851619889,-0.6514220216111335,4.929152891931175,1,0
26.075069427,86.075069427,1.9742743286595443,-0.2344520606300046,-0.7143630191809534,3.715434131479727,1,0
27.075069427,87.075069427,1.7332804205289696,0.0413362851866128,-0.5372638177085061,1.5629576251974235,1,0
28.075069427,88.075069427,2.0295332428565773,-0.3668354089553243,-0.4983483670291133,5.145749979480256,1,0
29.075069427,89.075069427,1.627583317198642,-0.5025017618247651,-0.6806062033381854,2.29711661298595,1,0
30.075069427,90.075069427,2.0685117735355822,-0.3672135493878006,-0.8219843767735826,5.673798090167386,1,0
31.075069427,91.075069427,1.6283157328518856,-0.0441922741187714,-0.8299942745739197,2.3299848082107677,1,0
32.075069427,92.075069427,2.0961515969184887,-0.2908592514419976,-0.5489875255938506,3.292413569855573,1,0
33.075069427,93.075069427,1.5487601132155966,-0.3462835823170729,-0.4773840540020155,1.8020808505696435,1,0
34.075069427,94.075069427,2.117035637458077,-0.4328379212322266,-0.6371562032894893,0.827329696771379,1,0
35.075069427,95.075069427,2.227986013139523,-0.3889377427365272,-0.5234923748814593,2.522513633772869,1,0
36.075069427,96.075069427,1.503833990183872,-0.0007420075648432,-0.3792975669691198,1.4759525908237483,1,0
37.075069427,97.075069427,2.125164125602865,-0.146219597242434,-0.7526492889907797,0.9470584740744736,1,0
38.075069427,98.075069427,1.5336199932183536,-0.4451473139997595,-0.5473793172809991,1.2343970687090895,1,0
39.075069427,99.075069427,2.080108875834932,-0.3774399327459217,-0.8546001328110133,1.1673506999974066,1,0
