Start Time (s),End Time (s),Kurtosis D1,Kurtosis D2,Kurtosis D3,Kurtosis A4,Label bin,Label
0.079853058,60.079853058,3.4975085791586977,0.83378114956284,-0.12823808690163485,1.1196495497373116,0
1.079853058,61.079853058,2.2333423070205782,-0.4738404312082718,-0.9749219273666534,3.5319905143939474,0
2.079853058,62.079853058,1.6338576817616834,-0.46826996126845266,-1.0671474164646313,2.159889434851028,0
3.079853058,63.079853058,2.1403687953282002,-0.4011740972573463,-1.0596498752625965,4.9125350272589206,0
4.079853058,64.079853058,1.5810755580473588,-0.4290842150328529,-1.1164368684264399,0.39523825752076247,0
5.079853058,65.079853058,2.3034793968780916,-0.46941580595843124,-1.0336198880495435,3.704138410640649,0
6.079853058,66.079853058,1.644835966146954,-0.45813038962382446,-0.9987404771026811,1.8502154919016167,0
7.079853058,67.079853058,2.274627678868028,-0.24370585160236935,-0.9956701599696465,2.5320329207036805,0
8.079853058,68.079853058,1.68473866939451,-0.48499933404778117,-0.9340545484855736,2.8773756957876575,0
9.079853058,69.079853058,2.1644422480628673,-0.4705354930313659,-1.0762150354867586,2.7075171643243356,0
10.079853058,70.079853058,1.8265768069212571,-0.4702671757375416,-1.2353048216398788,2.322744862679121,0
11.079853058,71.079853058,2.1949167784501276,-0.27863379395984333,-1.0043704975274572,0.327588293725781,0
12.079853058,72.079853058,1.8440623510631342,-0.45500788782005985,-0.9823193424468162,1.376310176342277,0
13.079853058,73.079853058,2.1118871115368627,-0.526519402845806,-0.9143261247911814,0.7686265491068531,0
14.079853058,74.079853058,1.7200072302669254,-0.31198172181527717,-0.9336494066422829,2.524947110322449,0
15.079853058,75.079853058,1.8730209609440118,-0.40856135859356835,-0.8800488621420226,0.8573080763949732,0
16.079853058,76.079853058,2.1358826227270304,-0.27950885173634266,-1.113213189699009,0.7828982308772323,0
17.079853058,77.079853058,1.9246525750408674,-0.49444245959110855,-0.9041065983932355,2.771267858832233,0
18.079853058,78.079853058,1.851771455690809,-0.38862388071310416,-1.0696109008081156,-0.03980776447410017,0
19.079853058,79.079853058,2.31381883217807,-0.24673410596522594,-0.9752611336900561,1.9653287905276482,0
20.079853058,80.079853058,1.7857976652786753,-0.4820937603983584,-0.9433808328592423,-0.30511417206258473,0
21.079853058,81.079853058,2.3720157598538565,-0.4488461093904639,-0.8129686283280977,3.73888460019434,0
22.079853058,82.079853058,1.7833601403114514,-0.46826904575454265,-0.9259654684801992,0.2134402301781706,0
23.079853058,83.079853058,1.7361133188428433,-0.5038760503681989,-0.9640468452838582,6.425618783695457,0
24.079853058,84.079853058,1.706519598915384,-0.4969950407947721,-0.9171546745503152,0.708194384529294,0
25.079853058,85.079853058,1.871708487684189,-0.4446661035566164,-0.9218551052831518,1.923304417256067,0
26.079853058,86.079853058,2.3429923276933398,-0.42134989699566683,-0.9965089043086666,2.6956707189769373,0
27.079853058,87.079853058,1.9615337677471665,-0.32079817315349635,-0.965184360063037,-0.26806150351657854,0
28.079853058,88.079853058,2.3543391683513075,-0.12402448225490126,-0.9148742975999702,1.297192009276662,0
29.079853058,89.079853058,1.8960156501317709,-0.46589032236678385,-0.9316298085906478,1.091898578821029,0
30.079853058,90.079853058,2.3665871127179283,-0.3604042655419044,-0.8565300989433124,7.497923871398619,0
31.079853058,91.079853058,1.9512418981273116,-0.3450650523380627,-0.8966547148538777,1.1453372147325123,0
32.079853058,92.079853058,2.360237516257408,-0.267159162475862,-1.0022685213983955,3.4496658243996237,0
33.079853058,93.079853058,1.991119431877892,-0.35934928918458375,-0.8539578332397642,1.9279781091685662,0
34.079853058,94.079853058,2.326408880821532,-0.29152886749558693,-0.9622141786421046,1.0131728246673681,0
35.079853058,95.079853058,1.9349266777179581,-0.29339311506495536,-1.0417449954317548,3.358041910773535,0
36.079853058,96.079853058,2.2028061019507392,-0.22925766716016494,-0.7973034347256776,0.6358410653457849,0
37.079853058,97.079853058,1.9646080601630773,-0.3436267099449819,-0.8352013513228065,3.021717314501962,0
38.079853058,98.079853058,2.264317531133613,-0.28786673714806943,-0.7115973486984122,0.5770941293573184,0
39.079853058,99.079853058,1.9235865742703453,-0.2333865909622337,-0.6899054183809241,1.0430468162125814,0
40.079853058,100.079853058,2.3353484253284824,-0.2224494190797639,-0.9466272665077788,3.6707204423145674,0
41.079853058,101.079853058,2.0004277071755245,-0.41798030744883485,-0.7060031238074767,1.793747273012932,0
42.079853058,102.079853058,2.2570977508207823,-0.24286077338902823,-0.9173418948273762,3.0105178247151647,0
43.079853058,103.079853058,1.920817489333773,-0.25384667381495696,-1.0198643358167137,0.5424693008102608,0
44.079853058,104.079853058,2.5411436845348288,-0.14408861636875958,-0.8634164050936977,2.673071649266915,0
45.079853058,105.079853058,1.989818270411293,-0.35358769376854937,-0.7442527699403843,0.23454186146797396,0
46.079853058,106.079853058,2.7284387100599554,-0.20428649193328807,-0.5554578264321779,1.4497806389746222,0
47.079853058,107.079853058,2.1579615489622315,-0.2511341222906789,-0.7169178610512579,0.5593190458766948,0
48.079853058,108.079853058,2.698716003874752,-0.17027737836353207,-0.9554451233057999,2.6484491595440254,0
49.079853058,109.079853058,2.280316963034566,-0.28892605178160746,-0.7624210677778174,1.326704802941511,0
50.079853058,110.079853058,2.7446226320827494,-0.2890469339007571,-1.022403656248474,0.32444140923186104,0
51.079853058,111.079853058,2.18853613284029,-0.32944765599339343,-1.0677360911368337,2.582470692668605,0
52.079853058,112.079853058,2.678846688924067,-0.22357763543621045,-0.8351557368377391,0.0063982258796371205,0
53.079853058,113.079853058,2.2538217457198604,-0.29581907655538897,-0.7266920195981093,1.5323504627125368,0
54.079853058,114.079853058,2.7895792192843354,-0.3273615023879404,-0.6762987007851491,-0.24982796294793896,0
55.079853058,115.079853058,2.1246479779909526,-0.27901958289677253,-0.7709852560998582,1.421518926239501,0
