Start Time (s),End Time (s),Kurtosis D1,Kurtosis D2,Kurtosis D3,Kurtosis A4,Label,Label bin
2.920237541,62.920237541,1.8466553555366556,0.1966304871925102,-0.859467618061446,0.503893841701796,1,0
3.920237541,63.920237541,1.7897953105150002,-0.0409711182744079,-0.6067300994728804,2.368189790141144,1,0
4.9202375410000005,64.920237541,2.022261446668643,-0.0723710714485781,-0.8565235568602634,0.4196491689027155,1,0
5.9202375410000005,65.920237541,1.963936501642749,-0.0474087674530951,-0.7974976353022205,4.266692646276355,1,0
6.9202375410000005,66.920237541,1.9477980887456745,0.1089311587041601,-0.3636271007972813,0.8407757598775376,1,0
7.920237541,67.920237541,1.9528635675274464,0.1224245624138009,-0.6419159584874499,0.0018990860192475,1,0
8.920237541,68.920237541,1.965532087512668,-0.0145638748974223,-0.4659399540110471,2.644139675217567,1,0
9.920237541,69.920237541,1.976249991694046,-0.0334810190758578,-0.1983437024931365,1.053145788614633,1,0
10.920237541,70.920237541,2.024489250879305,0.0862223342909525,-0.7112429065216972,2.139388927894312,1,0
11.920237541,71.920237541,1.953999035986857,0.2302406144055635,-0.6410551651307177,-0.161377325041494,1,0
12.920237541,72.920237541,2.0605967568568087,0.3385167203708206,-0.4643531395856684,1.7176874716423205,1,0
13.920237541,73.920237541,2.0694376181294345,0.0813187775529895,-0.7552871959323952,0.8519663126199064,1,0
14.920237541,74.920237541,1.954760900469248,-0.0311711124286522,-0.7226642504089669,1.609048541835027,1,0
15.920237541,75.920237541,2.121831422485428,0.1306065752253498,-0.2649022080746497,0.833283354492373,1,0
16.920237541,76.920237541,2.0167899107990497,0.2492980487963261,-0.7489878679379904,4.829555795232853,1,0
17.920237541,77.920237541,2.0650940675027973,0.1023749556734934,-0.1841275655095153,3.517032301776995,1,0
18.920237541,78.920237541,1.9824057039339449,0.0937586307448627,-0.2583464163116078,1.1395685100261428,1,0
19.920237541,79.920237541,2.080464385486252,0.0222898036674217,-0.898453984660724,2.485615302383361,1,0
20.920237541,80.920237541,2.012722607075701,0.2634030298426313,-0.3773492131350635,4.527723331046518,1,0
21.920237541,81.920237541,2.1998363706574,0.1155976299117145,-0.6050247972693215,2.066216584671261,1,0
22.920237541,82.920237541,2.1300592854193603,-0.0190343839020363,-0.6219839318525344,0.3956116693594582,1,0
23.920237541,83.920237541,2.001955868698375,0.1423210135984605,-0.6259064972840322,3.369115654576049,1,0
24.920237541,84.920237541,2.2557596300605613,0.1266217694782776,-0.3339006059978775,1.073755860508208,1,0
25.920237541,85.920237541,2.0273527830239635,0.192795494840229,-0.7581632332772954,3.6574500880215615,1,0
26.920237541,86.920237541,2.0353928222243294,0.0050148239571536,-0.3564050147133519,1.5836195009213805,1,0
27.920237541,87.920237541,2.14879021317517,0.2253268560845511,-0.0577226973759197,1.3973366023848284,1,0
28.920237541,88.920237541,2.2140581330923688,0.0021099022883506,-0.7693573592899474,2.96769434992275,1,0
29.920237541,89.920237541,1.897165880815713,0.2366641644973666,-0.5944549149020055,1.7840391493703225,1,0
30.920237541,90.920237541,2.3192528972711823,0.2240849104439664,-0.3987718428650848,4.571677241974855,1,0
31.920237541,91.920237541,2.3894055937871714,0.142162745191499,-0.4185488884400605,1.1035935560301908,1,0
32.920237541,92.920237541,1.9210153049973144,0.1324084618469947,-0.7866748860907928,2.0157281797299413,1,0
33.920237541,93.920237541,2.399265625994465,0.1345242636981511,-0.3278843138255927,2.138644019141206,1,0
