Start Time (s),End Time (s),Kurtosis D1,Kurtosis D2,Kurtosis D3,Kurtosis A4,Label,Label bin
0.078166723,60.078166723,2.188122183559959,-0.3876857352546916,-0.414566283932162,4.022350987536205,1,0
1.078166723,61.078166723,2.208452325155452,-0.4161769822551773,-0.8022009479818584,3.304469251991396,1,0
2.078166723,62.078166723,2.064738763318557,-0.4234059582329843,-0.797073707647586,1.9777842778410728,1,0
3.078166723,63.078166723,2.119451529662544,-0.1310206867483736,-0.4482911517843155,2.22217742473012,1,0
4.078166723,64.078166723,2.020476442719312,-0.3790671374071288,-0.4677264321849943,-0.3048361460731748,1,0
5.078166723,65.078166723,2.193884012654557,-0.3578150512774578,-0.490855351109146,1.8991306770605216,1,0
6.078166723,66.078166723,2.072045976449635,-0.4252742555763045,-0.6083374005279083,0.1673140116097742,1,0
7.078166723,67.078166723,2.245693273582125,-0.3681414429651268,-0.6266965061152425,1.1102288584015545,1,0
8.078166723,68.078166723,2.072383810280144,-0.336585978775036,-0.8255100419823518,2.6519582048982766,1,0
9.078166723,69.078166723,2.223913070770851,-0.3568423251639259,-0.8048986333688961,0.3775015010396512,1,0
10.078166723,70.078166723,2.062421021624014,-0.3032508265487843,-0.7222113468422187,2.505330136068188,1,0
11.078166723,71.078166723,2.21145569817298,-0.3598694047479007,-0.8381839074380939,0.5034837406237802,1,0
12.078166723,72.078166723,2.045828045959793,-0.3220799018896345,-0.6727488484878381,1.432468746185532,1,0
13.078166723,73.078166723,2.2156687027940745,-0.3400541097722529,-0.7914676113347556,1.960595297600217,1,0
14.078166723,74.078166723,2.1103826131324084,-0.3493017013742698,-0.659944799563355,3.7420250193177305,1,0
15.078166723,75.078166723,2.227542361413932,-0.4301502104555745,-0.7010737587480471,2.5917272616347056,1,0
16.078166723,76.078166723,2.214546870332568,-0.4584898354620699,-0.7113966472561799,1.6393628288753082,1,0
17.078166723,77.078166723,2.1016814078143917,-0.3835701249401504,-0.7362064815320357,1.8859282808148092,1,0
18.078166723,78.078166723,2.1748050735619406,-0.3508342434884608,-0.9163406786751404,2.8674045453682533,1,0
19.078166723,79.078166723,2.072996638357875,-0.2886663651447669,-0.7861789280639626,3.675723418098441,1,0
20.078166723,80.078166723,2.192356679009329,-0.3152858441658583,-0.6082921761732183,1.4240661556744252,1,0
21.078166723,81.078166723,2.159078753068413,-0.3087474593326988,-0.5322052605020473,1.694426255572826,1,0
22.078166723,82.078166723,2.265077926874336,-0.3584383702152647,-0.5076659256321272,2.06958596731422,1,0
23.078166723,83.078166723,2.0165316477113,-0.2855483057659307,-0.6517108686909108,1.1817409576021172,1,0
24.078166723,84.078166723,2.3330636348096307,-0.3715700208040227,-0.6906480477150234,5.75850240102044,1,0
25.078166723,85.078166723,2.302035716818428,-0.3307032144595476,-0.7440160910807201,3.7577004547691777,1,0
26.078166723,86.078166723,2.0592766928823574,-0.4323166341457543,-0.7633471740346018,5.193375266611303,1,0
27.078166723,87.078166723,2.36800277211656,-0.2795602013365328,-0.7776402393248132,2.0814955200734504,1,0
28.078166723,88.078166723,1.9367802448356808,-0.2855068671584635,-0.5633868026619431,2.9590489795400687,1,0
29.078166723,89.078166723,2.4516079480496917,-0.3428468412751977,-0.5831280130697838,1.4036128423523015,1,0
