Time (real),IR Value raw,IR Value filtered,Time (s),Label_Detail
2025-05-12 00:46:44,130187,176,3.199587821960449,1
2025-05-12 00:46:44,129411,-563,3.2402069568634038,1
2025-05-12 00:46:44,128884,-1022,3.2839274406433105,1
2025-05-12 00:46:44,129196,-665,3.319705009460449,1
2025-05-12 00:46:44,129610,-235,3.3607211112976074,1
2025-05-12 00:46:44,129829,-15,3.402488470077514,1
2025-05-12 00:46:44,129981,128,3.4393463134765625,1
2025-05-12 00:46:44,130060,194,3.48036789894104,1
2025-05-12 00:46:44,130030,154,3.5200395584106445,1
2025-05-12 00:46:44,130037,151,3.5595345497131348,1
2025-05-12 00:46:44,130119,218,3.5995395183563232,1
2025-05-12 00:46:44,130174,256,3.639505624771118,1
2025-05-12 00:46:44,130194,259,3.679932594299317,1
2025-05-12 00:46:44,130205,253,3.7195212841033936,1
2025-05-12 00:46:44,130224,255,3.7596375942230233,1
2025-05-12 00:46:44,130236,251,3.799562931060791,1
2025-05-12 00:46:44,130219,219,3.839423656463623,1
2025-05-12 00:46:44,129757,-228,3.879559755325317,1
2025-05-12 00:46:44,128837,-1076,3.920465469360352,1
2025-05-12 00:46:44,128853,-994,3.960345268249512,1
2025-05-12 00:46:44,129294,-518,4.0003509521484375,1
2025-05-12 00:46:44,129625,-175,4.040424823760986,1
2025-05-12 00:46:44,129862,58,4.079542875289917,1
2025-05-12 00:46:45,129989,173,4.120341062545776,1
2025-05-12 00:46:45,129984,158,4.16032600402832,1
2025-05-12 00:46:45,129965,130,4.199542284011841,1
2025-05-12 00:46:45,130007,161,4.240258932113648,1
2025-05-12 00:46:45,130070,210,4.28005576133728,1
2025-05-12 00:46:45,130115,239,4.320399522781372,1
2025-05-12 00:46:45,130129,238,4.359626054763794,1
2025-05-12 00:46:45,130131,225,4.399544715881348,1
2025-05-12 00:46:45,130166,244,4.439441680908203,1
2025-05-12 00:46:45,130184,245,4.479501008987427,1
2025-05-12 00:46:45,129812,-119,4.520445585250855,1
2025-05-12 00:46:45,128720,-1135,4.560350179672241,1
2025-05-12 00:46:45,128575,-1200,4.600101470947266,1
2025-05-12 00:46:45,128979,-746,4.6394572257995605,1
2025-05-12 00:46:45,129294,-404,4.68004322052002,1
2025-05-12 00:46:45,129535,-153,4.720158100128174,1
2025-05-12 00:46:45,129738,47,4.7602362632751465,1
2025-05-12 00:46:45,129805,107,4.799952745437622,1
2025-05-12 00:46:45,129799,94,4.839493274688721,1
2025-05-12 00:46:45,129829,117,4.880441188812256,1
2025-05-12 00:46:45,129924,199,4.920445203781128,1
2025-05-12 00:46:45,130025,281,4.970411539077759,1
2025-05-12 00:46:45,130053,290,5.009377479553223,1
2025-05-12 00:46:45,130070,287,5.050412654876709,1
2025-05-12 00:46:45,130120,316,5.089523315429688,1
2025-05-12 00:46:46,130146,321,5.129528999328613,1
2025-05-12 00:46:46,130127,283,5.170195817947388,1
2025-05-12 00:46:46,129402,-414,5.209856748580933,1
2025-05-12 00:46:46,128365,-1360,5.250479459762573,1
2025-05-12 00:46:46,128384,-1258,5.2894909381866455,1
2025-05-12 00:46:46,128730,-855,5.32945704460144,1
2025-05-12 00:46:46,128989,-558,5.37043046951294,1
2025-05-12 00:46:46,129290,-241,5.409697771072388,1
2025-05-12 00:46:46,129557,24,5.449910640716553,1
2025-05-12 00:46:46,129629,90,5.489462852478027,1
2025-05-12 00:46:46,129641,96,5.5295915603637695,1
2025-05-12 00:46:46,129745,187,5.570176362991333,1
2025-05-12 00:46:46,129860,284,5.609699010848999,1
2025-05-12 00:46:46,129949,349,5.650398015975952,1
2025-05-12 00:46:46,129984,360,5.68947172164917,1
2025-05-12 00:46:46,130011,363,5.729370355606079,1
2025-05-12 00:46:46,130026,355,5.770330905914307,1
2025-05-12 00:46:46,130048,353,5.810144424438477,1
2025-05-12 00:46:46,130063,345,5.850433826446533,1
2025-05-12 00:46:46,130067,327,5.890326499938965,1
2025-05-12 00:46:46,129465,-258,5.929548501968384,1
2025-05-12 00:46:46,128271,-1361,5.970438241958618,1
2025-05-12 00:46:46,128165,-1375,6.010166168212891,1
2025-05-12 00:46:46,128553,-925,6.0497143268585205,1
2025-05-12 00:46:46,128995,-453,6.089490175247192,1
2025-05-12 00:46:47,129311,-129,6.129995346069336,1
2025-05-12 00:46:47,129503,60,6.170159578323364,1
2025-05-12 00:46:47,129565,114,6.209898948669434,1
2025-05-12 00:46:47,129552,95,6.249842166900635,1
2025-05-12 00:46:47,129582,117,6.289876461029053,1
2025-05-12 00:46:47,129682,203,6.330328702926636,1
2025-05-12 00:46:47,129769,272,6.369435787200928,1
2025-05-12 00:46:47,129844,326,6.409372091293335,1
2025-05-12 00:46:47,129905,362,6.449615478515625,1
2025-05-12 00:46:47,129918,352,6.489510536193848,1
2025-05-12 00:46:47,129933,344,6.5302488803863525,1
2025-05-12 00:46:47,129996,382,6.570447206497192,1
2025-05-12 00:46:47,130027,387,6.609438896179199,1
2025-05-12 00:46:47,130014,351,6.650374889373779,1
2025-05-12 00:46:47,129296,-344,6.690272092819214,1
2025-05-12 00:46:47,128297,-1259,6.730347156524658,1
2025-05-12 00:46:47,128349,-1132,6.769439697265625,1
2025-05-12 00:46:47,128760,-676,6.810348272323608,1
2025-05-12 00:46:47,128982,-425,6.850062847137451,1
2025-05-12 00:46:47,129211,-184,6.889505624771118,1
2025-05-12 00:46:47,129437,39,6.929774761199951,1
2025-05-12 00:46:47,129490,87,6.970428943634033,1
2025-05-12 00:46:47,129497,88,7.009938955307007,1
2025-05-12 00:46:47,129567,148,7.049997568130493,1
2025-05-12 00:46:47,129706,269,7.089510679244995,1
2025-05-12 00:46:48,129812,352,7.130345821380615,1
2025-05-12 00:46:48,129867,381,7.170408010482788,1
2025-05-12 00:46:48,129913,401,7.209510087966919,1
2025-05-12 00:46:48,129943,404,7.250434875488281,1
2025-05-12 00:46:48,129970,404,7.289522409439087,1
2025-05-12 00:46:48,129977,385,7.329747438430786,1
2025-05-12 00:46:48,129987,370,7.3704187870025635,1
2025-05-12 00:46:48,130000,360,7.409736394882202,1
2025-05-12 00:46:48,130000,337,7.46036696434021,1
2025-05-12 00:46:48,129105,-523,7.499977827072143,1
2025-05-12 00:46:48,128139,-1396,7.540449857711792,1
2025-05-12 00:46:48,128247,-1207,7.58035945892334,1
2025-05-12 00:46:48,128647,-757,7.620457410812378,1
2025-05-12 00:46:48,128945,-430,7.660368919372559,1
2025-05-12 00:46:48,129248,-119,7.700419187545776,1
2025-05-12 00:46:48,129450,78,7.739972829818726,1
2025-05-12 00:46:48,129505,124,7.780353546142578,1
2025-05-12 00:46:48,129502,114,7.820218563079834,1
2025-05-12 00:46:48,129572,172,7.8597092628479,1
2025-05-12 00:46:48,129701,283,7.899451971054077,1
2025-05-12 00:46:48,129817,374,7.940337657928467,1
2025-05-12 00:46:48,129888,417,7.979615926742554,1
2025-05-12 00:46:48,129914,415,8.019611120223999,1
2025-05-12 00:46:48,129965,437,8.05971360206604,1
2025-05-12 00:46:48,129999,442,8.100206136703491,1
2025-05-12 00:46:49,130012,426,8.140363216400146,1
2025-05-12 00:46:49,130003,391,8.18034029006958,1
2025-05-12 00:46:49,129462,-140,8.220257043838501,1
2025-05-12 00:46:49,128236,-1281,8.26036787033081,1
2025-05-12 00:46:49,128029,-1395,8.300350427627563,1
2025-05-12 00:46:49,128442,-920,8.339660406112671,1
2025-05-12 00:46:49,128880,-452,8.38029432296753,1
2025-05-12 00:46:49,129174,-148,8.41989541053772,1
2025-05-12 00:46:49,129390,63,8.459977626800537,1
2025-05-12 00:46:49,129414,82,8.500430583953857,1
2025-05-12 00:46:49,129347,14,8.540392398834229,1
2025-05-12 00:46:49,129400,63,8.580305576324463,1
2025-05-12 00:46:49,129568,217,8.620417356491089,1
2025-05-12 00:46:49,129689,316,8.660428524017334,1
2025-05-12 00:46:49,129749,353,8.700210094451904,1
2025-05-12 00:46:49,129794,373,8.740148305892944,1
2025-05-12 00:46:49,129863,415,8.779693603515625,1
2025-05-12 00:46:49,129881,406,8.820155620574951,1
2025-05-12 00:46:49,129931,427,8.860421180725098,1
2025-05-12 00:46:49,129949,417,8.899835109710693,1
2025-05-12 00:46:49,129228,-285,8.939557790756226,1
2025-05-12 00:46:49,128056,-1366,8.980226993560791,1
2025-05-12 00:46:49,127910,-1417,9.019763231277466,1
2025-05-12 00:46:49,128205,-1052,9.060062408447266,1
2025-05-12 00:46:49,128446,-760,9.100273847579956,1
2025-05-12 00:46:50,128744,-433,9.139748573303224,1
2025-05-12 00:46:50,129116,-57,9.180335998535156,1
2025-05-12 00:46:50,129266,87,9.219886302947998,1
2025-05-12 00:46:50,129302,115,9.26040506362915,1
2025-05-12 00:46:50,129373,175,9.30033826828003,1
2025-05-12 00:46:50,129482,266,9.340174674987791,1
2025-05-12 00:46:50,129604,364,9.379886150360107,1
2025-05-12 00:46:50,129712,442,9.420426845550535,1
2025-05-12 00:46:50,129738,439,9.459360599517822,1
2025-05-12 00:46:50,129763,435,9.50009274482727,1
2025-05-12 00:46:50,129814,456,9.539655447006226,1
2025-05-12 00:46:50,129838,450,9.580265045166016,1
2025-05-12 00:46:50,129850,433,9.620404720306396,1
2025-05-12 00:46:50,129871,426,9.659412384033203,1
2025-05-12 00:46:50,129739,275,9.700398206710815,1
2025-05-12 00:46:50,128610,-800,9.73949146270752,1
2025-05-12 00:46:50,128002,-1320,9.779844760894775,1
2025-05-12 00:46:50,128224,-1030,9.820415258407593,1
2025-05-12 00:46:50,128674,-543,9.859525918960571,1
2025-05-12 00:46:50,128995,-208,9.899848699569702,1
2025-05-12 00:46:50,129265,58,9.950393199920654,1
2025-05-12 00:46:50,129414,194,9.990432977676392,1
2025-05-12 00:46:50,129461,226,10.030341863632202,1
2025-05-12 00:46:50,129482,231,10.0694100856781,1
2025-05-12 00:46:51,129574,303,10.109560012817385,1
2025-05-12 00:46:51,129658,363,10.149444818496704,1
2025-05-12 00:46:51,129725,403,10.190415620803831,1
2025-05-12 00:46:51,129774,424,10.22966480255127,1
2025-05-12 00:46:51,129818,439,10.269964456558228,1
2025-05-12 00:46:51,129825,418,10.309760093688965,1
2025-05-12 00:46:51,129826,393,10.35034441947937,1
2025-05-12 00:46:51,129850,391,10.390273094177246,1
2025-05-12 00:46:51,129926,438,10.429938316345217,1
2025-05-12 00:46:51,129902,388,10.470409154891968,1
2025-05-12 00:46:51,129511,-3,10.509346961975098,1
2025-05-12 00:46:51,128322,-1117,10.54987359046936,1
2025-05-12 00:46:51,128008,-1342,10.58954381942749,1
2025-05-12 00:46:51,128264,-1018,10.63035535812378,1
2025-05-12 00:46:51,128563,-674,10.670149087905884,1
2025-05-12 00:46:51,128814,-397,10.710349559783936,1
2025-05-12 00:46:51,129142,-64,10.749582529067991,1
2025-05-12 00:46:51,129306,94,10.790113925933838,1
2025-05-12 00:46:51,129322,103,10.829683780670166,1
2025-05-12 00:46:51,129374,145,10.869638681411743,1
2025-05-12 00:46:51,129539,291,10.91015911102295,1
2025-05-12 00:46:51,129681,406,10.949676275253296,1
2025-05-12 00:46:51,129775,469,10.989619731903076,1
2025-05-12 00:46:51,129841,501,11.030353307724,1
2025-05-12 00:46:51,129892,518,11.069682121276855,1
2025-05-12 00:46:52,129900,493,11.110430479049684,1
2025-05-12 00:46:52,129875,439,11.149531602859495,1
2025-05-12 00:46:52,129871,407,11.18968391418457,1
2025-05-12 00:46:52,129844,357,11.229491233825684,1
2025-05-12 00:46:52,128968,-487,11.270378589630129,1
2025-05-12 00:46:52,128103,-1267,11.31042981147766,1
2025-05-12 00:46:52,128196,-1101,11.349862575531006,1
2025-05-12 00:46:52,128607,-647,11.389713525772097,1
2025-05-12 00:46:52,128928,-305,11.429900884628296,1
2025-05-12 00:46:52,129185,-45,11.469690799713137,1
2025-05-12 00:46:52,129386,146,11.510410785675049,1
2025-05-12 00:46:52,129474,219,11.549890995025637,1
2025-05-12 00:46:52,129477,209,11.589842796325684,1
2025-05-12 00:46:52,129529,244,11.63040018081665,1
2025-05-12 00:46:52,129653,345,11.66969084739685,1
2025-05-12 00:46:52,129752,417,11.710383176803589,1
2025-05-12 00:46:52,129817,452,11.750186204910278,1
2025-05-12 00:46:52,129830,436,11.789701700210571,1
2025-05-12 00:46:52,129845,422,11.830341339111328,1
2025-05-12 00:46:52,129887,435,11.870010137557983,1
2025-05-12 00:46:52,129935,453,11.91016173362732,1
2025-05-12 00:46:52,129942,431,11.949868440628052,1
2025-05-12 00:46:52,129951,413,11.989709377288818,1
2025-05-12 00:46:52,129942,379,12.030330181121826,1
2025-05-12 00:46:52,129063,-469,12.070444345474243,1
2025-05-12 00:46:53,128115,-1328,12.110453128814695,1
2025-05-12 00:46:53,128175,-1189,12.150165319442747,1
2025-05-12 00:46:53,128582,-733,12.189887762069702,1
2025-05-12 00:46:53,128897,-392,12.229601383209229,1
2025-05-12 00:46:53,129185,-97,12.270408391952516,1
2025-05-12 00:46:53,129387,98,12.309341192245483,1
2025-05-12 00:46:53,129455,156,12.350404739379885,1
2025-05-12 00:46:53,129492,181,12.390432834625244,1
2025-05-12 00:46:53,129547,221,12.43942093849182,1
2025-05-12 00:46:53,129629,284,12.47954797744751,1
2025-05-12 00:46:53,129721,353,12.520043849945068,1
2025-05-12 00:46:53,129772,378,12.560264348983765,1
2025-05-12 00:46:53,129785,367,12.60040807723999,1
2025-05-12 00:46:53,129797,355,12.63936734199524,1
2025-05-12 00:46:53,129817,352,12.679900407791138,1
2025-05-12 00:46:53,129838,350,12.720399856567385,1
2025-05-12 00:46:53,129868,356,12.760340690612791,1
2025-05-12 00:46:53,129891,355,12.80026149749756,1
2025-05-12 00:46:53,129896,338,12.84038782119751,1
2025-05-12 00:46:53,129741,171,12.880336046218872,1
2025-05-12 00:46:53,128626,-885,12.920089483261108,1
2025-05-12 00:46:53,128179,-1248,12.960450410842896,1
2025-05-12 00:46:53,128500,-869,13.000183582305908,1
2025-05-12 00:46:53,128936,-406,13.03946614265442,1
2025-05-12 00:46:53,129213,-121,13.080127239227297,1
2025-05-12 00:46:54,129425,85,13.119441747665403,1
2025-05-12 00:46:54,129519,168,13.159703016281128,1
2025-05-12 00:46:54,129542,179,13.199740409851074,1
2025-05-12 00:46:54,129558,183,13.240429639816284,1
2025-05-12 00:46:54,129608,218,13.28006887435913,1
2025-05-12 00:46:54,129690,282,13.31943416595459,1
2025-05-12 00:46:54,129755,325,13.359362840652466,1
2025-05-12 00:46:54,129796,343,13.399767875671388,1
2025-05-12 00:46:54,129818,342,13.439741134643556,1
2025-05-12 00:46:54,129837,339,13.480334758758543,1
2025-05-12 00:46:54,129876,354,13.520430088043211,1
2025-05-12 00:46:54,129886,342,13.560276985168455,1
2025-05-12 00:46:54,129865,301,13.60016417503357,1
2025-05-12 00:46:54,129783,205,13.639448165893556,1
2025-05-12 00:46:54,128936,-602,13.68021535873413,1
2025-05-12 00:46:54,128406,-1061,13.71969199180603,1
2025-05-12 00:46:54,128678,-740,13.760442018508911,1
2025-05-12 00:46:54,129073,-323,13.799938440322876,1
2025-05-12 00:46:54,129297,-93,13.839750289916992,1
2025-05-12 00:46:54,129496,99,13.879923105239868,1
2025-05-12 00:46:54,129544,138,13.920419454574583,1
2025-05-12 00:46:54,129521,108,13.959708452224731,1
2025-05-12 00:46:54,129550,129,14.000324726104736,1
2025-05-12 00:46:54,129598,166,14.04042387008667,1
2025-05-12 00:46:54,129663,216,14.08010196685791,1
2025-05-12 00:46:55,129706,243,14.120357990264893,1
2025-05-12 00:46:55,129728,248,14.16040563583374,1
2025-05-12 00:46:55,129721,226,14.199766874313354,1
2025-05-12 00:46:55,129756,245,14.240429162979126,1
2025-05-12 00:46:55,129763,236,14.280332326889038,1
2025-05-12 00:46:55,129789,246,14.319986343383787,1
2025-05-12 00:46:55,129678,127,14.359342575073242,1
2025-05-12 00:46:55,128596,-896,14.400283098220823,1
2025-05-12 00:46:55,128007,-1392,14.440402746200562,1
2025-05-12 00:46:55,128147,-1174,14.48035979270935,1
2025-05-12 00:46:55,128529,-742,14.520457983016968,1
2025-05-12 00:46:55,128806,-436,14.559726238250732,1
2025-05-12 00:46:55,129077,-155,14.600395441055298,1
2025-05-12 00:46:55,129254,21,14.640177726745604,1
2025-05-12 00:46:55,129255,21,14.6798095703125,1
2025-05-12 00:46:55,129239,4,14.720104455947876,1
2025-05-12 00:46:55,129336,95,14.759414434432983,1
2025-05-12 00:46:55,129447,193,14.799431800842283,1
2025-05-12 00:46:55,129588,313,14.849628686904907,1
2025-05-12 00:46:55,129644,346,14.889787912368774,1
2025-05-12 00:46:55,129694,372,14.930150270462036,1
2025-05-12 00:46:55,129739,391,14.97042679786682,1
2025-05-12 00:46:55,129787,411,15.009746551513672,1
2025-05-12 00:46:55,129827,423,15.049983263015749,1
2025-05-12 00:46:55,129782,354,15.089532852172852,1
2025-05-12 00:46:56,128799,-589,15.130220174789429,1
2025-05-12 00:46:56,127770,-1517,15.17017674446106,1
2025-05-12 00:46:56,127677,-1509,15.210373878479004,1
2025-05-12 00:46:56,127939,-1169,15.249770164489746,1
2025-05-12 00:46:56,128218,-835,15.289648056030272,1
2025-05-12 00:46:56,128533,-487,15.330029487609863,1
2025-05-12 00:46:56,128875,-136,15.36981725692749,1
2025-05-12 00:46:56,129003,-8,15.409892797470093,1
2025-05-12 00:46:56,129005,-5,15.44978642463684,1
2025-05-12 00:46:56,129109,93,15.489665269851685,1
2025-05-12 00:46:56,129312,277,15.530189990997314,1
2025-05-12 00:46:56,129487,424,15.570443630218506,1
2025-05-12 00:46:56,129639,540,15.609369277954102,1
2025-05-12 00:46:56,129727,589,15.64942479133606,1
2025-05-12 00:46:56,129769,591,15.689631700515749,1
2025-05-12 00:46:56,129783,568,15.730175971984863,1
2025-05-12 00:46:56,129792,541,15.770427227020264,1
2025-05-12 00:46:56,129828,541,15.810351848602297,1
2025-05-12 00:46:56,129397,103,15.850420713424684,1
2025-05-12 00:46:56,128105,-1115,15.88956093788147,1
2025-05-12 00:46:56,127778,-1352,15.930179834365845,1
2025-05-12 00:46:56,128093,-972,15.970446586608888,1
2025-05-12 00:46:56,128463,-564,16.010433197021484,1
2025-05-12 00:46:56,128749,-261,16.049581050872803,1
2025-05-12 00:46:56,129076,62,16.089496850967407,1
2025-05-12 00:46:57,129233,205,16.130206823349,1
2025-05-12 00:46:57,129254,212,16.16971492767334,1
2025-05-12 00:46:57,129266,210,16.209907054901123,1
2025-05-12 00:46:57,129345,271,16.25040864944458,1
2025-05-12 00:46:57,129470,372,16.290250062942505,1
2025-05-12 00:46:57,129614,483,16.32983136177063,1
2025-05-12 00:46:57,129647,484,16.36962580680847,1
2025-05-12 00:46:57,129682,487,16.40993022918701,1
2025-05-12 00:46:57,129755,525,16.449848890304565,1
2025-05-12 00:46:57,129787,522,16.489837408065796,1
2025-05-12 00:46:57,129798,500,16.53021216392517,1
2025-05-12 00:46:57,129604,287,16.570425987243652,1
2025-05-12 00:46:57,128473,-792,16.610469341278076,1
2025-05-12 00:46:57,127936,-1246,16.650431394577026,1
2025-05-12 00:46:57,128139,-977,16.68984079360962,1
2025-05-12 00:46:57,128450,-625,16.729747533798218,1
2025-05-12 00:46:57,128686,-364,16.77044105529785,1
2025-05-12 00:46:57,129019,-29,16.809765815734863,1
2025-05-12 00:46:57,129179,123,16.84983515739441,1
2025-05-12 00:46:57,129132,71,16.889599561691284,1
2025-05-12 00:46:57,129069,7,16.93021535873413,1
2025-05-12 00:46:57,129212,141,16.970429182052612,1
2025-05-12 00:46:57,129442,348,17.009958505630493,1
2025-05-12 00:46:57,129610,484,17.050024032592773,1
2025-05-12 00:46:57,129729,565,17.08976912498474,1
2025-05-12 00:46:58,129778,576,17.130361557006836,1
2025-05-12 00:46:58,129804,564,17.16977047920227,1
2025-05-12 00:46:58,129829,552,17.209389686584473,1
2025-05-12 00:46:58,129786,478,17.25042200088501,1
2025-05-12 00:46:58,128833,-446,17.289859533309937,1
2025-05-12 00:46:58,127802,-1384,17.339860677719116,1
2025-05-12 00:46:58,127709,-1385,17.379416465759277,1
2025-05-12 00:46:58,127988,-1037,17.420445442199707,1
2025-05-12 00:46:58,128286,-693,17.45988130569458,1
2025-05-12 00:46:58,128525,-425,17.500141859054565,1
2025-05-12 00:46:58,128847,-97,17.53984808921814,1
2025-05-12 00:46:58,129020,71,17.57974886894226,1
2025-05-12 00:46:58,129050,95,17.62039613723755,1
2025-05-12 00:46:58,129148,181,17.659420013427734,1
2025-05-12 00:46:58,129311,323,17.700379133224487,1
2025-05-12 00:46:58,129447,430,17.739805936813354,1
2025-05-12 00:46:58,129543,493,17.780370235443115,1
2025-05-12 00:46:58,129640,553,17.82046341896057,1
2025-05-12 00:46:58,129664,541,17.859880685806274,1
2025-05-12 00:46:58,129675,518,17.90038013458252,1
2025-05-12 00:46:58,129725,532,17.940110683441162,1
2025-05-12 00:46:58,129750,523,17.979673624038696,1
2025-05-12 00:46:58,129711,453,18.020442247390747,1
2025-05-12 00:46:58,128634,-585,18.059866189956665,1
2025-05-12 00:46:58,127719,-1406,18.099708080291748,1
2025-05-12 00:46:59,127760,-1280,18.13989758491516,1
2025-05-12 00:46:59,128080,-900,18.180439949035645,1
2025-05-12 00:46:59,128335,-604,18.22040033340454,1
2025-05-12 00:46:59,128645,-276,18.2602322101593,1
2025-05-12 00:46:59,128978,54,18.30003833770752,1
2025-05-12 00:46:59,129052,120,18.339871644973755,1
2025-05-12 00:46:59,129041,102,18.380065441131592,1
2025-05-12 00:46:59,129127,176,18.419418811798096,1
2025-05-12 00:46:59,129278,307,18.460416078567505,1
2025-05-12 00:46:59,129435,435,18.499407291412357,1
2025-05-12 00:46:59,129531,498,18.540066957473755,1
2025-05-12 00:46:59,129615,545,18.579897165298465,1
2025-05-12 00:46:59,129666,559,18.6203670501709,1
2025-05-12 00:46:59,129688,545,18.66034460067749,1
2025-05-12 00:46:59,129689,512,18.69948124885559,1
2025-05-12 00:46:59,129736,524,18.74036192893982,1
2025-05-12 00:46:59,129801,552,18.780414819717407,1
2025-05-12 00:46:59,129810,526,18.820322036743164,1
2025-05-12 00:46:59,129039,-230,18.85946011543274,1
2025-05-12 00:46:59,127907,-1276,18.9000027179718,1
2025-05-12 00:46:59,127857,-1244,18.93990659713745,1
2025-05-12 00:46:59,128219,-826,18.980315685272217,1
2025-05-12 00:46:59,128528,-485,19.02041959762573,1
2025-05-12 00:46:59,128799,-201,19.060341835021973,1
2025-05-12 00:46:59,129077,73,19.09989285469055,1
2025-05-12 00:47:00,129193,177,19.140128135681152,1
2025-05-12 00:47:00,129187,160,19.180399894714355,1
2025-05-12 00:47:00,129215,176,19.21950435638428,1
2025-05-12 00:47:00,129338,281,19.260364532470703,1
2025-05-12 00:47:00,129469,386,19.30034899711609,1
2025-05-12 00:47:00,129545,433,19.340226888656616,1
2025-05-12 00:47:00,129608,465,19.379901885986328,1
2025-05-12 00:47:00,129677,501,19.4202938079834,1
2025-05-12 00:47:00,129706,497,19.45965695381165,1
2025-05-12 00:47:00,129704,464,19.500421285629272,1
2025-05-12 00:47:00,129720,450,19.539900064468384,1
